Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
54,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Ball, Called Strike, Foul, 0 Osvaldo Martinez putout (strike out swinging) for out number 1",3,2,,,1,,M Hartman
55,21,Darnell Sweeney,BOTTOM,"Called Strike, 21 Darnell Sweeney putout (fly outto center field) for out number 2",0,1,,,1,,M Hartman
56,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth putout (fly out to left field) for out number 3",0,1,,,1,,M Hartman
57,1,Justin Wylie,TOP,"Foul, Ball, Called Strike, Foul, 1 Justin Wylie putout (fly out to center field) for out number 1",1,2,,1,,Jose Cruz,
58,4,L.J. Hatch,TOP,4 L.J. Hatch advances to 1st (single),0,0,1,,,Jose Cruz,
59,9,Odubel Herrera,TOP,"Ball, Called Strike, Foul, 9 Odubel Herrera advances to 2nd (double), 4 L.J. Hatch Scores Earned (9)",1,2,1,,,Jose Cruz,
60,6,Peter Maris,TOP,"Swinging Strike, Foul, 6 Peter Maris putout (strike out swinging) for out number 2",0,2,,1,,Jose Cruz,
61,7,Chris Herrmann,TOP,"Foul, Ball, Foul, 7 Chris Herrmann putout (fly outto left field) for out number 3",1,2,,1,,Brady Stover,
62,11,Jabari Henry,BOTTOM,"Called Strike, Ball, 11 Jabari Henry Scores Earned(home run)",1,1,1,,,,G Gavin
63,20,Mike Hart,BOTTOM,"Ball, Ball, Called Strike, 20 Mike Hart putout (4-3) for out number 1",2,1,,,1,,G Gavin
64,5,Trevor Achenbach,BOTTOM,"Ball, Foul, 5 Trevor Achenbach putout (fly out tocenter field) for out number 2",1,1,,,1,,G Gavin
65,15,Welington Dotel,BOTTOM,"Ball, Called Strike, Swinging Strike, Foul, Ball,15 Welington Dotel putout (strike out swinging) for out number 3",2,2,,,1,,G Gavin
66,17,Gavin Collins,TOP,"Called Strike, Ball, 17 Gavin Collins putout (6-3)for out number 1",1,1,,1,,Brady Stover,
67,16,Brian OGrady,TOP,"Called Strike, Ball, Foul, Ball, Ball, Foul, 16 Brian OGrady putout (dropped 3rd strike: KS 2-3) forout number 2",3,2,,1,,Brady Stover,
68,14,Micker Adolfo,TOP,"Ball, Swinging Strike, 14 Micker Adolfo advances to 1st (single)",1,1,1,,,Brady Stover,
69,47,Jacob Robson,TOP,"Foul, Swinging Strike, Ball, 47 Jacob Robson advances to 1st (single), 14 Micker Adolfo advances to2nd (47)",1,2,1,,,Brady Stover,
70,1,Justin Wylie,TOP,"Called Strike, Ball, Swinging Strike, Ball, 1 Justin Wylie putout (4-3) for out number 3",2,2,,1,,Akeem Bostick,
71,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Ball, Swinging Strike, Foul, Ball, 35Shamoy Christopher advances to 1st (walk)Offensive Substitution   2 Carson Clowers runs for Shamoy Christopher at 1st base.",3,2,,,,,G Gavin
72,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 1st (fielder's choice), 16 Hunter Clanin advances to 2nd (error by thefirst baseman), 2 Carson Clowers advances to 3rd (16)",0,0,,,,,G Gavin
73,0,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Ball, Foul, 0 Osvaldo Martinez putout (strike out swinging) for out number 1",1,2,,,1,,G Gavin
74,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney advances to 1st (intentional walk),0,0,,,,,G Gavin
75,3,Jordan Barth,BOTTOM,"3 Jordan Barth advances to 1st (single), 21 Darnell Sweeney advances to 2nd (3), 16 Hunter Clanin advances to 3rd (3), 2 Carson Clowers Scores Earned(3)",0,0,1,,,,G Gavin
