Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
46,12,Aaron Whitefield,TOP,"Ball, Called Strike, Ball, 12 Aaron Whitefield advances to 1st (single), 14 Micker Adolfo advances to 2nd (12), 12 Aaron Whitefield advances to 2nd (14), 14 Micker Adolfo advances to 3rd (wild pitch)",2,1,1,,
47,47,Jacob Robson,TOP,"Ball, Swinging Strike, Ball, Ball, 47 Jacob Robsonadvances to 1st (walk)Pitching Substitution    12 Hayden Thomas subs for Mitchell Walters Pitcher.",3,1,,,
48,1,Justin Wylie,TOP,"Ball, Called Strike, 1 Justin Wylie advances to 1st (fielder's choice), 47 Jacob Robson advances to2nd (1), 12 Aaron Whitefield advances to 3rd (1),14 Micker Adolfo putout (1-2) for out number 1",1,1,,1,
49,4,L.J. Hatch,TOP,"Ball, Ball, Swinging Strike, 47 Jacob Robson advances to 3rd (4), 12 Aaron Whitefield Scores Earned(4), 4 L.J. Hatch putout (sacrifice fly to right fielder) for out number 2",2,1,,1,
50,9,Odubel Herrera,TOP,"Swinging Strike, Foul, Ball, Foul, 9 Odubel Herrera putout (strike out swinging) for out number 3",1,2,,1,
51,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, 5 Trevor Achenbach putout (strike out swinging) for outnumber 1",2,2,,,1
52,15,Welington Dotel,BOTTOM,"Foul, Called Strike, Foul, Foul, Ball, Ball, Foul,15 Welington Dotel advances to 1st (single)",2,2,1,,
53,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, 15 Welington Dotel putout (caught stealing: CS 1-3-4) for out number 2, Ball, Ball, 16 Hunter Clanin putout (3U) for outnumber 3",2,2,,,1
54,6,Peter Maris,TOP,"Swinging Strike, Ball, 6 Peter Maris putout (3U) for out number 1",1,1,,1,
55,7,Chris Herrmann,TOP,"Ball, 7 Chris Herrmann putout (4-3) for out number2",1,0,,1,
56,16,Brian OGrady,TOP,16 Brian OGrady putout (fly out to right field) for out number 3,0,0,,1,
57,35,Shamoy Christopher,BOTTOM,35 Shamoy Christopher putout (fly out to the thirdbaseman) for out number 1,0,0,,,1
58,2,Carson Clowers,BOTTOM,"Foul, Called Strike, 2 Carson Clowers advances to1st (single)",0,2,1,,
59,1,Wyatt Ulrich,BOTTOM,"Ball, Swinging Strike, 2 Carson Clowers advances to 2nd (stolen base), 2 Carson Clowers advances to3rd (error by the catcher), Foul, 1 Wyatt Ulrich putout (5-3) for out number 2",1,2,,,1
60,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Ball, Ball, 21 Darnell Sweeney putout (fly out to center field) for out number 3",2,1,,,1
61,14,Micker Adolfo,TOP,"Swinging Strike, Ball, Swinging Strike, Ball, 14 Micker Adolfo putout (strike out swinging) for outnumber 1",2,2,,1,
62,12,Aaron Whitefield,TOP,"Called Strike, Ball, Ball, Called Strike, Foul, 12Aaron Whitefield putout (fly out to right field)for out number 2",2,2,,1,
63,47,Jacob Robson,TOP,"Ball, Foul, Called Strike, 47 Jacob Robson putout(strike out) for out number 3",1,2,,1,
64,3,Jordan Barth,BOTTOM,"Ball, Ball, Ball, 3 Jordan Barth advances to 1st (walk)",3,0,,,
65,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Swinging Strike, 11 Jabari Henry putout (strike out swinging) for out number 1",1,2,,,1
66,5,Trevor Achenbach,BOTTOM,"Swinging Strike, 3 Jordan Barth advances to 2nd (stolen base), 5 Trevor Achenbach advances to 1st (single), 3 Jordan Barth advances to 3rd (5)",0,1,1,,
67,15,Welington Dotel,BOTTOM,"Swinging Strike, 15 Welington Dotel putout (fly out to right field) for out number 2",0,1,,,1
68,16,Hunter Clanin,BOTTOM,"Ball, Foul, Ball, Foul, 16 Hunter Clanin putout (fly out to right field) for out number 3",2,2,,,1
69,1,Justin Wylie,TOP,"Ball, Foul, Called Strike, Foul, Ball, Ball, 1 Justin Wylie putout (fly out to center field) for outnumber 1",3,2,,1,
70,4,L.J. Hatch,TOP,"Foul, Swinging Strike, Ball, 4 L.J. Hatch advancesto 1st (single)",1,2,1,,
71,9,Odubel Herrera,TOP,"9 Odubel Herrera advances to 1st (single), 4 L.J.Hatch advances to 2nd (9)",0,0,1,,
72,6,Peter Maris,TOP,6 Peter Maris putout (fly out to right field) forout number 2,0,0,,1,
73,7,Chris Herrmann,TOP,"Called Strike, Ball, Foul, 7 Chris Herrmann advances to 2nd (double), 9 Odubel Herrera advances to 3rd (7), 4 L.J. Hatch Scores Earned (7)",1,2,1,,
74,16,Brian OGrady,TOP,"Ball, Ball, Swinging Strike, Foul, Foul, Foul, 16Brian OGrady putout (4-3) for out number 3",2,2,,1,
