Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
17,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, Foul, Ball, Ball, Foul, Foul,Foul, 0 Osvaldo Martinez advances to 1st (walk)",3,2,,,
18,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth advances to 1st (fielder's choice), 0 Osvaldo Martinez putout (6-4) for out number 1",0,1,,,1
19,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, Foul, Ball, Ball, 11 JabariHenry putout (fly out to right field) for out number 2",3,2,,,1
20,20,Mike Hart,BOTTOM,"Ball, Called Strike, Ball, Ball, 20 Mike Hart advances to 1st (walk), 3 Jordan Barth advances to 2nd(20)",3,1,,,
21,21,Darnell Sweeney,BOTTOM,"Called Strike, Foul, Ball, 21 Darnell Sweeney putout (strike out) for out number 3",1,2,,,1
22,15,Kevin Maitan,TOP,"Ball, Swinging Strike, Foul, Foul, 15 Kevin Maitanputout (1-3) for out number 1",1,2,,1,
23,11,Jaxx Groshans,TOP,"Called Strike, 11 Jaxx Groshans putout (P5) for out number 2",0,1,,1,
24,20,Blake Tiberi,TOP,"Called Strike, 20 Blake Tiberi putout (4-3) for out number 3",0,1,,1,
25,5,Trevor Achenbach,BOTTOM,"Called Strike, Called Strike, Ball, Ball, Foul, Ball, 5 Trevor Achenbach putout (6-3) for out number1",3,2,,,1
26,16,Hunter Clanin,BOTTOM,16 Hunter Clanin advances to 2nd (double),0,0,1,,
27,15,Welington Dotel,BOTTOM,"Ball, Ball, 16 Hunter Clanin advances to 3rd (stolen base), Ball, 15 Welington Dotel putout (3U) forout number 2",3,0,,,1
28,29,Spencer Sarringar,BOTTOM,"Ball, 29 Spencer Sarringar putout (fly out to center field) for out number 3",1,0,,,1
29,13,Brian Rey,TOP,"Ball, Swinging Strike, Ball, 13 Brian Rey putout (fly out to right field) for out number 1",2,1,,1,
30,7,Demetrius Sims,TOP,7 Demetrius Sims putout (2-3) for out number 2,0,0,,1,
31,9,Marcus Chiu,TOP,"Called Strike, Called Strike, Ball, Ball, Ball, 9Marcus Chiu putout (fly out to left field) for outnumber 3",3,2,,1,
32,0,Osvaldo Martinez,BOTTOM,"Called Strike, Called Strike, 0 Osvaldo Martinez putout (3-1) for out number 1",0,2,,,1
33,3,Jordan Barth,BOTTOM,"Foul, Foul, Foul, 3 Jordan Barth putout (strike out swinging) for out number 2",0,2,,,1
34,11,Jabari Henry,BOTTOM,"Called Strike, Ball, 11 Jabari Henry putout (fly out to left field) for out number 3",1,1,,,1
35,25,Curtis Terry,TOP,25 Curtis Terry putout (6-3) for out number 1,0,0,,1,
36,17,Thomas Jones,TOP,"Ball, Ball, Called Strike, Foul, Ball, 17 Thomas Jones advances to 1st (walk)",3,2,,,
37,12,Dustin Woodcock,TOP,"17 Thomas Jones Scores Earned (12), 12 Dustin Woodcock Scores Earned (home run)",0,0,1,,
38,15,Kevin Maitan,TOP,"Called Strike, 15 Kevin Maitan putout (4-3) for out number 2",0,1,,1,
39,11,Jaxx Groshans,TOP,11 Jaxx Groshans putout (1-3) for out number 3,0,0,,1,
40,20,Mike Hart,BOTTOM,"Called Strike, Ball, Foul, Ball, 20 Mike Hart putout (strike out swinging) for out number 1",2,2,,,1
41,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,
42,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney advances to 2nd (stolen base), 5 Trevor Achenbach advances to 1st (single), 21 Darnell Sweeney advances to 3rd(5)",1,1,1,,
43,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 2",0,2,,,1
44,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 15 Welington Dotel putout (strike out) for out number 3",1,2,,,1
45,20,Blake Tiberi,TOP,"Ball, Called Strike, Ball, 20 Blake Tiberi advances to 1st (single)",2,1,1,,
46,13,Brian Rey,TOP,"13 Brian Rey advances to 1st (single), 20 Blake Tiberi advances to 2nd (13)",0,0,1,,
47,7,Demetrius Sims,TOP,"Ball, Foul, 20 Blake Tiberi Scores Earned (7), 13Brian Rey Scores Earned (7), 7 Demetrius Sims Scores Earned (home run)",1,1,1,,
48,9,Marcus Chiu,TOP,9 Marcus Chiu advances to 1st (single)Pitching Substitution    27 Brady Stover subs for Neil Lang Pitcher.,0,0,1,,
49,25,Curtis Terry,TOP,"Ball, Ball, Swinging Strike, Ball, Foul, 25 CurtisTerry advances to 1st (walk), 9 Marcus Chiu advances to 2nd (25)",3,2,,,
50,17,Thomas Jones,TOP,"Called Strike, Ball, Ball, Called Strike, Ball, 17Thomas Jones advances to 1st (walk), 25 Curtis Terry advances to 2nd (17), 9 Marcus Chiu advances to 3rd (17)",3,2,,,
51,12,Dustin Woodcock,TOP,"Called Strike, Ball, 17 Thomas Jones advances to 2nd (9), 25 Curtis Terry advances to 3rd (9), 9 Marcus Chiu Scores Earned (wild pitch)Pitching Substitution    22 Jose Cruz subs for Brady Stover Pitcher.",1,1,,,
52,12,Dustin Woodcock,TOP,"12 Dustin Woodcock advances to 1st (fielder's choice), 17 Thomas Jones advances to 3rd (12), 25 Curtis Terry putout (3-2) for out number 1",0,0,,1,
53,15,Kevin Maitan,TOP,"Ball, 15 Kevin Maitan advances to 1st (single), 12Dustin Woodcock advances to 2nd (15), 17 Thomas Jones Scores Earned (15)",1,0,1,,
54,11,Jaxx Groshans,TOP,11 Jaxx Groshans putout (P3) for out number 2,0,0,,1,
55,20,Blake Tiberi,TOP,"Ball, 12 Dustin Woodcock putout (1-6 PO) for out number 3",1,0,,1,
56,29,Spencer Sarringar,BOTTOM,"Called Strike, Ball, Foul, 29 Spencer Sarringar putout (fly out to right field) for out number 1",1,2,,,1
57,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (walk)",3,1,,,
58,3,Jordan Barth,BOTTOM,"0 Osvaldo Martinez advances to 2nd (3), 3 Jordan Barth putout (5-3 SH) for out number 2",0,0,,,1
59,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, Foul, Ball, 11 Jabari Henry advances to 1st (walk)",3,2,,,
60,20,Mike Hart,BOTTOM,"Called Strike, Ball, Foul, Ball, 20 Mike Hart putout (P6) for out number 3",2,2,,,1
61,20,Blake Tiberi,TOP,"Called Strike, Ball, Foul, Ball, Foul, Ball, 20 Blake Tiberi putout (3U) for out number 1",3,2,,1,
62,13,Brian Rey,TOP,13 Brian Rey putout (1-3) for out number 2,0,0,,1,
63,7,Demetrius Sims,TOP,7 Demetrius Sims advances to 1st (single),0,0,1,,
64,9,Marcus Chiu,TOP,"Called Strike, Called Strike, 9 Marcus Chiu advances to 1st (single), 7 Demetrius Sims advances to 3rd (9)",0,2,1,,
65,25,Curtis Terry,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 25 Curtis Terry advances to 1st (hit by pitch), 9 Marcus Chiu advances to 2nd (25)",2,2,,,
66,17,Thomas Jones,TOP,"Swinging Strike, 17 Thomas Jones advances to 1st (hit by pitch), 25 Curtis Terry advances to 2nd (17), 9 Marcus Chiu advances to 3rd (17), 7 DemetriusSims Scores Earned (17)",0,1,,,
67,12,Dustin Woodcock,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, Ball, Foul, 12 Dustin Woodcock advances to 1st (walk),17 Thomas Jones advances to 2nd (12), 25 Curtis Terry advances to 3rd (12), 9 Marcus Chiu Scores Earned (12)",3,2,,,
68,15,Kevin Maitan,TOP,"Ball, Swinging Strike, Foul, Ball, Ball, 15 KevinMaitan putout (fly out to center field) for out number 3",3,2,,1,
69,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Called Strike, 21 Darnell Sweeney advances to 1st (single)",1,2,1,,
70,5,Trevor Achenbach,BOTTOM,"Swinging Strike, Called Strike, 5 Trevor Achenbachadvances to 2nd (double), 21 Darnell Sweeney Scores Earned (5)",0,2,1,,
71,16,Hunter Clanin,BOTTOM,16 Hunter Clanin putout (P4) for out number 1,0,0,,,1
72,15,Welington Dotel,BOTTOM,"Ball, Ball, Ball, Called Strike, 15 Welington Dotel advances to 1st (walk)",3,1,,,
73,29,Spencer Sarringar,BOTTOM,"Foul, Ball, Swinging Strike, 29 Spencer Sarringarputout (fly out to right field) for out number 2",1,2,,,1
74,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (L5) forout number 3",0,1,,,1
75,11,Jaxx Groshans,TOP,"Ball, Ball, Called Strike, Ball, 11 Jaxx Groshansadvances to 1st (walk)",3,1,,,
76,20,Blake Tiberi,TOP,"Ball, Ball, Swinging Strike, Foul, Ball, Foul, 20Blake Tiberi advances to 1st (walk), 11 Jaxx Groshans advances to 2nd (20)",3,2,,,
77,13,Brian Rey,TOP,"Ball, 13 Brian Rey advances to 1st (error by the second baseman), 20 Blake Tiberi advances to 2nd (13), 11 Jaxx Groshans advances to 3rd (13)",1,0,,,
78,7,Demetrius Sims,TOP,"Ball, 7 Demetrius Sims advances to 1st (single), 13 Brian Rey advances to 2nd (7), 20 Blake Tiberi advances to 3rd (7), 11 Jaxx Groshans Scores Earned(7)",1,0,1,,
79,9,Marcus Chiu,TOP,"Ball, Foul, Ball, Called Strike, Foul, Ball, 9 Marcus Chiu advances to 1st (walk), 7 Demetrius Simsadvances to 2nd (9), 13 Brian Rey advances to 3rd(9), 20 Blake Tiberi Scores Earned (9)Pitching Substitution    13 Christian Johnson subs for Cole LaLonde Pitcher.",3,2,,,
80,25,Curtis Terry,TOP,"Ball, Called Strike, Ball, Ball, 13 Brian Rey Scores Unearned (25), 7 Demetrius Sims Scores Earned (25), 9 Marcus Chiu Scores Earned (25), 25 Curtis Terry Scores Earned (home run)",3,1,1,,
81,17,Thomas Jones,TOP,"Ball, 17 Thomas Jones putout (P3) for out number 1",1,0,,1,
82,12,Dustin Woodcock,TOP,"Foul, Swinging Strike, Ball, 12 Dustin Woodcock putout (strike out) for out number 2",1,2,,1,
83,15,Kevin Maitan,TOP,"Swinging Strike, Foul, Ball, Ball, 15 Kevin Maitanputout (6-3) for out number 3",2,2,,1,
84,3,Jordan Barth,BOTTOM,"Called Strike, Ball, 3 Jordan Barth putout (5-3) for out number 1",1,1,,,1
85,11,Jabari Henry,BOTTOM,"Swinging Strike, Foul, Foul, Ball, Ball, 11 JabariHenry putout (fly out to center field) for out number 2",2,2,,,1
86,20,Mike Hart,BOTTOM,"Ball, Called Strike, Ball, 20 Mike Hart putout (4-3) for out number 3",2,1,,,1
87,11,Jaxx Groshans,TOP,"Foul, Swinging Strike, Ball, Ball, 11 Jaxx Groshans advances to 1st (single)",2,2,1,,
88,20,Blake Tiberi,TOP,"Ball, Ball, 20 Blake Tiberi putout (fly out to right field) for out number 1",2,0,,1,
89,13,Brian Rey,TOP,13 Brian Rey putout (fly out to center field) forout number 2,0,0,,1,
90,7,Demetrius Sims,TOP,"Ball, Swinging Strike, 7 Demetrius Sims putout (fly out to right field) for out number 3",1,1,,1,
91,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney advances to 1st (single),0,0,1,,
92,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Foul, 5 Trevor Achenbach advances to 1st (single), 21 Darnell Sweeney advancesto 2nd (5)",1,2,1,,
93,16,Hunter Clanin,BOTTOM,16 Hunter Clanin putout (P5) for out number 1,0,0,,,1
94,15,Welington Dotel,BOTTOM,"Ball, 15 Welington Dotel advances to 1st (single),5 Trevor Achenbach advances to 2nd (15), 21 Darnell Sweeney advances to 3rd (15)",1,0,1,,
95,29,Spencer Sarringar,BOTTOM,"15 Welington Dotel putout (6-4) for out number 2,29 Spencer Sarringar putout (6-4-3 DP) for out number 3",0,0,,,1
