Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
26,47,Jacob Robson,TOP,"Ball, 47 Jacob Robson putout (fly out to center field) for out number 1",1,0,,1,
27,4,L.J. Hatch,TOP,"Ball, Ball, Foul, 4 L.J. Hatch putout (6) for outnumber 2",2,1,,1,
28,9,Odubel Herrera,TOP,"Ball, 9 Odubel Herrera putout (fly out to left field) for out number 3",1,0,,1,
29,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, 1 Wyatt Ulrich putout (L5) for out number 1",1,1,,,1
30,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Foul, Ball, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 2",2,2,,,1
31,3,Jordan Barth,BOTTOM,"Foul, 3 Jordan Barth advances to 1st (single)",0,1,1,,
32,11,Jabari Henry,BOTTOM,"Foul, Swinging Strike, 11 Jabari Henry putout (flyout to right field) for out number 3",0,2,,,1
33,1,Justin Wylie,TOP,"Called Strike, Foul, Ball, Ball, Ball, 1 Justin Wylie putout (strike out swinging) for out number 1",3,2,,1,
34,7,Chris Herrmann,TOP,"Called Strike, Ball, Ball, 7 Chris Herrmann putout(4-3) for out number 2",2,1,,1,
35,17,Gavin Collins,TOP,17 Gavin Collins putout (6-3) for out number 3,0,0,,1,
36,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Ball, Foul, Foul, Ball, Foul,5 Trevor Achenbach advances to 2nd (double)",3,2,1,,
37,15,Welington Dotel,BOTTOM,"15 Welington Dotel advances to 1st (single), 5 Trevor Achenbach advances to 3rd (15)",0,0,1,,
38,16,Hunter Clanin,BOTTOM,"Foul, Ball, Ball, Ball, 16 Hunter Clanin advancesto 1st (walk), 15 Welington Dotel advances to 2nd(16)",3,1,,,
39,29,Spencer Sarringar,BOTTOM,"Swinging Strike, Ball, 29 Spencer Sarringar advances to 1st (fielder's choice), 15 Welington Dotel advances to 3rd (29), 5 Trevor Achenbach Scores Earned (29), 16 Hunter Clanin putout (4-6) for out number 1",1,1,,,1
40,0,Osvaldo Martinez,BOTTOM,0 Osvaldo Martinez putout (L5) for out number 2,0,0,,,1
41,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Ball, Called Strike, 1 Wyatt Ulrich putout (fly out to right field) for out number3",1,2,,,1
42,16,Brian OGrady,TOP,"Ball, Called Strike, 16 Brian OGrady advances to 1st (single)",1,1,1,,
43,14,Micker Adolfo,TOP,"Ball, 14 Micker Adolfo advances to 1st (single), 16 Brian OGrady advances to 2nd (14)",1,0,1,,
44,12,Aaron Whitefield,TOP,"Ball, 16 Brian OGrady advances to 3rd (12), 12 Aaron Whitefield putout (fly out to right field) forout number 1",1,0,,1,
45,47,Jacob Robson,TOP,"47 Jacob Robson advances to 1st (single), 14 Micker Adolfo advances to 2nd (47), 16 Brian OGrady Scores Earned (47)",0,0,1,,
46,4,L.J. Hatch,TOP,"Ball, Ball, Called Strike, Swinging Strike, Ball,4 L.J. Hatch advances to 2nd (double), 14 Micker Adolfo Scores Earned (4), 47 Jacob Robson Scores Earned (4)",3,2,1,,
47,9,Odubel Herrera,TOP,"Ball, Ball, Called Strike, 9 Odubel Herrera putout(fly out to left field) for out number 2",2,1,,1,
48,1,Justin Wylie,TOP,"Ball, Ball, 1 Justin Wylie putout (6) for out number 3",2,0,,1,
49,21,Darnell Sweeney,BOTTOM,"Called Strike, Swinging Strike, Ball, Ball, Ball,21 Darnell Sweeney putout (strike out swinging) for out number 1",3,2,,,1
50,3,Jordan Barth,BOTTOM,"Foul, Foul, Foul, 3 Jordan Barth putout (6-3) forout number 2",0,2,,,1
51,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, Foul, 11 Jabari Henry advances to 1st (single)",3,2,1,,
52,5,Trevor Achenbach,BOTTOM,"Ball, Swinging Strike, Called Strike, Ball, Ball,5 Trevor Achenbach putout (4-3) for out number 3",3,2,,,1
53,7,Chris Herrmann,TOP,"Ball, Ball, Called Strike, Ball, 7 Chris Herrmannadvances to 1st (walk)",3,1,,,
54,17,Gavin Collins,TOP,"Ball, Swinging Strike, 17 Gavin Collins advances to 1st (single), 7 Chris Herrmann advances to 2nd (17)",1,1,1,,
55,16,Brian OGrady,TOP,"Called Strike, Ball, Swinging Strike, Foul, Ball,Ball, 16 Brian OGrady advances to 1st (fielder's choice), 7 Chris Herrmann advances to 3rd (16), 17Gavin Collins putout (4-6) for out number 1",3,2,,1,
56,14,Micker Adolfo,TOP,"Foul, Called Strike, 14 Micker Adolfo putout (flyout to the first baseman) for out number 2",0,2,,1,
57,12,Aaron Whitefield,TOP,"Ball, Swinging Strike, Called Strike, Ball, 12 Aaron Whitefield putout (fly out to center field) forout number 3",2,2,,1,
58,15,Welington Dotel,BOTTOM,"Ball, Ball, 15 Welington Dotel putout (fly out tocenter field) for out number 1",2,0,,,1
59,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Called Strike, Foul, 16 Hunter Clanin putout (3un) for out number 2",1,2,,,1
60,29,Spencer Sarringar,BOTTOM,"Called Strike, Foul, Ball, Ball, Ball, Foul, 29 Spencer Sarringar advances to 1st (walk)",3,2,,,
61,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, 0 Osvaldo Martinez putout (fly out to right field) for out number 3",2,1,,,1
62,47,Jacob Robson,TOP,"Ball, Called Strike, Ball, Ball, 47 Jacob Robson Scores Earned (home run)",3,1,1,,
63,4,L.J. Hatch,TOP,"Swinging Strike, Ball, Foul, Ball, Ball, 4 L.J. Hatch putout (strike out) for out number 1",3,2,,1,
64,9,Odubel Herrera,TOP,"Ball, 9 Odubel Herrera putout (4-3) for out number2",1,0,,1,
65,1,Justin Wylie,TOP,"Ball, Called Strike, Ball, Ball, 1 Justin Wylie advances to 1st (walk)",3,1,,,
66,7,Chris Herrmann,TOP,"Ball, Called Strike, Ball, Swinging Strike, 7 Chris Herrmann putout (L4) for out number 3",2,2,,1,
67,1,Wyatt Ulrich,BOTTOM,1 Wyatt Ulrich advances to 1st (single),0,0,1,,
68,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Called Strike, 1 Wyatt Ulrichputout (1-4) for out number 1, 21 Darnell Sweeneyputout (1-4-3 DP) for out number 2",1,2,,,1
69,3,Jordan Barth,BOTTOM,"Ball, Foul, Ball, Ball, 3 Jordan Barth advances to2nd (double)",3,1,1,,
70,11,Jabari Henry,BOTTOM,"Ball, Ball, 11 Jabari Henry putout (fly out to left field) for out number 3",2,0,,,1
71,17,Gavin Collins,TOP,"Called Strike, Ball, Called Strike, Ball, Ball, 17Gavin Collins advances to 1st (walk)",3,2,,,
72,16,Brian OGrady,TOP,"Called Strike, Foul, 16 Brian OGrady putout (fly out to left field) for out number 1",0,2,,1,
73,14,Micker Adolfo,TOP,"Swinging Strike, Ball, Ball, Foul, 14 Micker Adolfo putout (fly out to center field) for out number2",2,2,,1,
74,12,Aaron Whitefield,TOP,"Ball, Ball, Foul, Ball, 12 Aaron Whitefield advances to 1st (walk), 17 Gavin Collins advances to 2nd(12)",3,1,,,
75,47,Jacob Robson,TOP,"Called Strike, 47 Jacob Robson putout (L6) for outnumber 3",0,1,,1,
76,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Called Strike, Foul, Ball, 5 Trevor Achenbach advances to 1st (single)",3,2,1,,
77,15,Welington Dotel,BOTTOM,"Called Strike, Ball, Foul, 15 Welington Dotel putout (strike out swinging) for out number 1",1,2,,,1
78,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Foul, Ball, 16 Hunter Claninputout (fly out to center field) for out number 2",2,2,,,1
79,29,Spencer Sarringar,BOTTOM,"Ball, Ball, Ball, Called Strike, 29 Spencer Sarringar advances to 1st (single), 5 Trevor Achenbach advances to 3rd (29)",3,1,1,,
80,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (3-1) forout number 3",0,1,,,1
