Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
37,24,Wilfredo Gimenez,TOP,"Ball, Ball, Ball, Called Strike, 24 Wilfredo Gimenez advances to 2nd (double), 25 John Nogowski Scores Earned (24), 6 Tyler Rando Scores Earned (24),8 Vince Fernandez Scores Earned (24)Pitching Substitution    26 Angel Lebron subs for Mitchell Walters Pitcher.",3,1,1,,
38,4,Miguel Sierra,TOP,"Called Strike, Called Strike, Ball, Foul, 4 MiguelSierra advances to 2nd (double), 24 Wilfredo Gimenez Scores Earned (4)",1,2,1,,
39,1,Chase Harris,TOP,1 Chase Harris putout (5-3) for out number 3,0,0,,1,
40,20,Mike Hart,BOTTOM,"Ball, Ball, Ball, 20 Mike Hart advances to 1st (walk)",3,0,,,
41,5,Trevor Achenbach,BOTTOM,"Swinging Strike, Ball, Foul, Ball, 20 Mike Hart putout (5-4) for out number 1, 5 Trevor Achenbach putout (5-4-3 DP) for out number 2",2,2,,,1
42,16,Hunter Clanin,BOTTOM,"Called Strike, Swinging Strike, Ball, 16 Hunter Clanin putout (strike out swinging) for out number 3",1,2,,,1
43,5,Scott Ota,TOP,"Ball, Called Strike, Ball, Ball, 5 Scott Ota putout (fly out to center field) for out number 1",3,1,,1,
44,7,Matt Lloyd,TOP,"Ball, Ball, Called Strike, Called Strike, Foul, Ball, 7 Matt Lloyd advances to 1st (hit by pitch)",3,2,,,
45,25,John Nogowski,TOP,"Foul, Ball, 25 John Nogowski putout (fly out to right field) for out number 2",1,1,,1,
46,6,Tyler Rando,TOP,"Ball, Ball, Ball, Called Strike, 6 Tyler Rando advances to 1st (walk), 7 Matt Lloyd advances to 2nd(6)",3,1,,,
47,8,Vince Fernandez,TOP,"Ball, Called Strike, Foul, Ball, Ball, Foul, 6 Tyler Rando advances to 2nd (7), 7 Matt Lloyd advances to 3rd (balk), Foul, Foul, Foul, 8 Vince Fernandez advances to 1st (walk)",3,2,,,
48,37,Kyle Kasser,TOP,"Ball, Called Strike, 37 Kyle Kasser putout (fly out to right field) for out number 3",1,1,,1,
49,15,Logan Eickhoff,BOTTOM,"Called Strike, Ball, Called Strike, 15 Logan Eickhoff putout (P3) for out number 1",1,2,,,1
50,35,Shamoy Christopher,BOTTOM,"Ball, 35 Shamoy Christopher putout (P3) for out number 2",1,0,,,1
51,4,Cole Pengilly,BOTTOM,"Called Strike, Foul, Ball, 4 Cole Pengilly advances to 2nd (double)",1,2,1,,
52,0,Osvaldo Martinez,BOTTOM,"Ball, Swinging Strike, 0 Osvaldo Martinez putout (4-3) for out number 3",1,1,,,1
53,24,Wilfredo Gimenez,TOP,"Called Strike, Swinging Strike, Ball, Ball, Ball,24 Wilfredo Gimenez putout (6-3) for out number 1",3,2,,1,
54,4,Miguel Sierra,TOP,"Ball, Ball, Swinging Strike, Called Strike, 4 Miguel Sierra putout (strike out swinging) for out number 2",2,2,,1,
55,1,Chase Harris,TOP,"Ball, Called Strike, Ball, Ball, 1 Chase Harris advances to 1st (walk)",3,1,,,
56,5,Scott Ota,TOP,"Called Strike, Ball, Ball, Swinging Strike, Ball,5 Scott Ota putout (P5) for out number 3",3,2,,1,
57,3,Jordan Barth,BOTTOM,"Ball, Ball, 3 Jordan Barth putout (5-3) for out number 1",2,0,,,1
58,11,Jabari Henry,BOTTOM,"Called Strike, Called Strike, Ball, Ball, Ball, 11Jabari Henry advances to 2nd (double)",3,2,1,,
59,20,Mike Hart,BOTTOM,20 Mike Hart putout (fly out to center field) forout number 2,0,0,,,1
60,5,Trevor Achenbach,BOTTOM,"Ball, Swinging Strike, Ball, Foul, Ball, 5 TrevorAchenbach advances to 1st (walk)",3,2,,,
61,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, 16 Hunter Clanin advances to 1st(walk), 5 Trevor Achenbach advances to 2nd (16),11 Jabari Henry advances to 3rd (16)",3,0,,,
62,15,Logan Eickhoff,BOTTOM,"Called Strike, Foul, Ball, 15 Logan Eickhoff putout (strike out swinging) for out number 3",1,2,,,1
63,7,Matt Lloyd,TOP,"Called Strike, 7 Matt Lloyd putout (fly out to left field) for out number 1",0,1,,1,
64,25,John Nogowski,TOP,"Ball, Ball, 25 John Nogowski Scores Earned (home run)",2,0,1,,
65,6,Tyler Rando,TOP,6 Tyler Rando putout (fly out to right field) forout number 2,0,0,,1,
66,8,Vince Fernandez,TOP,"Ball, 8 Vince Fernandez advances to 1st (single)",1,0,1,,
67,37,Kyle Kasser,TOP,"Foul, 37 Kyle Kasser putout (P5) for out number 3",0,1,,1,
68,35,Shamoy Christopher,BOTTOM,"Called Strike, Swinging Strike, Ball, 35 Shamoy Christopher putout (3-1) for out number 1",1,2,,,1
69,4,Cole Pengilly,BOTTOM,"Ball, Ball, Ball, 4 Cole Pengilly advances to 1st(walk)",3,0,,,
70,0,Osvaldo Martinez,BOTTOM,"Called Strike, Called Strike, 0 Osvaldo Martinez putout (fly out to right field) for out number 2",0,2,,,1
71,3,Jordan Barth,BOTTOM,3 Jordan Barth putout (fly out to center field) for out number 3,0,0,,,1
72,24,Wilfredo Gimenez,TOP,"Ball, Ball, Ball, Called Strike, Foul, 24 WilfredoGimenez advances to 1st (walk)",3,2,,,
73,4,Miguel Sierra,TOP,"Called Strike, 4 Miguel Sierra putout (fly out toright field) for out number 1",0,1,,1,
74,1,Chase Harris,TOP,"Foul, Ball, Ball, Swinging Strike, 1 Chase Harrisadvances to 1st (fielder's choice), 24 Wilfredo Gimenez putout (4-6) for out number 2",2,2,,1,
75,5,Scott Ota,TOP,"5 Scott Ota advances to 1st (single), 1 Chase Harris advances to 2nd (5)",0,0,1,,
76,7,Matt Lloyd,TOP,"Ball, Called Strike, Ball, Ball, 7 Matt Lloyd advances to 1st (walk), 5 Scott Ota advances to 2nd (7), 1 Chase Harris advances to 3rd (7)",3,1,,,
77,25,John Nogowski,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 25John Nogowski putout (fly out to center field) for out number 3",3,2,,1,
78,11,Jabari Henry,BOTTOM,"Foul, 11 Jabari Henry putout (fly out to center field) for out number 1",0,1,,,1
79,20,Mike Hart,BOTTOM,"Ball, Called Strike, Ball, Ball, 20 Mike Hart Scores Earned (home run)",3,1,1,,
80,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach putout (fly out to right field)for out number 2,0,0,,,1
81,16,Hunter Clanin,BOTTOM,16 Hunter Clanin Scores Earned (home run),0,0,1,,
82,15,Logan Eickhoff,BOTTOM,"Ball, Ball, 15 Logan Eickhoff putout (5-3) for outnumber 3",2,0,,,1
83,6,Tyler Rando,TOP,"Swinging Strike, Swinging Strike, Ball, Foul, Foul, Ball, Ball, 6 Tyler Rando advances to 1st (walk)",3,2,,,
84,8,Vince Fernandez,TOP,"8 Vince Fernandez advances to 2nd (double), 6 Tyler Rando Scores Earned (8)",0,0,1,,
85,11,Delvin Zinn,TOP,"Ball, 11 Delvin Zinn putout (P3) for out number 1",1,0,,1,
86,24,Wilfredo Gimenez,TOP,"Ball, Swinging Strike, 24 Wilfredo Gimenez putout(fly out to left field) for out number 2",1,1,,1,
87,4,Miguel Sierra,TOP,"Ball, Swinging Strike, Called Strike, Foul, Foul,Ball, 4 Miguel Sierra putout (strike out) for outnumber 3",2,2,,1,
88,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Ball, Foul, 35 Shamoy Christopher putout (fly out to center field) for out number 1",2,2,,,1
89,4,Cole Pengilly,BOTTOM,4 Cole Pengilly advances to 1st (single),0,0,1,,
90,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, Foul, 0 Osvaldo Martinez advances to 1st (fielder's choice), 4 Cole Pengilly putout (4-6) for out number 2",1,2,,,1
91,3,Jordan Barth,BOTTOM,"Swinging Strike, Called Strike, 3 Jordan Barth advances to 1st (fielder's choice), 0 Osvaldo Martinez putout (4-6) for out number 3",0,2,,,1
