Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
1,1,Wyatt Ulrich,TOP,"Called Strike, Called Strike, Ball, Ball, 1 WyattUlrich advances to 1st (single to third base)",2,2,1,,
2,21,Darnell Sweeney,TOP,"21 Darnell Sweeney advances to 1st (error by the second baseman), 21 Darnell Sweeney advances to 2nd(FC)",0,0,,,
3,15,Welington Dotel,TOP,"Swinging Strike, Ball, Ball, 15 Welington Dotel putout (L3) for out number 1",2,1,,1,
4,11,Jabari Henry,TOP,"Swinging Strike, Ball, Called Strike, 1 Wyatt Ulrich Scores Unearned (11), 11 Jabari Henry putout (6-4) for out number 2",1,2,,1,
5,3,Jordan Barth,TOP,"Swinging Strike, 21 Darnell Sweeney putout (caughtstealing: CS 2-5) for out number 3",0,1,,1,
6,8,Dayson Croes,BOTTOM,"Foul, Foul, Ball, Foul, Foul, Foul, 8 Dayson Croesadvances to 1st (single to center field)",1,2,1,,
7,1,Andy Armstrong,BOTTOM,1 Andy Armstrong putout (1-3 SH) for out number 1,0,0,,,1
8,13,Max Murphy,BOTTOM,"Called Strike, Ball, Ball, 8 Dayson Croes advancesto 2nd (1), 8 Dayson Croes advances to 3rd (wildpitch), Foul, Foul, Ball, 8 Dayson Croes Scores Earned (13), 13 Max Murphy putout (4-3) for out number 2",3,2,,,1
9,20,Jacob Bockelie,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Ball, 20 Jacob Bockelie putout (dropped 3rd strike: KS 2-3)for out number 3",2,2,,,1
10,3,Jordan Barth,TOP,"Ball, Foul, Swinging Strike, 3 Jordan Barth advances to 1st (single)",1,2,1,,
11,16,Hunter Clanin,TOP,"Called Strike, Ball, Ball, Swinging Strike, 16 Hunter Clanin putout (strike out swinging) for out number 1",2,2,,1,
12,0,Osvaldo Martinez,TOP,"Called Strike, Pickoff attempt at 1st base (pitcher to first baseman), Called Strike, 3 Jordan Barthadvances to 2nd (stolen base), 0 Osvaldo Martinezputout (4-3) for out number 2",0,2,,1,
13,5,Trevor Achenbach,TOP,"Called Strike, 3 Jordan Barth advances to 3rd (0),Ball, Ball, Ball, 5 Trevor Achenbach advances to1st (walk)",3,1,,,
14,2,Marshall Rich,TOP,"Ball, Ball, 2 Marshall Rich putout (4-3) for out number 3",2,0,,1,
15,14,Andrew Shaps,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, 14 Andrew Shaps advances to 1st (walk)",3,2,,,
16,4,Chris Burgess,BOTTOM,"Ball, 14 Andrew Shaps advances to 2nd (4), 4 ChrisBurgess putout (G3) for out number 1",1,0,,,1
17,39,Tommy McCarthy,BOTTOM,"14 Andrew Shaps advances to 3rd (39), 39 Tommy McCarthy putout (4-1) for out number 2",0,0,,,1
18,3,Javeyan Williams,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, Foul, 3 Javeyan Williams putout (fly out to left field) for out number 3",3,2,,,1
19,1,Wyatt Ulrich,TOP,"Ball, Swinging Strike, Foul, 1 Wyatt Ulrich putout(4-3) for out number 1",1,2,,1,
20,21,Darnell Sweeney,TOP,"Foul, Foul, 21 Darnell Sweeney putout (strike outswinging) for out number 2",0,2,,1,
21,15,Welington Dotel,TOP,"Ball, 15 Welington Dotel putout (4-3) for out number 3",1,0,,1,
22,19,Brynn Martinez,BOTTOM,"Foul, 19 Brynn Martinez advances to 1st (hit by pitch)",0,1,,,
23,8,Dayson Croes,BOTTOM,"Pickoff attempt at 1st base (pitcher to first baseman), Ball, Called Strike, Foul, Foul, Foul, Foul,19 Brynn Martinez advances to 2nd (stolen base),19 Brynn Martinez advances to 3rd (error by the catcher), Ball, Foul, Ball, 19 Brynn Martinez ScoresUnearned (8), 8 Dayson Croes putout (6-3) for outnumber 1",3,2,,,1
24,1,Andy Armstrong,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, Foul, 1 Andy Armstrong putout (fly out to right field) for out number 2",3,2,,,1
25,13,Max Murphy,BOTTOM,"Foul, Ball, Foul, Foul, Ball, Ball, 13 Max Murphyadvances to 1st (walk)Pitching Substitution    26 Angel Lebron subs for D.J. Sharabi Pitcher.",3,2,,,
26,20,Jacob Bockelie,BOTTOM,"Ball, Called Strike, 20 Jacob Bockelie putout (flyout to the third baseman) for out number 3",1,1,,,1
27,11,Jabari Henry,TOP,"Swinging Strike, 11 Jabari Henry putout (4-3) forout number 1",0,1,,1,
28,3,Jordan Barth,TOP,3 Jordan Barth putout (6-3) for out number 2,0,0,,1,
29,16,Hunter Clanin,TOP,"Ball, Swinging Strike, Ball, Called Strike, 16 Hunter Clanin putout (strike out swinging) for out number 3",2,2,,1,
