Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
71,4,Chris Burgess,BOTTOM,"Foul, Ball, 4 Chris Burgess putout (fly out to right field) for out number 1",1,1,,,1
72,17,Najee Gaskins,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, 17 Najee Gaskins advances to 1st (walk)",3,2,,,
73,3,Javeyan Williams,BOTTOM,"Ball, 3 Javeyan Williams putout (P5) for out number 2",1,0,,,1
74,19,Brynn Martinez,BOTTOM,"Ball, Called Strike, 19 Brynn Martinez advances to1st (single to center field), 17 Najee Gaskins advances to 2nd (19)",1,1,1,,
75,8,Dayson Croes,BOTTOM,"Called Strike, Ball, Foul, Foul, Foul, 8 Dayson Croes advances to 2nd (double to left field), 19 Brynn Martinez advances to 3rd (), 17 Najee Gaskins Scores Earned (8), 19 Brynn Martinez Scores Earned(8)Pitching Substitution    22 Jose Cruz subs for Beaux Bonvillain Pitcher.Offensive Substitution   15 Keith Torres runs for Dayson Croes at 2nd base.",1,2,1,,
76,1,Andy Armstrong,BOTTOM,"Ball, 1 Andy Armstrong putout (L7) for out number3",1,0,,,1
77,3,Jordan Barth,TOP,"Ball, 3 Jordan Barth putout (fly out to center field) for out number 1",1,0,,1,
78,11,Jabari Henry,TOP,"Ball, Called Strike, Called Strike, Ball, 11 Jabari Henry putout (L8) for out number 2Pitching Substitution    40 Chas Cywin subs for Nolan LaMere Pitcher.",2,2,,1,
79,20,Mike Hart,TOP,"Ball, Called Strike, Called Strike, Ball, Foul, Foul, Foul, Foul, Ball, 20 Mike Hart putout (strikeout swinging) for out number 3",3,2,,1,
80,13,Max Murphy,BOTTOM,"Ball, 13 Max Murphy putout (6-3) for out number 1",1,0,,,1
81,14,Miles Simington,BOTTOM,14 Miles Simington putout (fly out to left field)for out number 2,0,0,,,1
82,27,Hidekel Gonzalez,BOTTOM,"Ball, Swinging Strike, 27 Hidekel Gonzalez advances to 1st (single to center field)Offensive Substitution   2 Tra Holmes runs for Hidekel Gonzalez at 1st base.",1,1,1,,
83,4,Chris Burgess,BOTTOM,"Called Strike, Ball, Ball, Ball, Foul, 4 Chris Burgess advances to 1st (walk), 2 Tra Holmes advancesto 2nd (4)",3,2,,,
84,17,Najee Gaskins,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Ball, 17 Najee Gaskins putout (strike out swinging) for outnumber 3",2,2,,,1
