Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
29,20,Mike Hart,BOTTOM,"Ball, Ball, 20 Mike Hart advances to 1st (hit by pitch)",2,0,,,
30,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk), 20 Mike Hart advances to 2nd (11)",3,0,,,
31,1,Wyatt Ulrich,BOTTOM,"Called Strike, Foul, 1 Wyatt Ulrich putout (strikeout swinging) for out number 2",0,2,,,1
32,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Ball, Foul, Foul, Ball, Foul,16 Hunter Clanin putout (fly out to right field)for out number 3",3,2,,,1
33,11,Connor Panas,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, Foul, 11 Connor Panas advances to 1st (single)",3,2,1,,
34,10,Aaron Takacs,TOP,"Swinging Strike, Foul, Ball, 10 Aaron Takacs putout (fly out to left field) for out number 1",1,2,,1,
35,16,Zane Zurbrugg,TOP,"Called Strike, Foul, Ball, 16 Zane Zurbrugg advances to 1st (fielder's choice), 11 Connor Panas putout (9-6) for out number 2",1,2,,1,
36,3,Drew Devine,TOP,"Swinging Strike, Foul, Ball, Ball, Ball, 3 Drew Devine putout (strike out) for out number 3",3,2,,1,
37,35,Shamoy Christopher,BOTTOM,35 Shamoy Christopher putout (4-3) for out number1,0,0,,,1
38,5,Trevor Achenbach,BOTTOM,"Ball, Foul, Called Strike, Foul, Ball, Foul, 5 Trevor Achenbach putout (strike out) for out number 2",2,2,,,1
39,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney putout (fly out to right field)for out number 3,0,0,,,1
40,7,Nick Anderson,TOP,"Ball, Called Strike, Swinging Strike, Ball, Foul,Ball, 7 Nick Anderson advances to 1st (walk)",3,2,,,
41,44,Yanio Perez,TOP,"Called Strike, Foul, Foul, Foul, Ball, Foul, 7 Nick Anderson putout (6-4) for out number 1, 44 YanioPerez putout (6-4-3 DP) for out number 2",1,2,,1,
42,4,Will Kengor,TOP,"Ball, Foul, Foul, Ball, Ball, 4 Will Kengor putout(strike out swinging) for out number 3",3,2,,1,
43,15,Welington Dotel,BOTTOM,"Called Strike, 15 Welington Dotel advances to 2nd(double)",0,1,1,,
44,3,Jordan Barth,BOTTOM,"Ball, Ball, Ball, Called Strike, 3 Jordan Barth advances to 1st (walk)",3,1,,,
45,20,Mike Hart,BOTTOM,"Swinging Strike, Ball, Called Strike, Foul, Ball,20 Mike Hart putout (strike out swinging) for outnumber 1",2,2,,,1
46,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, Ball, 11 Jabari Henry advances to 1st (walk), 3 Jordan Barth advances to2nd (11), 15 Welington Dotel advances to 3rd (11)",3,1,,,
47,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Foul, Foul, 1 Wyatt Ulrich putout (strike out swinging) for out number 2Pitching Substitution    36 R.J. Freure subs for Abdallah Aris Pitcher.",2,2,,,1
48,16,Hunter Clanin,BOTTOM,"Ball, 3 Jordan Barth advances to 3rd (3), 15 Welington Dotel Scores Earned (wild pitch), Ball, 11 Jabari Henry advances to 2nd (11), Ball, 16 Hunter Clanin advances to 1st (walk)",3,0,,,
49,35,Shamoy Christopher,BOTTOM,"Ball, Ball, Called Strike, 35 Shamoy Christopher putout (fly out to right field) for out number 3",2,1,,,1
50,25,Luke Roskam,TOP,25 Luke Roskam advances to 1st (single),0,0,1,,
51,5,Nate Samson,TOP,"Ball, Called Strike, 5 Nate Samson putout (fly outto center field) for out number 1",1,1,,1,
52,11,Connor Panas,TOP,11 Connor Panas putout (fly out to center field) for out number 2,0,0,,1,
53,10,Aaron Takacs,TOP,"Called Strike, Ball, Ball, Swinging Strike, Ball,10 Aaron Takacs putout (fly out to right field) for out number 3",3,2,,1,
54,5,Trevor Achenbach,BOTTOM,"Called Strike, Swinging Strike, 5 Trevor Achenbachputout (strike out swinging) for out number 1",0,2,,,1
55,21,Darnell Sweeney,BOTTOM,"Foul, Called Strike, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 2",1,2,,,1
56,15,Welington Dotel,BOTTOM,"Called Strike, Swinging Strike, 15 Welington Dotelputout (fly out to right field) for out number 3",0,2,,,1
57,16,Zane Zurbrugg,TOP,"Ball, Foul, Called Strike, Ball, 16 Zane Zurbruggputout (strike out) for out number 1",2,2,,1,
58,3,Drew Devine,TOP,"Called Strike, Ball, 3 Drew Devine putout (fly outto right field) for out number 2",1,1,,1,
59,7,Nick Anderson,TOP,"Ball, Foul, Ball, Swinging Strike, 7 Nick Andersonputout (1) for out number 3",2,2,,1,
60,3,Jordan Barth,BOTTOM,"Called Strike, Ball, 3 Jordan Barth putout (4) forout number 1",1,1,,,1
61,20,Mike Hart,BOTTOM,"Ball, Called Strike, Called Strike, 20 Mike Hart putout (strike out swinging) for out number 2",1,2,,,1
62,11,Jabari Henry,BOTTOM,"Called Strike, Swinging Strike, Foul, Ball, Ball,Ball, 11 Jabari Henry advances to 1st (walk)Offensive Substitution   2 Carson Clowers runs for Jabari Henry at 1st base.",3,2,,,
63,1,Wyatt Ulrich,BOTTOM,"Ball, 2 Carson Clowers advances to 2nd (stolen base), 1 Wyatt Ulrich advances to 2nd (double), 2 Carson Clowers Scores Earned (1)",1,0,1,,
64,16,Hunter Clanin,BOTTOM,"Foul, Foul, Ball, 16 Hunter Clanin putout (fly outto left field) for out number 3",1,2,,,1
65,44,Yanio Perez,TOP,44 Yanio Perez putout (4) for out number 1,0,0,,1,
66,4,Will Kengor,TOP,"Ball, Foul, Ball, Swinging Strike, Ball, 4 Will Kengor advances to 1st (walk)",3,2,,,
67,25,Luke Roskam,TOP,"Ball, Ball, Foul, 25 Luke Roskam putout (fly out to center field) for out number 2",2,1,,1,
68,5,Nate Samson,TOP,"Foul, Foul, Ball, 5 Nate Samson putout (strike outswinging) for out number 3",1,2,,1,
