Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
1,5,Scott Ota,TOP,"Ball, 5 Scott Ota advances to 1st (single)",1,0,1,,
2,7,Matt Lloyd,TOP,"7 Matt Lloyd advances to 1st (fielder's choice), 5Scott Ota putout (4-6) for out number 1",0,0,,1,
3,25,John Nogowski,TOP,"Ball, Called Strike, 25 John Nogowski advances to2nd (double), 7 Matt Lloyd advances to 3rd (25)",1,1,1,,
4,6,Tyler Rando,TOP,"Foul, Ball, Ball, Ball, 7 Matt Lloyd Scores Earned(6), 6 Tyler Rando putout (sacrifice fly to leftfielder) for out number 2",3,1,,1,
5,8,Vince Fernandez,TOP,"Ball, Ball, Swinging Strike, Swinging Strike, Ball, 8 Vince Fernandez putout (4-3) for out number 3",3,2,,1,
6,15,Logan Eickhoff,BOTTOM,"Ball, Foul, Ball, 15 Logan Eickhoff putout (P1) for out number 1",2,1,,,1
7,3,Jordan Barth,BOTTOM,"Swinging Strike, Foul, Ball, 3 Jordan Barth putout(6-3) for out number 2",1,2,,,1
8,11,Jabari Henry,BOTTOM,"Called Strike, Ball, 11 Jabari Henry putout (fly out to center field) for out number 3",1,1,,,1
9,37,Kyle Kasser,TOP,"Foul, Called Strike, 37 Kyle Kasser putout (5-3) for out number 1",0,2,,1,
10,4,Miguel Sierra,TOP,"Called Strike, 4 Miguel Sierra putout (fly out toright field) for out number 2",0,1,,1,
11,33,Jake Ortega,TOP,"Called Strike, Foul, 33 Jake Ortega putout (strikeout) for out number 3",0,2,,1,
12,20,Mike Hart,BOTTOM,"Ball, Called Strike, Ball, Called Strike, 20 MikeHart putout (strike out swinging) for out number 1",2,2,,,1
13,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach putout (fly outto right field) for out number 2",0,1,,,1
14,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, Ball, 16 Hunter Clanin putout (fly out to right field) for out number3",1,2,,,1
15,1,Chase Harris,TOP,"Ball, Foul, Foul, 1 Chase Harris advances to 2nd (double)",1,2,1,,
16,5,Scott Ota,TOP,"Called Strike, Ball, Ball, 1 Chase Harris advancesto 3rd (error by the pitcher), 1 Chase Harris Scores Earned (5), 5 Scott Ota putout (sacrifice flyto right fielder) for out number 1",2,1,,1,
17,7,Matt Lloyd,TOP,"Ball, Swinging Strike, 7 Matt Lloyd advances to 1st (single)",1,1,1,,
18,25,John Nogowski,TOP,"Ball, 7 Matt Lloyd putout (5-4) for out number 2,25 John Nogowski putout (5-4-3 DP) for out number3",1,0,,1,
19,35,Shamoy Christopher,BOTTOM,"Ball, Called Strike, Ball, Called Strike, 35 Shamoy Christopher putout (3U) for out number 1",2,2,,,1
20,29,Spencer Sarringar,BOTTOM,"Called Strike, Foul, Ball, 29 Spencer Sarringar putout (strike out swinging) for out number 2",1,2,,,1
21,4,Cole Pengilly,BOTTOM,"Called Strike, Foul, Ball, 4 Cole Pengilly advances to 1st (single)",1,2,1,,
22,15,Logan Eickhoff,BOTTOM,"Called Strike, 15 Logan Eickhoff advances to 1st (single), 4 Cole Pengilly advances to 2nd (15)",0,1,1,,
23,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth putout (fly out to center field) for out number 3",1,0,,,1
24,6,Tyler Rando,TOP,"Swinging Strike, 6 Tyler Rando putout (6-3) for out number 1",0,1,,1,
25,8,Vince Fernandez,TOP,8 Vince Fernandez putout (P4) for out number 2,0,0,,1,
26,37,Kyle Kasser,TOP,"Swinging Strike, Ball, Called Strike, Ball, 37 Kyle Kasser putout (4-3) for out number 3",2,2,,1,
27,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,
28,20,Mike Hart,BOTTOM,"Ball, 11 Jabari Henry Scores Earned (20), 20 MikeHart Scores Earned (home run)",1,0,1,,
29,5,Trevor Achenbach,BOTTOM,"Called Strike, Called Strike, Foul, Foul, Ball, 5Trevor Achenbach putout (fly out to right field) for out number 1",1,2,,,1
30,16,Hunter Clanin,BOTTOM,"Ball, Ball, 16 Hunter Clanin advances to 2nd (double)",2,0,1,,
31,35,Shamoy Christopher,BOTTOM,"35 Shamoy Christopher advances to 1st (single), 16Hunter Clanin advances to 3rd (35)",0,0,1,,
32,29,Spencer Sarringar,BOTTOM,"Swinging Strike, Called Strike, 29 Spencer Sarringar putout (strike out swinging) for out number 2",0,2,,,1
33,4,Cole Pengilly,BOTTOM,"4 Cole Pengilly advances to 1st (fielder's choice), 35 Shamoy Christopher putout (4-6) for out number 3",0,0,,,1
34,4,Miguel Sierra,TOP,"Called Strike, Ball, Called Strike, Foul, Ball, Foul, Foul, 4 Miguel Sierra advances to 1st (error by the third baseman), 4 Miguel Sierra putout (1-3CS) for out number 1",2,2,,1,
35,33,Jake Ortega,TOP,"Foul, 33 Jake Ortega putout (fly out to center field) for out number 2",0,1,,1,
36,1,Chase Harris,TOP,"Foul, Called Strike, 1 Chase Harris advances to 1st (single)",0,2,1,,
37,5,Scott Ota,TOP,"Called Strike, Ball, 5 Scott Ota putout (fly out to left field) for out number 3",1,1,,1,
38,15,Logan Eickhoff,BOTTOM,15 Logan Eickhoff putout (fly out to left field) for out number 1,0,0,,,1
39,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth advances to 2nd (double)",1,0,1,,
40,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry advances to 1st (single), 3 Jordan Barth Scores Earned (11)Pitching Substitution    10 Brandon Brosher subs for Mitchell Verburg Pitcher.",0,1,1,,
41,20,Mike Hart,BOTTOM,"Called Strike, Ball, Ball, Ball, 11 Jabari Henry Scores Earned (20), 20 Mike Hart Scores Earned (home run)",3,1,1,,
42,5,Trevor Achenbach,BOTTOM,"Ball, Foul, 5 Trevor Achenbach putout (fly out toleft field) for out number 2",1,1,,,1
43,16,Hunter Clanin,BOTTOM,"Called Strike, 16 Hunter Clanin putout (fly out toright field) for out number 3",0,1,,,1
44,7,Matt Lloyd,TOP,7 Matt Lloyd putout (P2) for out number 1,0,0,,1,
45,25,John Nogowski,TOP,25 John Nogowski advances to 2nd (double),0,0,1,,
46,6,Tyler Rando,TOP,"Ball, 25 John Nogowski advances to 3rd (6), 6 Tyler Rando putout (fly out to right field) for out number 2",1,0,,1,
47,8,Vince Fernandez,TOP,"Called Strike, Swinging Strike, 8 Vince Fernandezadvances to 1st (single), 25 John Nogowski ScoresEarned (8)",0,2,1,,
48,37,Kyle Kasser,TOP,"Foul, Ball, 37 Kyle Kasser putout (L6) for out number 3",1,1,,1,
49,35,Shamoy Christopher,BOTTOM,"Ball, 35 Shamoy Christopher advances to 1st (single)",1,0,1,,
50,29,Spencer Sarringar,BOTTOM,29 Spencer Sarringar putout (fly out to right field) for out number 1,0,0,,,1
51,4,Cole Pengilly,BOTTOM,"Ball, Ball, Called Strike, Foul, 4 Cole Pengilly putout (strike out swinging) for out number 2",2,2,,,1
52,15,Logan Eickhoff,BOTTOM,"Called Strike, 15 Logan Eickhoff advances to 1st (single), 35 Shamoy Christopher advances to 2nd (15)",0,1,1,,
53,3,Jordan Barth,BOTTOM,"Ball, Foul, 3 Jordan Barth advances to 1st (single), 15 Logan Eickhoff advances to 2nd (3), 35 Shamoy Christopher advances to 3rd (3), 35 Shamoy Christopher putout (7-2) for out number 3",1,1,1,,1
54,4,Miguel Sierra,TOP,"Ball, Foul, 4 Miguel Sierra putout (fly out to right field) for out number 1",1,1,,1,
55,33,Jake Ortega,TOP,"Swinging Strike, 33 Jake Ortega putout (fly out tocenter field) for out number 2",0,1,,1,
56,1,Chase Harris,TOP,1 Chase Harris putout (fly out to center field) for out number 3,0,0,,1,
57,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,
58,20,Mike Hart,BOTTOM,"Called Strike, 20 Mike Hart putout (fly out to center field) for out number 1",0,1,,,1
59,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Called Strike, 5 Trevor Achenbach putout (strike out) for out number 2",1,2,,,1
60,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, Swinging Strike, 11 Jabari Henry advances to 2nd (stolen base), 16 Hunter Clanin putout (strike out swinging) for out number 3",1,2,,,1
