Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
20,11,Jabari Henry,TOP,"Called Strike, Foul, Ball, Ball, 11 Jabari Henry putout (P7) for out number 3",2,2,,1,
21,2,Tra Holmes,BOTTOM,"Foul, Foul, Foul, Ball, 2 Tra Holmes putout (dropped 3rd strike: KS 2) for out number 1",1,2,,,1
22,8,Dayson Croes,BOTTOM,"Ball, Ball, Called Strike, Ball, 8 Dayson Croes advances to 1st (walk)",3,1,,,
23,1,Andy Armstrong,BOTTOM,"Called Strike, Foul, Foul, Pickoff attempt at 1stbase (pitcher to first baseman), 1 Andy Armstrongputout (P4) for out number 2",0,2,,,1
24,13,Max Murphy,BOTTOM,"Swinging Strike, Ball, Ball, Called Strike, Ball,Foul, 13 Max Murphy advances to 1st (walk), 8 Dayson Croes advances to 2nd (13)",3,2,,,
25,14,Miles Simington,BOTTOM,"Foul, Ball, 14 Miles Simington putout (P5) for outnumber 3",1,1,,,1
26,20,Mike Hart,TOP,"Ball, 20 Mike Hart putout (P8) for out number 1",1,0,,1,
27,21,Darnell Sweeney,TOP,"Called Strike, Ball, Swinging Strike, 21 Darnell Sweeney putout (strike out swinging) for out number2",1,2,,1,
28,5,Trevor Achenbach,TOP,5 Trevor Achenbach putout (P6) for out number 3,0,0,,1,
29,39,Tommy McCarthy,BOTTOM,39 Tommy McCarthy putout (P5) for out number 1,0,0,,,1
30,27,Hidekel Gonzalez,BOTTOM,"Called Strike, Called Strike, Ball, Foul, Foul, Foul, Foul, 27 Hidekel Gonzalez putout (strike out swinging) for out number 2",1,2,,,1
31,3,Javeyan Williams,BOTTOM,3 Javeyan Williams advances to 1st (single to first base),0,0,1,,
32,19,Brynn Martinez,BOTTOM,19 Brynn Martinez putout (FP2) for out number 3,0,0,,,1
33,16,Hunter Clanin,TOP,"Ball, Foul, Swinging Strike, Ball, Ball, 16 HunterClanin putout (4-3) for out number 1",3,2,,1,
34,29,Spencer Sarringar,TOP,"Called Strike, 29 Spencer Sarringar advances to 1st (single to center field)",0,1,1,,
35,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (walk), 29 Spencer Sarringar advances to 2nd (0)",3,1,,,
36,82,Aaron Whitefield,TOP,"Called Strike, Foul, 0 Osvaldo Martinez putout (4)for out number 2, 82 Aaron Whitefield putout (4-3DP) for out number 3",0,2,,1,
37,2,Tra Holmes,BOTTOM,"Ball, Ball, 2 Tra Holmes putout (P4) for out number 1",2,0,,,1
38,8,Dayson Croes,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, Foul, Foul,8 Dayson Croes putout (fly out to left field) forout number 2",3,2,,,1
39,1,Andy Armstrong,BOTTOM,1 Andy Armstrong putout (fly out to left field) for out number 3,0,0,,,1
40,3,Jordan Barth,TOP,3 Jordan Barth putout (1-3) for out number 1,0,0,,1,
41,11,Jabari Henry,TOP,"Ball, Called Strike, Ball, 11 Jabari Henry putout(5-3) for out number 2",2,1,,1,
42,20,Mike Hart,TOP,"Called Strike, Ball, 20 Mike Hart putout (4-3) forout number 3",1,1,,1,
43,13,Max Murphy,BOTTOM,"Swinging Strike, Swinging Strike, 13 Max Murphy putout (strike out swinging) for out number 1",0,2,,,1
44,14,Miles Simington,BOTTOM,"Called Strike, Foul, Ball, 14 Miles Simington putout (6-3) for out number 2",1,2,,,1
45,39,Tommy McCarthy,BOTTOM,"Called Strike, Ball, Foul, Foul, 39 Tommy McCarthyputout (1-3) for out number 3",1,2,,,1
46,21,Darnell Sweeney,TOP,21 Darnell Sweeney advances to 1st (single to third base),0,0,1,,
47,5,Trevor Achenbach,TOP,"Ball, Swinging Strike, Ball, 21 Darnell Sweeney putout (caught stealing: CS 1-3) for out number 1, 5Trevor Achenbach advances to 1st (single to rightfield)",2,1,1,1,
48,16,Hunter Clanin,TOP,"Ball, 16 Hunter Clanin putout (fly out to left field) for out number 2",1,0,,1,
49,29,Spencer Sarringar,TOP,"Swinging Strike, 29 Spencer Sarringar advances to1st (single to center field), 5 Trevor Achenbach advances to 2nd (29)",0,1,1,,
50,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, 0 Osvaldo Martinez advances to 1st (single to right field), 29 Spencer Sarringar advances to 2nd (0), 5 Trevor Achenbach advances to 3rd (0), 0 Osvaldo Martinez putout(3) for out number 3",3,1,1,1,
51,27,Hidekel Gonzalez,BOTTOM,"Called Strike, Ball, 27 Hidekel Gonzalez advancesto 2nd (double to left field)",1,1,1,,
52,3,Javeyan Williams,BOTTOM,3 Javeyan Williams putout (P7) for out number 1,0,0,,,1
53,19,Brynn Martinez,BOTTOM,"Foul, 19 Brynn Martinez advances to 1st (hit by pitch)",0,1,,,
54,2,Tra Holmes,BOTTOM,"Ball, Foul, 2 Tra Holmes advances to 1st (fielder's choice), 27 Hidekel Gonzalez advances to 3rd (2), 19 Brynn Martinez putout (4-6) for out number 2,27 Hidekel Gonzalez putout (caught stealing: CS 1-3-6-2) for out number 3",1,1,,,1
55,82,Aaron Whitefield,TOP,"Foul, Swinging Strike, Ball, Ball, Foul, 82 AaronWhitefield putout (strike out swinging) for out number 1",2,2,,1,
56,3,Jordan Barth,TOP,"Called Strike, 3 Jordan Barth putout (5-3) for outnumber 2",0,1,,1,
57,11,Jabari Henry,TOP,"Ball, Ball, Ball, Foul, Called Strike, 11 Jabari Henry advances to 1st (walk)",3,2,,,
58,20,Mike Hart,TOP,"Called Strike, Ball, Foul, Ball, Ball, 20 Mike Hart putout (4-3) for out number 3",3,2,,1,
59,8,Dayson Croes,BOTTOM,"Called Strike, Ball, 8 Dayson Croes putout (P7) for out number 1",1,1,,,1
60,1,Andy Armstrong,BOTTOM,"Ball, Called Strike, Ball, 1 Andy Armstrong putout(4-3) for out number 2",2,1,,,1
61,13,Max Murphy,BOTTOM,"Swinging Strike, Called Strike, Ball, Ball, Ball,13 Max Murphy advances to 1st (walk)",3,2,,,
62,14,Miles Simington,BOTTOM,"Called Strike, 14 Miles Simington advances to 1st(single to center field), 13 Max Murphy advances to 2nd (14)Offensive Substitution   17 Najee Gaskins runs for Max Murphy at 2nd base.",0,1,1,,
63,39,Tommy McCarthy,BOTTOM,"Ball, Ball, Pickoff attempt at 1st base (catcher to first baseman), Called Strike, Called Strike, Foul, Ball, 39 Tommy McCarthy putout (fly out to center field) for out number 3",3,2,,,1
64,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Ball, Foul, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,
65,5,Trevor Achenbach,TOP,"Ball, Ball, Called Strike, 5 Trevor Achenbach putout (fly out to right field) for out number 1",2,1,,1,
66,16,Hunter Clanin,TOP,"Ball, Ball, 21 Darnell Sweeney advances to 2nd (stolen base), Ball, Called Strike, 16 Hunter Claninadvances to 2nd (double to right field), 21 Darnell Sweeney Scores Earned (16)",3,1,1,,
67,29,Spencer Sarringar,TOP,"Ball, Ball, Called Strike, 16 Hunter Clanin putout(caught stealing: CS 2-5) for out number 2, Ball,Called Strike, 29 Spencer Sarringar putout (G3) for out number 3",3,2,,1,
68,27,Hidekel Gonzalez,BOTTOM,"Foul, Foul, 27 Hidekel Gonzalez putout (P9) for out number 1",0,2,,,1
69,3,Javeyan Williams,BOTTOM,"Called Strike, Foul, 3 Javeyan Williams putout (strike out swinging) for out number 2",0,2,,,1
70,19,Brynn Martinez,BOTTOM,"Ball, Called Strike, Ball, Called Strike, Ball, 19Brynn Martinez advances to 1st (walk)Offensive Substitution   9 Jackson Smith subs for Tra Holmes.",3,2,,,
71,9,Jackson Smith,BOTTOM,"Called Strike, 19 Brynn Martinez advances to 2nd (stolen base), Swinging Strike, Foul, Ball, Foul, 9Jackson Smith putout (strike out swinging) for out number 3",1,2,,,1
