Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,11,Evan Alexander,TOP,"Called Strike, Ball, Ball, Foul, Ball, 11 Evan Alexander advances to 1st (walk)",3,2,,,,Mitchell Walters,
2,16,Correlle Prime,TOP,"Ball, Ball, 11 Evan Alexander advances to 2nd (stolen base), Ball, 16 Correlle Prime advances to 1st(walk)",3,0,,,,Mitchell Walters,
3,26,Scott Schreiber,TOP,"Ball, Called Strike, Swinging Strike, Ball, Ball,26 Scott Schreiber putout (strike out) for out number 1",3,2,,1,,Mitchell Walters,
4,13,Manuel Boscan,TOP,"Ball, Swinging Strike, Ball, Called Strike, Foul,13 Manuel Boscan putout (fly out to right field) for out number 2",2,2,,1,,Mitchell Walters,
5,1,Alec Olund,TOP,"Ball, Foul, Swinging Strike, 1 Alec Olund putout (strike out) for out number 3",1,2,,1,,Mitchell Walters,
6,0,Osvaldo Martinez,BOTTOM,"Swinging Strike, 0 Osvaldo Martinez putout (P3) for out number 1",0,1,,,1,,Jake Dykhoff
7,3,Jordan Barth,BOTTOM,"Ball, Swinging Strike, 3 Jordan Barth putout (P2)for out number 2",1,1,,,1,,Jake Dykhoff
8,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, 11 Jabari Henry putout (flyout to right field) for out number 3",1,1,,,1,,Jake Dykhoff
9,3,Nick Novak,TOP,"Foul, Ball, Ball, Ball, Called Strike, 3 Nick Novak advances to 1st (walk)",3,2,,,,Mitchell Walters,
10,2,Sam Dexter,TOP,"Called Strike, Called Strike, Foul, Foul, Ball, 2Sam Dexter putout (fly out to left field) for outnumber 1",1,2,,1,,Mitchell Walters,
11,23,Andy Gravdahl,TOP,"Ball, Ball, 3 Nick Novak advances to 2nd (stolen base), Ball, 23 Andy Gravdahl advances to 1st (walk)",3,0,,,,Mitchell Walters,
12,14,B.J. Lopez,TOP,"Ball, 14 B.J. Lopez advances to 1st (single), 23 Andy Gravdahl advances to 2nd (14), 3 Nick Novak Scores Earned (14)",1,0,1,,,Mitchell Walters,
13,11,Evan Alexander,TOP,"Ball, Ball, Ball, Called Strike, 11 Evan Alexanderadvances to 1st (walk), 14 B.J. Lopez advances to2nd (11), 23 Andy Gravdahl advances to 3rd (11)",3,1,,,,Mitchell Walters,
14,16,Correlle Prime,TOP,"16 Correlle Prime advances to 1st (fielder's choice), 11 Evan Alexander advances to 2nd (16), 23 Andy Gravdahl Scores Earned (16), 14 B.J. Lopez putout (6-5) for out number 2",0,0,,1,,Mitchell Walters,
15,26,Scott Schreiber,TOP,"Ball, Ball, Foul, Foul, 26 Scott Schreiber advances to 1st (single), 16 Correlle Prime advances to 2nd (26), 11 Evan Alexander advances to 3rd (26)",2,2,1,,,Mitchell Walters,
16,13,Manuel Boscan,TOP,"Ball, Called Strike, Ball, 13 Manuel Boscan putout(3U) for out number 3",2,1,,1,,Mitchell Walters,
17,20,Mike Hart,BOTTOM,"Called Strike, Ball, Ball, Ball, 20 Mike Hart advances to 1st (walk)",3,1,,,,,Jake Dykhoff
18,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, 21 Darnell Sweeney putout (P5) for out number 1",2,1,,,1,,Jake Dykhoff
19,5,Trevor Achenbach,BOTTOM,"Called Strike, Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 2",0,2,,,1,,Jake Dykhoff
20,16,Hunter Clanin,BOTTOM,"Called Strike, Swinging Strike, Ball, 20 Mike Hartputout (caught stealing: CS 1-4) for out number 3",1,2,,,1,,Jake Dykhoff
21,1,Alec Olund,TOP,"Ball, Foul, Swinging Strike, 1 Alec Olund putout (strike out swinging) for out number 1",1,2,,1,,Mitchell Walters,
22,3,Nick Novak,TOP,"Ball, Foul, Ball, Foul, 3 Nick Novak putout (strike out swinging) for out number 2",2,2,,1,,Mitchell Walters,
23,2,Sam Dexter,TOP,"Foul, Foul, Foul, Ball, Ball, Ball, 2 Sam Dexter putout (strike out swinging) for out number 3",3,2,,1,,Mitchell Walters,
24,16,Hunter Clanin,BOTTOM,16 Hunter Clanin advances to 1st (single),0,0,1,,,,Jake Dykhoff
25,15,Welington Dotel,BOTTOM,"Ball, Called Strike, Ball, Swinging Strike, 16 Hunter Clanin advances to 2nd (15), 15 Welington Dotel putout (6-3) for out number 1",2,2,,,1,,Jake Dykhoff
26,29,Spencer Sarringar,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Foul, 29 Spencer Sarringar putout (strike out swinging) forout number 2",1,2,,,1,,Jake Dykhoff
27,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (6-3) forout number 3",0,1,,,1,,Jake Dykhoff
28,23,Andy Gravdahl,TOP,"Foul, Ball, Ball, 23 Andy Gravdahl putout (3U) forout number 1",2,1,,1,,Mitchell Walters,
29,14,B.J. Lopez,TOP,"Swinging Strike, Called Strike, 14 B.J. Lopez putout (fly out to center field) for out number 2",0,2,,1,,Mitchell Walters,
30,11,Evan Alexander,TOP,"Ball, Ball, 11 Evan Alexander advances to 1st (single)",2,0,1,,,Mitchell Walters,
31,16,Correlle Prime,TOP,"Called Strike, Ball, Called Strike, 11 Evan Alexander advances to 2nd (stolen base), 16 Correlle Prime putout (4-3) for out number 3",1,2,,1,,Mitchell Walters,
32,3,Jordan Barth,BOTTOM,"Called Strike, Ball, Swinging Strike, Foul, Ball,Ball, Foul, 3 Jordan Barth advances to 1st (single)",3,2,1,,,,Jake Dykhoff
33,11,Jabari Henry,BOTTOM,"11 Jabari Henry advances to 1st (single), 3 JordanBarth advances to 2nd (11)",0,0,1,,,,Jake Dykhoff
34,20,Mike Hart,BOTTOM,"Ball, Called Strike, Swinging Strike, Ball, Ball,20 Mike Hart advances to 1st (walk), 11 Jabari Henry advances to 2nd (20), 3 Jordan Barth advances to 3rd (20)",3,2,,,,,Jake Dykhoff
35,21,Darnell Sweeney,BOTTOM,"Called Strike, Swinging Strike, Foul, Ball, Ball,21 Darnell Sweeney putout (strike out swinging) for out number 1",2,2,,,1,,Jake Dykhoff
36,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach putout (P5) for out number 2,0,0,,,1,,Jake Dykhoff
37,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Ball, 3 Jordan Barth Scores Earned (16), 11 Jabari Henry Scores Earned (16), 20Mike Hart Scores Earned (16), 16 Hunter Clanin Scores Earned (home run)",2,1,1,,,,Jake Dykhoff
38,15,Welington Dotel,BOTTOM,"Called Strike, 15 Welington Dotel putout (3U) forout number 3",0,1,,,1,,Jake Dykhoff
39,26,Scott Schreiber,TOP,26 Scott Schreiber putout (P3) for out number 1,0,0,,1,,Mitchell Walters,
40,13,Manuel Boscan,TOP,"Called Strike, Swinging Strike, Foul, Foul, Ball,Foul, Foul, Ball, 13 Manuel Boscan putout (5-3) for out number 2",2,2,,1,,Mitchell Walters,
41,1,Alec Olund,TOP,"Ball, Ball, 1 Alec Olund putout (P5) for out number 3",2,0,,1,,Mitchell Walters,
42,29,Spencer Sarringar,BOTTOM,"Foul, 29 Spencer Sarringar putout (fly out to center field) for out number 1",0,1,,,1,,Jake Dykhoff
43,0,Osvaldo Martinez,BOTTOM,"Called Strike, Swinging Strike, 0 Osvaldo Martinezputout (fly out to center field) for out number 2",0,2,,,1,,Jake Dykhoff
44,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth putout (L6) for out number 3",1,0,,,1,,Jake Dykhoff
45,3,Nick Novak,TOP,"Called Strike, 3 Nick Novak putout (fly out to left field) for out number 1",0,1,,1,,Chris LaLonde,
46,2,Sam Dexter,TOP,"Ball, Called Strike, Swinging Strike, 2 Sam Dexterputout (4-3) for out number 2",1,2,,1,,Chris LaLonde,
47,23,Andy Gravdahl,TOP,"Ball, 23 Andy Gravdahl putout (5-3) for out number3",1,0,,1,,Chris LaLonde,
48,11,Jabari Henry,BOTTOM,"Swinging Strike, Ball, Ball, Swinging Strike, 11 Jabari Henry Scores Earned (home run)",2,2,1,,,,Jake Dykhoff
49,20,Mike Hart,BOTTOM,"Foul, Swinging Strike, Foul, 20 Mike Hart putout (strike out) for out number 1",0,2,,,1,,Jake Dykhoff
50,21,Darnell Sweeney,BOTTOM,"Foul, Called Strike, Ball, 21 Darnell Sweeney putout (fly out to left field) for out number 2",1,2,,,1,,Jake Dykhoff
51,5,Trevor Achenbach,BOTTOM,"Foul, Ball, Foul, Ball, 5 Trevor Achenbach putout(strike out swinging) for out number 3",2,2,,,1,,T Cumbie
52,14,B.J. Lopez,TOP,14 B.J. Lopez advances to 1st (hit by pitch),0,0,,,,Chris LaLonde,
53,11,Evan Alexander,TOP,"Foul, Ball, Ball, 11 Evan Alexander advances to 2nd (double), 14 B.J. Lopez advances to 3rd (11)",2,1,1,,,Chris LaLonde,
54,16,Correlle Prime,TOP,"14 B.J. Lopez Scores Earned (16), 16 Correlle Prime putout (sacrifice fly to center fielder) for outnumber 1",0,0,,1,,Chris LaLonde,
55,26,Scott Schreiber,TOP,"Ball, 11 Evan Alexander advances to 3rd (wild pitch), 26 Scott Schreiber advances to 2nd (double), 11 Evan Alexander Scores Earned (26)Pitching Substitution    27 Brady Stover subs for Cole LaLonde Pitcher.",1,0,1,,,Chris LaLonde,
56,13,Manuel Boscan,TOP,"Ball, Swinging Strike, Ball, Ball, 13 Manuel Boscan advances to 1st (walk)",3,1,,,,Brady Stover,
57,1,Alec Olund,TOP,"Swinging Strike, Swinging Strike, 26 Scott Schreiber advances to 3rd (stolen base), 1 Alec Olund putout (strike out swinging) for out number 2",0,2,,1,,Brady Stover,
