Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
24,1,Wyatt Ulrich,BOTTOM,1 Wyatt Ulrich putout (2-3) for out number 3,0,0,,,1,,R Delgado
25,17,Thomas Jones,TOP,"Ball, 17 Thomas Jones advances to 1st (hit by pitch)",1,0,,,,Chris Hardin,
26,25,Curtis Terry,TOP,"Ball, Swinging Strike, Foul, Ball, 17 Thomas Jonesputout (caught stealing: CS 2-4) for out number 1, Ball, 25 Curtis Terry putout (fly out to centerfield) for out number 2",3,2,,1,,Chris Hardin,
27,12,Dustin Woodcock,TOP,"Ball, Called Strike, Swinging Strike, Ball, Foul,12 Dustin Woodcock putout (strike out) for out number 3",2,2,,1,,Chris Hardin,
28,3,Jordan Barth,BOTTOM,"Called Strike, Foul, Ball, 3 Jordan Barth advancesto 1st (hit by pitch)",1,2,,,,,R Delgado
29,11,Jabari Henry,BOTTOM,"Foul, Foul, Ball, Ball, Ball, 11 Jabari Henry putout (P4) for out number 1",3,2,,,1,,R Delgado
30,20,Mike Hart,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, Foul, Ball, Foul, Foul, 20 Mike Hart advances to 1st (walk), 3 Jordan Barth advances to 2nd (20)",3,2,,,,,R Delgado
31,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Swinging Strike, 21 Darnell Sweeney advances to 1st (single), 20 Mike Hart advances to 2nd (21), 3 Jordan Barth Scores Earned (21)",2,1,1,,,,R Delgado
32,16,Hunter Clanin,BOTTOM,16 Hunter Clanin putout (P5) for out number 2,0,0,,,1,,R Delgado
33,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, Foul, 35 Shamoy Christopher putout (strike out swinging) for out number 3",2,2,,,1,,R Delgado
34,14,Tyler Hill,TOP,"Ball, Ball, 14 Tyler Hill advances to 1st (hit bypitch)",2,0,,,,Chris Hardin,
35,20,Blake Tiberi,TOP,"Called Strike, Ball, Called Strike, 20 Blake Tiberi advances to 1st (single), 14 Tyler Hill advancesto 2nd (20)",1,2,1,,,Chris Hardin,
36,13,Brian Rey,TOP,"Called Strike, Foul, 13 Brian Rey putout (fly outto center field) for out number 1",0,2,,1,,Chris Hardin,
37,7,Demetrius Sims,TOP,"Called Strike, Ball, 7 Demetrius Sims putout (flyout to center field) for out number 2",1,1,,1,,Chris Hardin,
38,4,Steven Sensley,TOP,"Ball, Foul, Foul, Foul, Ball, 4 Steven Sensley putout (4-3) for out number 3",2,2,,1,,Chris Hardin,
39,15,Welington Dotel,BOTTOM,"Foul, 15 Welington Dotel advances to 2nd (double)",0,1,1,,,,R Delgado
40,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (3U) forout number 1",0,1,,,1,,R Delgado
41,1,Wyatt Ulrich,BOTTOM,"1 Wyatt Ulrich advances to 1st (single), 15 Welington Dotel advances to 3rd (0), 15 Welington DotelScores Earned (1), 1 Wyatt Ulrich putout (1-3-6 PO) for out number 2",0,0,1,,1,,R Delgado
42,3,Jordan Barth,BOTTOM,3 Jordan Barth putout (fly out to center field) for out number 3,0,0,,,1,,R Delgado
43,9,Marcus Chiu,TOP,"Ball, Ball, Ball, Swinging Strike, 9 Marcus Chiu advances to 1st (walk)",3,1,,,,Chris Hardin,
44,17,Thomas Jones,TOP,"9 Marcus Chiu advances to 2nd (17), 17 Thomas Jones putout (2-3 SH) for out number 1",0,0,,1,,Chris Hardin,
45,25,Curtis Terry,TOP,"Called Strike, Called Strike, 25 Curtis Terry putout (strike out swinging) for out number 2",0,2,,1,,Chris Hardin,
46,12,Dustin Woodcock,TOP,"Foul, Foul, Ball, Foul, Ball, 12 Dustin Woodcock putout (fly out to right field) for out number 3",2,2,,1,,Chris Hardin,
47,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Ball, 11 Jabari Henry putout (strike out swinging) for out number 1",2,2,,,1,,R Delgado
48,20,Mike Hart,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Ball, 20 Mike Hart advances to 1st (single)",2,2,1,,,,R Delgado
49,21,Darnell Sweeney,BOTTOM,"Foul, Ball, Ball, Foul, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 2",3,2,,,1,,R Delgado
50,16,Hunter Clanin,BOTTOM,"Swinging Strike, Swinging Strike, Ball, 20 Mike Hart advances to 2nd (wild pitch), Ball, Foul, 16 Hunter Clanin putout (dropped 3rd strike: KS 2-3) for out number 3",2,2,,,1,,R Delgado
51,14,Tyler Hill,TOP,"Called Strike, 14 Tyler Hill advances to 1st (single)",0,1,1,,,Christian Johnson,
52,20,Blake Tiberi,TOP,"Called Strike, Foul, 20 Blake Tiberi advances to 2nd (double), 14 Tyler Hill advances to 3rd (20)",0,2,1,,,Christian Johnson,
53,13,Brian Rey,TOP,"Foul, Ball, 20 Blake Tiberi Scores Earned (13), 13Brian Rey Scores Earned (home run), 14 Tyler HillScores Earned (13)",1,1,1,,,Christian Johnson,
54,7,Demetrius Sims,TOP,7 Demetrius Sims Scores Earned (home run),0,0,1,,,Christian Johnson,
55,15,Kevin Maitan,TOP,"Foul, Foul, Ball, 15 Kevin Maitan putout (strike out swinging) for out number 1",1,2,,1,,Christian Johnson,
56,9,Marcus Chiu,TOP,"Swinging Strike, 9 Marcus Chiu putout (6-3) for out number 2",0,1,,1,,Christian Johnson,
57,17,Thomas Jones,TOP,"Called Strike, Swinging Strike, Foul, Ball, 17 Thomas Jones putout (strike out swinging) for out number 3",1,2,,1,,Christian Johnson,
58,35,Shamoy Christopher,BOTTOM,"Ball, Ball, Called Strike, 35 Shamoy Christopher putout (4-3) for out number 1",2,1,,,1,,K Portorreal 
59,15,Welington Dotel,BOTTOM,"Foul, Ball, Foul, 15 Welington Dotel advances to 2nd (double)",1,2,1,,,,K Portorreal 
60,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Swinging Strike, 0 Osvaldo Martinez putout (strike out swinging) for outnumber 2",2,2,,,1,,K Portorreal 
61,1,Wyatt Ulrich,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 1 Wyatt Ulrich advances to 1st (walk)",3,2,,,,,K Portorreal 
62,3,Jordan Barth,BOTTOM,"Ball, Ball, 3 Jordan Barth putout (fly out to leftfield) for out number 3",2,0,,,1,,K Portorreal 
63,25,Curtis Terry,TOP,"Called Strike, Called Strike, Ball, Foul, Foul, 25Curtis Terry advances to 1st (error by the shortstop)",1,2,,,,Beaux Bonvillain,
64,12,Dustin Woodcock,TOP,"Foul, Ball, Ball, 12 Dustin Woodcock advances to 1st (single), 25 Curtis Terry advances to 2nd (12)",2,1,1,,,Beaux Bonvillain,
65,14,Tyler Hill,TOP,"Swinging Strike, 25 Curtis Terry advances to 3rd (14), 12 Dustin Woodcock putout (6-4) for out number 1, 14 Tyler Hill putout (6-4-3 DP) for out number 2",0,1,,1,,Beaux Bonvillain,
66,20,Blake Tiberi,TOP,"Ball, Swinging Strike, Ball, Called Strike, 20 Blake Tiberi putout (strike out swinging) for out number 3",2,2,,1,,Beaux Bonvillain,
67,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, Swinging Strike, 11 Jabari Henry advances to 1st (single)",2,2,1,,,,M Mullenbach
68,20,Mike Hart,BOTTOM,20 Mike Hart putout (fly out to left field) for out number 1,0,0,,,1,,M Mullenbach
69,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, Swinging Strike, Ball, 21 Darnell Sweeney advances to 1st (fielder's choice), 21 Darnell Sweeney advances to 2nd (21), 11 JabariHenry putout (4-6) for out number 2",2,2,,,1,,M Mullenbach
70,16,Hunter Clanin,BOTTOM,"Ball, Ball, Foul, 16 Hunter Clanin advances to 1st(fielder's choice), 21 Darnell Sweeney putout (6-4) for out number 3",2,1,,,1,,M Mullenbach
71,13,Brian Rey,TOP,13 Brian Rey putout (fly out to center field) forout number 1,0,0,,1,,Matt Gill,
72,7,Demetrius Sims,TOP,"Called Strike, Foul, Foul, 7 Demetrius Sims advances to 1st (single)",0,2,1,,,Matt Gill,
73,15,Kevin Maitan,TOP,"7 Demetrius Sims putout (5-6) for out number 2, 15Kevin Maitan putout (5-6-3 DP) for out number 3",0,0,,1,,Matt Gill,
74,35,Shamoy Christopher,BOTTOM,"Ball, Ball, Swinging Strike, 35 Shamoy Christopherputout (fly out to left field) for out number 1",2,1,,,1,,B Kais
75,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Foul, 15 Welington Dotel putout (4-3) for out number 2",3,2,,,1,,B Kais
76,0,Osvaldo Martinez,BOTTOM,"Foul, Foul, Ball, Foul, Foul, Ball, Ball, Foul, 0Osvaldo Martinez advances to 1st (single)",3,2,1,,,,B Kais
77,1,Wyatt Ulrich,BOTTOM,"Foul, 1 Wyatt Ulrich putout (P4) for out number 3",0,1,,,1,,B Kais
78,9,Marcus Chiu,TOP,9 Marcus Chiu Scores Earned (home run),0,0,1,,,Matt Gill,
79,17,Thomas Jones,TOP,17 Thomas Jones advances to 1st (single),0,0,1,,,Matt Gill,
80,25,Curtis Terry,TOP,"25 Curtis Terry advances to 1st (single), 17 Thomas Jones advances to 2nd (25)",0,0,1,,,Matt Gill,
81,12,Dustin Woodcock,TOP,"Ball, 12 Dustin Woodcock advances to 2nd (double),25 Curtis Terry advances to 3rd (12), 17 Thomas Jones Scores Earned (12)",1,0,1,,,Matt Gill,
82,14,Tyler Hill,TOP,"Called Strike, Swinging Strike, 14 Tyler Hill advances to 1st (single), 12 Dustin Woodcock advancesto 3rd (14), 25 Curtis Terry Scores Earned (14)",0,2,1,,,Matt Gill,
83,20,Blake Tiberi,TOP,"Called Strike, Ball, Swinging Strike, Foul, Foul,Foul, Foul, 20 Blake Tiberi advances to 2nd (double), 14 Tyler Hill advances to 3rd (20), 12 DustinWoodcock Scores Earned (20)",1,2,1,,,Matt Gill,
84,13,Brian Rey,TOP,"Foul, 13 Brian Rey advances to 2nd (double), 20 Blake Tiberi Scores Earned (13), 14 Tyler Hill Scores Earned (13)",0,1,1,,,Matt Gill,
85,7,Demetrius Sims,TOP,"13 Brian Rey advances to 3rd (7), 7 Demetrius Simsputout (1-3) for out number 1",0,0,,1,,Matt Gill,
86,15,Kevin Maitan,TOP,"13 Brian Rey Scores Earned (15), 15 Kevin Maitan putout (4-3) for out number 2",0,0,,1,,Matt Gill,
87,9,Marcus Chiu,TOP,"Foul, Foul, 9 Marcus Chiu putout (strike out) forout number 3",0,2,,1,,Matt Gill,
88,3,Jordan Barth,BOTTOM,3 Jordan Barth putout (fly out to center field) for out number 1,0,0,,,1,,J Torres
89,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry putout (6-3) for out number 2",0,1,,,1,,J Torres
90,20,Mike Hart,BOTTOM,"Swinging Strike, Ball, Ball, Ball, Called Strike,20 Mike Hart putout (strike out) for out number 3",3,2,,,1,,J Torres
