Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
31,13,Brian Rey,BOTTOM,13 Brian Rey putout (4-3) for out number 3,0,0,,,1,,Chris Hardin
32,5,Trevor Achenbach,TOP,"Ball, Foul, Swinging Strike, Ball, Ball, 5 TrevorAchenbach putout (strike out) for out number 1",3,2,,1,,R Delgado,
33,16,Hunter Clanin,TOP,"Called Strike, Swinging Strike, Ball, Ball, Foul,16 Hunter Clanin putout (fly out to the first baseman) for out number 2",2,2,,1,,R Delgado,
34,29,Spencer Sarringar,TOP,29 Spencer Sarringar putout (5-3) for out number 3,0,0,,1,,R Delgado,
35,14,Tyler Hill,BOTTOM,"Ball, Ball, Ball, 14 Tyler Hill advances to 1st (walk)",3,0,,,,,Chris Hardin
36,20,Blake Tiberi,BOTTOM,"Ball, 20 Blake Tiberi advances to 1st (single), 14Tyler Hill advances to 2nd (20)",1,0,1,,,,Chris Hardin
37,17,Thomas Jones,BOTTOM,"Ball, Called Strike, Ball, 17 Thomas Jones advances to 1st (single), 17 Thomas Jones advances to 2nd(17), 20 Blake Tiberi advances to 3rd (17), 14 Tyler Hill advances to 3rd (17), 14 Tyler Hill putout (7-2) for out number 1",2,1,1,,1,,Chris Hardin
38,7,Demetrius Sims,BOTTOM,"Ball, Foul, Foul, 7 Demetrius Sims putout (strikeout swinging) for out number 2",1,2,,,1,,Chris Hardin
39,4,Steven Sensley,BOTTOM,"Ball, Ball, Called Strike, Ball, 20 Blake Tiberi Scores Earned (4), 17 Thomas Jones Scores Earned (4), 4 Steven Sensley Scores Earned (home run)",3,1,1,,,,Chris Hardin
40,9,Marcus Chiu,BOTTOM,9 Marcus Chiu advances to 1st (single),0,0,1,,,,Chris Hardin
41,25,Curtis Terry,BOTTOM,"Ball, Ball, Pickoff attempt at 1st base (pitcher to first baseman), Called Strike, Ball, 25 Curtis Terry advances to 1st (walk), 9 Marcus Chiu advances to 2nd (25)",3,1,,,,,Chris Hardin
42,15,Kevin Maitan,BOTTOM,"Swinging Strike, Ball, Ball, Called Strike, 15 Kevin Maitan advances to 1st (error by the first baseman), 15 Kevin Maitan advances to 2nd (15), 25 Curtis Terry advances to 3rd (15), 9 Marcus Chiu Scores Unearned (15)",2,2,,,,,Chris Hardin
43,13,Brian Rey,BOTTOM,"Called Strike, Ball, 13 Brian Rey putout (5-3) forout number 3",1,1,,,1,,Chris Hardin
44,0,Osvaldo Martinez,TOP,"Called Strike, Foul, 0 Osvaldo Martinez putout (4-3) for out number 1",0,2,,1,,R Delgado,
45,21,Darnell Sweeney,TOP,21 Darnell Sweeney putout (fly out to right field)for out number 2,0,0,,1,,R Delgado,
46,1,Wyatt Ulrich,TOP,"Called Strike, Ball, 1 Wyatt Ulrich putout (L7) for out number 3",1,1,,1,,R Delgado,
47,14,Tyler Hill,BOTTOM,"Ball, Foul, Called Strike, 14 Tyler Hill putout (strike out swinging) for out number 1",1,2,,,1,,Matt Gill
48,20,Blake Tiberi,BOTTOM,"Ball, Foul, 20 Blake Tiberi putout (4-3) for out number 2",1,1,,,1,,Matt Gill
49,17,Thomas Jones,BOTTOM,"Called Strike, 17 Thomas Jones putout (fly out toleft field) for out number 3",0,1,,,1,,Matt Gill
50,3,Jordan Barth,TOP,"Called Strike, 3 Jordan Barth putout (6-3) for outnumber 1",0,1,,1,,R Delgado,
51,11,Jabari Henry,TOP,11 Jabari Henry putout (fly out to left field) forout number 2,0,0,,1,,R Delgado,
52,20,Mike Hart,TOP,"Called Strike, Called Strike, Ball, Ball, 20 MikeHart Scores Earned (home run)",2,2,1,,,R Delgado,
53,5,Trevor Achenbach,TOP,"Ball, Ball, 5 Trevor Achenbach putout (6-3) for out number 3",2,0,,1,,R Delgado,
54,7,Demetrius Sims,BOTTOM,"Called Strike, Called Strike, Ball, 7 Demetrius Sims putout (strike out swinging) for out number 1",1,2,,,1,,Angel Lebron
55,4,Steven Sensley,BOTTOM,"Ball, Ball, Ball, 4 Steven Sensley advances to 1st(walk)",3,0,,,,,Angel Lebron
56,9,Marcus Chiu,BOTTOM,"Foul, 9 Marcus Chiu putout (fly out to the right fielder in foul territory) for out number 2",0,1,,,1,,Angel Lebron
57,25,Curtis Terry,BOTTOM,"Ball, 4 Steven Sensley advances to 2nd (wild pitch), Ball, Called Strike, Foul, Ball, 25 Curtis Terry advances to 1st (walk)",3,2,,,,,Angel Lebron
58,15,Kevin Maitan,BOTTOM,"Ball, 15 Kevin Maitan putout (P6) for out number 3",1,0,,,1,,Angel Lebron
59,16,Hunter Clanin,TOP,16 Hunter Clanin putout (6-3) for out number 1,0,0,,1,,M Mullenbach,
60,29,Spencer Sarringar,TOP,29 Spencer Sarringar putout (3U) for out number 2,0,0,,1,,M Mullenbach,
61,0,Osvaldo Martinez,TOP,"Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (single)",1,1,1,,,M Mullenbach,
62,21,Darnell Sweeney,TOP,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)",3,0,,,,M Mullenbach,
63,1,Wyatt Ulrich,TOP,"Ball, Called Strike, Foul, 1 Wyatt Ulrich advancesto 1st (error by the third baseman), 21 Darnell Sweeney advances to 2nd (1), 0 Osvaldo Martinez advances to 3rd (1)",1,2,,,,M Mullenbach,
64,3,Jordan Barth,TOP,"Called Strike, Called Strike, Foul, 3 Jordan Barthputout (5-3) for out number 3",0,2,,1,,M Mullenbach,
65,13,Brian Rey,BOTTOM,13 Brian Rey putout (PF3) for out number 1,0,0,,,1,,Charlie Hasty
66,14,Tyler Hill,BOTTOM,"Called Strike, Swinging Strike, 14 Tyler Hill putout (strike out swinging) for out number 2",0,2,,,1,,Charlie Hasty
67,20,Blake Tiberi,BOTTOM,"Ball, Ball, Foul, Ball, Called Strike, 20 Blake Tiberi putout (P5) for out number 3",3,2,,,1,,Charlie Hasty
68,11,Jabari Henry,TOP,"Called Strike, Ball, Foul, Ball, Ball, 11 Jabari Henry advances to 1st (walk)",3,2,,,,J Torres,
69,20,Mike Hart,TOP,"Ball, Called Strike, Ball, Ball, 20 Mike Hart advances to 1st (walk), 11 Jabari Henry advances to 2nd (20)",3,1,,,,J Torres,
70,5,Trevor Achenbach,TOP,"Called Strike, 5 Trevor Achenbach putout (fly outto the first baseman in foul territory) for out number 1",0,1,,1,,J Torres,
71,16,Hunter Clanin,TOP,"Ball, Called Strike, Ball, 20 Mike Hart advances to 2nd (pass ball), 11 Jabari Henry advances to 3rd(pass ball), Swinging Strike, Ball, 16 Hunter Clanin advances to 1st (walk)Offensive Substitution   15 Welington Dotel subs for Spencer Sarringar.",3,2,,,,J Torres,
72,15,Welington Dotel,TOP,"Foul, Ball, Ball, Swinging Strike, Foul, Foul, Foul, 15 Welington Dotel advances to 1st (fielder's choice), 20 Mike Hart advances to 3rd (15), 11 Jabari Henry Scores Earned (15), 16 Hunter Clanin putout (6-4) for out number 2",2,2,,1,,J Torres,
73,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, Called Strike, Foul, 0 Osvaldo Martinez advances to 1st (walk), 15Welington Dotel advances to 2nd (0)Pitching Substitution    8 Brady Kais subs for Jojanse Torres Pitcher.",3,2,,,,J Torres,
74,21,Darnell Sweeney,TOP,"Swinging Strike, Ball, Ball, Swinging Strike, 21 Darnell Sweeney putout (fly out to center field) for out number 3",2,2,,1,,B Kais,
