Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
66,5,Trevor Achenbach,TOP,"Called Strike, Swinging Strike, Ball, Ball, Ball,Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 1",3,2,,1,,K Hasler,
67,15,Welington Dotel,TOP,"Called Strike, Ball, Swinging Strike, 15 WelingtonDotel putout (strike out swinging) for out number2",1,2,,1,,K Hasler,
68,35,Shamoy Christopher,TOP,"Ball, Ball, Ball, Called Strike, Foul, Foul, 35 Shamoy Christopher advances to 1st (walk)",3,2,,,,K Hasler,
69,16,Hunter Clanin,TOP,"Ball, Called Strike, Ball, 16 Hunter Clanin putout(fly out to the second baseman) for out number 3",2,1,,1,,K Hasler,
70,33,Jake Ortega,BOTTOM,"Called Strike, 33 Jake Ortega putout (fly out to left field) for out number 1",0,1,,,1,,Hayden Thomas
71,24,Wilfredo Gimenez,BOTTOM,"Ball, Ball, Called Strike, Ball, 24 Wilfredo Gimenez advances to 1st (walk)",3,1,,,,,Hayden Thomas
72,18,Daniel Perez,BOTTOM,"Called Strike, Called Strike, Ball, Foul, 18 Daniel Perez putout (strike out swinging) for out number 2",1,2,,,1,,Hayden Thomas
73,11,Delvin Zinn,BOTTOM,"Called Strike, Foul, Foul, Ball, Ball, Ball, Foul,11 Delvin Zinn advances to 1st (walk), 24 Wilfredo Gimenez advances to 2nd (11)Offensive Substitution   17 Jake Sanford runs for Wilfredo Gimenez at 2nd base.",3,2,,,,,Hayden Thomas
74,1,Chase Harris,BOTTOM,"Ball, Ball, 1 Chase Harris advances to 1st (singleto left field), 11 Delvin Zinn advances to 3rd (1), 17 Jake Sanford Scores Earned (1)Pitching Substitution    22 Jose Cruz subs for Hayden Thomas Pitcher.",2,0,1,,,,Jose Cruz
75,7,Matt Lloyd,BOTTOM,"Called Strike, Ball, Foul, Ball, Foul, 7 Matt Lloyd putout (4-3) for out number 3",2,2,,,1,,Akeem Bostick
76,21,Darnell Sweeney,TOP,"Foul, Ball, 21 Darnell Sweeney putout (fly out toleft field) for out number 1",1,1,,1,,S Rackoski,
77,3,Jordan Barth,TOP,"Foul, Ball, Foul, 3 Jordan Barth putout (strike out swinging) for out number 2",1,2,,1,,S Rackoski,
78,1,Wyatt Ulrich,TOP,"Ball, Foul, Foul, Ball, 1 Wyatt Ulrich advances to1st (single to second base)",2,2,1,,,S Rackoski,
79,11,Jabari Henry,TOP,"Called Strike, Ball, Swinging Strike, Foul, 11 Jabari Henry putout (strike out) for out number 3",1,2,,1,,S Rackoski,
