Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
17,47,Peter Brookshaw,TOP,"Called Strike, Foul, Ball, Foul, 47 Peter Brookshaw advances to 2nd (double)",1,2,1,,,Seth Miller,
18,11,Evan Alexander,TOP,"Ball, Foul, Swinging Strike, 11 Evan Alexander putout (strike out) for out number 1",1,2,,1,,Seth Miller,
19,16,Correlle Prime,TOP,"16 Correlle Prime advances to 1st (fielder's choice), 47 Peter Brookshaw putout (6-5) for out number2",0,0,,1,,Seth Miller,
20,26,Scott Schreiber,TOP,"Ball, Called Strike, 26 Scott Schreiber advances to 1st (single), 16 Correlle Prime advances to 2nd(26)",1,1,1,,,Seth Miller,
21,13,Manuel Boscan,TOP,13 Manuel Boscan putout (6U) for out number 3,0,0,,1,,Seth Miller,
22,35,Shamoy Christopher,BOTTOM,"Called Strike, Ball, Swinging Strike, 35 Shamoy Christopher putout (strike out swinging) for out number 1",1,2,,,1,,C Prime
23,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, Ball, Ball, Called Strike, 0Osvaldo Martinez advances to 1st (walk)",3,2,,,,,C Prime
24,1,Wyatt Ulrich,BOTTOM,"Ball, 0 Osvaldo Martinez advances to 2nd (pass ball), Ball, 0 Osvaldo Martinez advances to 3rd (1),1 Wyatt Ulrich putout (fly out to center field) for out number 2",2,0,,,1,,C Prime
25,3,Jordan Barth,BOTTOM,"Ball, Ball, Swinging Strike, Ball, Called Strike,3 Jordan Barth putout (4-3) for out number 3",3,2,,,1,,C Prime
26,1,Alec Olund,TOP,"Called Strike, Ball, Swinging Strike, Ball, Ball,1 Alec Olund advances to 1st (walk)",3,2,,,,Seth Miller,
27,3,Nick Novak,TOP,"Foul, Ball, Foul, 3 Nick Novak advances to 1st (single), 1 Alec Olund advances to 3rd (3)",1,2,1,,,Seth Miller,
28,2,Sam Dexter,TOP,"Foul, 1 Alec Olund Scores Earned (2), 3 Nick Novakputout (6-4) for out number 1, 2 Sam Dexter putout (6-4-3 DP) for out number 2",0,1,,1,,Seth Miller,
29,23,Andy Gravdahl,TOP,"Ball, Called Strike, Foul, Foul, 23 Andy Gravdahlputout (fly out to center field) for out number 3",1,2,,1,,Seth Miller,
30,21,Darnell Sweeney,BOTTOM,"Ball, 21 Darnell Sweeney advances to 1st (single)",1,0,1,,,,C Prime
31,11,Jabari Henry,BOTTOM,"Foul, Swinging Strike, 11 Jabari Henry putout (strike out swinging) for out number 1",0,2,,,1,,C Prime
32,20,Mike Hart,BOTTOM,"21 Darnell Sweeney Scores Earned (20), 20 Mike Hart Scores Earned (home run)",0,0,1,,,,C Prime
33,5,Trevor Achenbach,BOTTOM,"Called Strike, Foul, Ball, 5 Trevor Achenbach putout (strike out swinging) for out number 2",1,2,,,1,,C Prime
34,16,Hunter Clanin,BOTTOM,"Ball, 16 Hunter Clanin putout (fly out to center field) for out number 3",1,0,,,1,,C Prime
35,47,Peter Brookshaw,TOP,"Called Strike, Called Strike, Foul, Ball, 47 PeterBrookshaw putout (4-3) for out number 1",1,2,,1,,Seth Miller,
36,11,Evan Alexander,TOP,"Called Strike, Swinging Strike, 11 Evan Alexanderputout (strike out swinging) for out number 2",0,2,,1,,Seth Miller,
37,16,Correlle Prime,TOP,16 Correlle Prime putout (P3) for out number 3,0,0,,1,,Seth Miller,
38,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Ball, Ball, 35 Shamoy Christopher advances to 3rd (triple)",3,1,1,,,,C Prime
39,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (single), 35 Shamoy Christopher Scores Earned (0)",1,1,1,,,,C Prime
40,1,Wyatt Ulrich,BOTTOM,"Called Strike, Called Strike, Ball, Foul, Ball, Ball, 1 Wyatt Ulrich advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (1)",3,2,,,,,C Prime
41,3,Jordan Barth,BOTTOM,"1 Wyatt Ulrich advances to 2nd (3), 0 Osvaldo Martinez advances to 3rd (3), 3 Jordan Barth putout (5-3 SH) for out number 1",0,0,,,1,,C Prime
42,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Called Strike, Ball, Ball, 21 DarnellSweeney advances to 1st (walk)",3,2,,,,,C Prime
43,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Foul, Ball, Ball, 11 Jabari Henry advances to 1st (walk), 21Darnell Sweeney advances to 2nd (11), 1 Wyatt Ulrich advances to 3rd (11), 0 Osvaldo Martinez Scores Earned (11), 1 Wyatt Ulrich putout (caught stealing: CS 1-2) for out number 2Pitching Substitution    40 Tristen Roehrich subs for Correlle Prime Pitcher.",3,2,,,1,,T Roehrich
44,20,Mike Hart,BOTTOM,"Ball, Ball, Called Strike, Ball, 20 Mike Hart putout (fly out to left field) for out number 3",3,1,,,1,,T Roehrich
45,26,Scott Schreiber,TOP,"Foul, Ball, Ball, Ball, 26 Scott Schreiber advances to 1st (walk)",3,1,,,,Seth Miller,
46,13,Manuel Boscan,TOP,"Ball, Foul, Ball, Ball, Foul, Foul, 13 Manuel Boscan advances to 1st (walk), 26 Scott Schreiber advances to 2nd (13)",3,2,,,,Seth Miller,
47,1,Alec Olund,TOP,"Foul, Swinging Strike, Foul, 26 Scott Schreiber advances to 3rd (1), 1 Alec Olund putout (fly out toright field) for out number 1",0,2,,1,,Seth Miller,
48,3,Nick Novak,TOP,"Ball, 3 Nick Novak advances to 1st (single), 13 Manuel Boscan advances to 2nd (3), 26 Scott Schreiber Scores Earned (3)Pitching Substitution    27 Brady Stover subs for Seth Miller Pitcher.",1,0,1,,,Seth Miller,
49,2,Sam Dexter,TOP,"Ball, Ball, Called Strike, Ball, 3 Nick Novak advances to 2nd (stolen base), 13 Manuel Boscan putout(caught stealing: CS 2-5) for out number 2, 2 SamDexter putout (5-3) for out number 3",3,1,,1,,Brady Stover,
50,5,Trevor Achenbach,BOTTOM,"Ball, Swinging Strike, Ball, Ball, 5 Trevor Achenbach Scores Earned (home run)",3,1,1,,,,T Roehrich
51,16,Hunter Clanin,BOTTOM,"Ball, Foul, 16 Hunter Clanin putout (fly out to right field) for out number 1",1,1,,,1,,T Roehrich
52,35,Shamoy Christopher,BOTTOM,35 Shamoy Christopher putout (fly out to left field) for out number 2,0,0,,,1,,T Roehrich
53,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (fly outto right field) for out number 3",0,1,,,1,,T Roehrich
54,23,Andy Gravdahl,TOP,23 Andy Gravdahl putout (fly out to center field)for out number 1,0,0,,1,,Christian Johnson,
55,47,Peter Brookshaw,TOP,"Called Strike, 47 Peter Brookshaw putout (4-3) forout number 2",0,1,,1,,Christian Johnson,
56,11,Evan Alexander,TOP,"Ball, Called Strike, Foul, Foul, 11 Evan Alexanderadvances to 1st (hit by pitch)",1,2,,,,Christian Johnson,
57,16,Correlle Prime,TOP,"Called Strike, Ball, Foul, 16 Correlle Prime advances to 1st (fielder's choice), 11 Evan Alexander putout (6-4) for out number 3",1,2,,1,,Christian Johnson,
58,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, 1 Wyatt Ulrich putout (4-3) for out number 1",3,2,,,1,,T Roehrich
59,3,Jordan Barth,BOTTOM,"Ball, Ball, 3 Jordan Barth advances to 1st (single)",2,0,1,,,,T Roehrich
60,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 3 Jordan Barth advances to 2nd (21)",3,0,,,,,T Roehrich
61,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (fly out to left field) forout number 2,0,0,,,1,,T Roehrich
62,20,Mike Hart,BOTTOM,"Called Strike, Ball, Foul, 20 Mike Hart putout (strike out) for out number 3",1,2,,,1,,E Garcia
63,26,Scott Schreiber,TOP,"Called Strike, Foul, 26 Scott Schreiber advances to 1st (single)",0,2,1,,,Jose Cruz,
64,13,Manuel Boscan,TOP,"Swinging Strike, Foul, 13 Manuel Boscan advances to 1st (single), 26 Scott Schreiber advances to 2nd(13)",0,2,1,,,Jose Cruz,
65,1,Alec Olund,TOP,"Called Strike, Foul, Foul, Ball, Ball, 1 Alec Olund advances to 1st (single), 13 Manuel Boscan advances to 2nd (1), 26 Scott Schreiber advances to 3rd(1)",2,2,1,,,Jose Cruz,
66,3,Nick Novak,TOP,"Ball, Ball, Foul, 3 Nick Novak advances to 1st (fielder's choice), 1 Alec Olund advances to 2nd (3),13 Manuel Boscan advances to 3rd (3), 26 Scott Schreiber putout (3-2) for out number 1",2,1,,1,,Jose Cruz,
67,2,Sam Dexter,TOP,"13 Manuel Boscan Scores Earned (2), 2 Sam Dexter putout (sacrifice fly to left fielder) for out number 2",0,0,,1,,Jose Cruz,
68,23,Andy Gravdahl,TOP,"1 Alec Olund Scores Earned (23), 3 Nick Novak Scores Earned (23), 23 Andy Gravdahl Scores Earned (home run)",0,0,1,,,Jose Cruz,
69,47,Peter Brookshaw,TOP,"Called Strike, Called Strike, 47 Peter Brookshaw putout (strike out) for out number 3",0,2,,1,,Jose Cruz,
70,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Swinging Strike, 5 Trevor Achenbach putout (strike out) for out number 1",1,2,,,1,,E Garcia
71,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, 16 Hunter Clanin Scores Earned (home run)",1,1,1,,,,E Garcia
72,35,Shamoy Christopher,BOTTOM,"Ball, Called Strike, Ball, 35 Shamoy Christopher advances to 3rd (triple)Pitching Substitution    31 Garrett Alexander subs for Edgar Garcia Pitcher.",2,1,1,,,,G Alexander
73,0,Osvaldo Martinez,BOTTOM,"Ball, Swinging Strike, 35 Shamoy Christopher Scores Earned (0), 0 Osvaldo Martinez putout (sacrificefly to right fielder) for out number 2",1,1,,,1,,G Alexander
74,1,Wyatt Ulrich,BOTTOM,"Swinging Strike, Foul, 1 Wyatt Ulrich putout (flyout to center field) for out number 3",0,2,,,1,,C Prime
75,11,Evan Alexander,TOP,"Foul, 11 Evan Alexander putout (P4) for out number1",0,1,,1,,Charlie Hasty,
76,16,Correlle Prime,TOP,"Swinging Strike, Swinging Strike, Ball, Ball, Ball, Foul, Foul, 16 Correlle Prime putout (strike outswinging) for out number 2",3,2,,1,,Charlie Hasty,
77,26,Scott Schreiber,TOP,"Ball, Foul, Foul, Ball, Ball, 26 Scott Schreiber putout (p6) for out number 3",3,2,,1,,Charlie Hasty,
