Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
43,3,Jordan Barth,BOTTOM,3 Jordan Barth advances to 1st (error by the shortstop),0,0,,,,,J Vivas
44,15,Welington Dotel,BOTTOM,"15 Welington Dotel advances to 1st (single), 3 Jordan Barth advances to 2nd (15)",0,0,1,,,,J Vivas
45,11,Jabari Henry,BOTTOM,"Called Strike, 3 Jordan Barth Scores Unearned (11), 15 Welington Dotel Scores Earned (11), 11 JabariHenry Scores Earned (home run)",0,1,1,,,,J Vivas
46,20,Mike Hart,BOTTOM,"Ball, Foul, Called Strike, 20 Mike Hart advances to 2nd (double)",1,2,1,,,,J Vivas
47,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Swinging Strike, Called Strike, 5 Trevor Achenbach putout (strike out swinging) for outnumber 1",2,2,,,1,,J Vivas
48,16,Hunter Clanin,BOTTOM,"Ball, Foul, Foul, Foul, Ball, Foul, 20 Mike Hart advances to 3rd (16), 16 Hunter Clanin putout (4-3)for out number 2Pitching Substitution    49 Aaron Phillips subs for Julio Vivas Pitcher.",2,2,,,1,,J Vivas
49,2,Marshall Rich,BOTTOM,"Ball, Ball, Called Strike, Ball, Called Strike, 2Marshall Rich advances to 1st (walk)",3,2,,,,,A Phillips
50,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, 2 Marshall Rich advances to 2nd (stolen base), Called Strike, Ball, Called Strike, 1 Wyatt Ulrich putout (3-1) for out number 3",3,2,,,1,,A Phillips
51,13,Emmanuel Tapia,TOP,"Called Strike, Ball, Ball, Foul, 13 Emmanuel Tapiaputout (strike out) for out number 1",2,2,,1,,Mitchell Walters,
52,22,Francisco Del,TOP,"Valle Called Strike, Ball, Ball, Ball, 22 Francisco DelValle putout (P5) for out number 2",3,1,,1,,Mitchell Walters,
53,25,Jesus Marriaga,TOP,"Ball, Ball, Swinging Strike, 25 Jesus Marriaga putout (5-3) for out number 3",2,1,,1,,Tony Lanier,
54,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, Called Strike, Ball, 21Darnell Sweeney advances to 1st (walk)",3,2,,,,,A Phillips
55,3,Jordan Barth,BOTTOM,"3 Jordan Barth advances to 1st (single), 21 Darnell Sweeney advances to 2nd (33)",0,0,1,,,,A Phillips
56,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Foul, Ball, 15 Welington Dotel putout (strike out swinging) for out number 1",2,2,,,1,,A Phillips
57,11,Jabari Henry,BOTTOM,"Foul, Ball, Ball, Foul, Ball, 21 Darnell Sweeney putout (1-4 PO) for out number 2, 11 Jabari Henry advances to 1st (walk), 3 Jordan Barth advances to2nd (11)",3,2,,,1,,A Phillips
58,20,Mike Hart,BOTTOM,"Ball, Ball, Swinging Strike, Foul, Ball, 20 Mike Hart advances to 1st (walk), 11 Jabari Henry advances to 2nd (20), 3 Jordan Barth advances to 3rd (20)",3,2,,,,,A Phillips
59,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Ball, 5 Trevor Achenbach advances to 1st (walk), 20 Mike Hart advances to 2nd (5), 11 Jabari Henry advances to 3rd (5), 3 Jordan Barth Scores Unearned (5)",3,0,,,,,A Phillips
60,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, 16 Hunter Clanin advances to 1st(walk), 5 Trevor Achenbach advances to 2nd (16),20 Mike Hart advances to 3rd (16), 11 Jabari HenryScores Unearned (16)Pitching Substitution    62 Ben Miller subs for Aaron Phillips Pitcher.",3,0,,,,,A Phillips
61,2,Marshall Rich,BOTTOM,"Ball, Foul, 2 Marshall Rich advances to 1st (errorby the shortstop), 16 Hunter Clanin advances to 3rd (2), 20 Mike Hart Scores Earned (2), 5 Trevor Achenbach Scores Earned (2)",1,1,,,,,B Miller
62,1,Wyatt Ulrich,BOTTOM,"Ball, 1 Wyatt Ulrich advances to 1st (fielder's choice), 2 Marshall Rich putout (5-4) for out number3",1,0,,,1,,B Miller
63,14,Marco Hernandez,TOP,"Called Strike, Swinging Strike, 14 Marco Hernandezputout (6-3) for out number 1",0,2,,1,,Tony Lanier,
64,17,Daniel Lingua,TOP,"Called Strike, Ball, 17 Daniel Lingua putout (flyout to center field) for out number 2",1,1,,1,,Tony Lanier,
65,2,Michael Woodworth,TOP,"Ball, Ball, Ball, 2 Michael Woodworth advances to1st (walk)",3,0,,,,Tony Lanier,
66,29,Gio Diaz,TOP,"Ball, Ball, Called Strike, Foul, 29 Gio Diaz putout (strike out) for out number 3",2,2,,1,,Tony Lanier,
67,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney putout (fly out to right field) for out number 1",1,1,,,1,,B Miller
68,3,Jordan Barth,BOTTOM,"Ball, Foul, Foul, 3 Jordan Barth putout (strike out swinging) for out number 2",1,2,,,1,,B Miller
69,15,Welington Dotel,BOTTOM,"Ball, 15 Welington Dotel advances to 2nd (double)",1,0,1,,,,B Miller
70,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (fly out to right field) for out number 3,0,0,,,1,,B Miller
71,11,Victor Nova,TOP,"Ball, Ball, Ball, Called Strike, 11 Victor Nova advances to 1st (walk)",3,1,,,,Tony Lanier,
72,20,LG Castillo,TOP,"Ball, Ball, Ball, Called Strike, Swinging Strike,20 LG Castillo putout (strike out swinging) for out number 1",3,2,,1,,Tony Lanier,
73,13,Emmanuel Tapia,TOP,"Swinging Strike, Ball, Ball, Ball, Foul, 13 Emmanuel Tapia putout (strike out swinging) for out number 2",3,2,,1,,Tony Lanier,
74,22,Francisco Del,TOP,"Valle Swinging Strike, Ball, Foul, Ball, Ball, 22 Francisco Del Valle advances to 1st (walk), 11 Victor Nova advances to 2nd (22)",3,2,,,,Tony Lanier,
75,25,Jesus Marriaga,TOP,"11 Victor Nova Scores Earned (25), 22 Francisco Del Valle Scores Earned (25), 25 Jesus Marriaga Scores Earned (home run)Pitching Substitution    26 Angel Lebron subs for Tony Lanier Pitcher.",0,0,1,,,Angel Lebron,
76,14,Marco Hernandez,TOP,"Ball, 14 Marco Hernandez putout (P2) for out number 3",1,0,,1,,Charlie Hasty,
77,20,Mike Hart,BOTTOM,"Ball, Ball, Swinging Strike, Ball, Called Strike,20 Mike Hart advances to 1st (walk)Offensive Substitution   0 Osvaldo Martinez runs for Mike Hart at 1st base.",3,2,,,,,J Eisenbarger
78,5,Trevor Achenbach,BOTTOM,"Foul, Ball, Swinging Strike, Foul, 5 Trevor Achenbach putout (strike out) for out number 1",1,2,,,1,,J Eisenbarger
79,16,Hunter Clanin,BOTTOM,"Foul, Swinging Strike, 0 Osvaldo Martinez advancesto 2nd (stolen base), Ball, Foul, Ball, Foul, Foul, Foul, Ball, 16 Hunter Clanin putout (fly out tocenter field) for out number 2",3,2,,,1,,J Eisenbarger
80,2,Marshall Rich,BOTTOM,"Foul, Ball, Ball, 2 Marshall Rich advances to 1st(single), 0 Osvaldo Martinez Scores Earned (2)",2,1,1,,,,J Eisenbarger
81,1,Wyatt Ulrich,BOTTOM,"Ball, 1 Wyatt Ulrich putout (P6) for out number 3",1,0,,,1,,J Eisenbarger
82,17,Daniel Lingua,TOP,"Swinging Strike, Swinging Strike, Foul, 17 DanielLingua advances to 1st (single)",0,2,1,,,Charlie Hasty,
83,2,Michael Woodworth,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 17 Daniel Lingua advances to 2nd (wild pitch), Foul, 2Michael Woodworth putout (strike out) for out number 1",2,2,,1,,Charlie Hasty,
84,29,Gio Diaz,TOP,"Swinging Strike, 29 Gio Diaz advances to 1st (single), 17 Daniel Lingua advances to 3rd (29)",0,1,1,,,Charlie Hasty,
85,11,Victor Nova,TOP,"Ball, 29 Gio Diaz advances to 2nd (stolen base), Ball, Swinging Strike, 29 Gio Diaz Scores Earned (11), 11 Victor Nova Scores Earned (home run), 17 Daniel Lingua Scores Earned (11)",2,1,1,,,Charlie Hasty,
86,20,LG Castillo,TOP,"Ball, Foul, Ball, Ball, 20 LG Castillo putout (flyout to center field) for out number 2",3,1,,1,,Charlie Hasty,
87,13,Emmanuel Tapia,TOP,"Swinging Strike, Ball, 13 Emmanuel Tapia putout (3U) for out number 3",1,1,,1,,Jose Cruz,
88,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Called Strike, Called Strike, Foul, Foul, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 1",2,2,,,1,,D Wilkinson
89,3,Jordan Barth,BOTTOM,"Ball, Swinging Strike, 3 Jordan Barth putout (flyout to right field) for out number 2",1,1,,,1,,D Wilkinson
90,15,Welington Dotel,BOTTOM,"Foul, 15 Welington Dotel putout (6-3) for out number 3",0,1,,,1,,D Wilkinson
91,13,Emmanuel Tapia,TOP,13 Emmanuel Tapia advances to 2nd (ITB)Pitching Substitution    22 Jose Cruz subs for Charlie Hasty Pitcher.,0,0,,,,Jose Cruz,
92,17,Daniel Lingua,TOP,"Called Strike, Foul, Foul, Ball, 22 Francisco DelValle advances to 1st (fielder's choice), 14 MarcoHernandez advances to 1st (fielder's choice), 13Emmanuel Tapia advances to 3rd (error by the thirdbaseman), 22 Francisco Del Valle putout (1-5) forout number 1, Swinging Strike, Foul, 2 Michael Woodworth advances to 1st (fielder's choice), 14 Marco Hernandez advances to 3rd (2), 29 Gio Diaz putout (P3) for out number 3, Ball, 25 Jesus Marriagaadvances to 1st (single), 22 Francisco Del Valle advances to 2nd (25), 13 Emmanuel Tapia Scores Unearned (25), Ball, Foul, 17 Daniel Lingua advances to 1st (walk), 14 Marco Hernandez advances to 2nd (17), 25 Jesus Marriaga advances to 3rd (17)",3,2,1,1,,Jose Cruz,
93,29,Gio Diaz,BOTTOM,"25 Jesus Marriaga advances to 2nd (14), 17 DanielLingua advances to 2nd (2)",0,0,,,,,D Wilkinson
94,20,LG Castillo,BOTTOM,25 Jesus Marriaga putout (5-2) for out number 2,0,0,,,1,,D Wilkinson
95,15,Welington Dotel,BOTTOM,15 Welington Dotel advances to 2nd (ITB),0,0,,,,,D Wilkinson
96,16,Hunter Clanin,BOTTOM,"Foul, Ball, Ball, 5 Trevor Achenbach putout (fly out to center field) for out number 2, Ball, Ball,Ball, Foul, Called Strike, Swinging Strike, Ball,Called Strike, 11 Jabari Henry putout (strike outswinging) for out number 1, Ball, 0 Osvaldo Martinez advances to 1st (walk), 16 Hunter Clanin putout(1-3) for out number 3",7,2,,,1,,D Wilkinson
