Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
54,47,Jacob Robson,BOTTOM,"Ball, Ball, Foul, Swinging Strike, Foul, 47 JacobRobson putout (3U) for out number 2",2,2,,,1,,Seth Miller
55,9,Odubel Herrera,BOTTOM,"Ball, Called Strike, Ball, Called Strike, 9 OdubelHerrera putout (strike out swinging) for out number 3",2,2,,,1,,Seth Miller
56,0,Osvaldo Martinez,TOP,"Called Strike, Foul, Ball, Ball, Foul, Foul, Foul,Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,2,,,,J Martinson,
57,21,Darnell Sweeney,TOP,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)",3,0,,,,J Martinson,
58,3,Jordan Barth,TOP,"Foul, 21 Darnell Sweeney advances to 2nd (3), 0 Osvaldo Martinez advances to 3rd (3), 3 Jordan Barthputout (5-3 SH) for out number 1Pitching Substitution    35 Grant Gavin subs for Jordan Martinson Pitcher.",0,1,,1,,J Martinson,
59,11,Jabari Henry,TOP,"Foul, Swinging Strike, Ball, 11 Jabari Henry putout (strike out swinging) for out number 2",1,2,,1,,G Gavin,
60,20,Mike Hart,TOP,20 Mike Hart advances to 1st (intentional walk),0,0,,,,G Gavin,
61,15,Welington Dotel,TOP,"Called Strike, Ball, Swinging Strike, 15 WelingtonDotel putout (FF 2) for out number 3",1,2,,1,,G Gavin,
62,1,Justin Wylie,BOTTOM,"Called Strike, Ball, Ball, Ball, 1 Justin Wylie advances to 1st (walk)",3,1,,,,,Seth Miller
63,7,Chris Herrmann,BOTTOM,"Ball, Ball, Called Strike, Foul, Ball, 7 Chris Herrmann putout (strike out swinging) for out number1, 1 Justin Wylie putout (caught stealing: CS 26 DP) for out number 2",3,2,,,1,,Seth Miller
64,17,Gavin Collins,BOTTOM,"Ball, Foul, Foul, 17 Gavin Collins putout (4-3) for out number 3",1,2,,,1,,Ty Culbreth
65,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, Ball, 1 Wyatt Ulrich putout (4-3) for out number 1",3,1,,1,,P Weigel,
66,5,Trevor Achenbach,TOP,"Ball, Swinging Strike, 5 Trevor Achenbach putout (fly out to center field) for out number 2",1,1,,1,,P Weigel,
67,35,Shamoy Christopher,TOP,35 Shamoy Christopher putout (P5) for out number 3,0,0,,1,,P Weigel,
