Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
17,15,Welington Dotel,BOTTOM,"15 Welington Dotel advances to 3rd (triple), 21 Darnell Sweeney Scores Earned (15)",0,0,1,,,,J Matulovich
18,20,Mike Hart,BOTTOM,20 Mike Hart advances to 1st (hit by pitch),0,0,,,,,J Matulovich
19,11,Jabari Henry,BOTTOM,"Called Strike, Foul, Foul, Foul, 11 Jabari Henry putout (strike out swinging) for out number 3",0,2,,,1,,J Matulovich
20,15,Keith Torres,TOP,"Called Strike, Ball, Ball, 15 Keith Torres advances to 2nd (double)",2,1,1,,,Mitchell Walters,
21,3,Javeyan Williams,TOP,"Ball, Ball, Called Strike, Called Strike, 3 Javeyan Williams putout (strike out swinging) for out number 1",2,2,,1,,Mitchell Walters,
22,19,Brynn Martinez,TOP,"Called Strike, Swinging Strike, Foul, Ball, 19 Brynn Martinez putout (fly out to right field) for out number 2",1,2,,1,,Mitchell Walters,
23,8,Dayson Croes,TOP,"Ball, 8 Dayson Croes putout (3-1) for out number 3",1,0,,1,,Mitchell Walters,
24,3,Jordan Barth,BOTTOM,"Foul, Swinging Strike, 3 Jordan Barth advances to1st (single)",0,2,1,,,,J Matulovich
25,5,Trevor Achenbach,BOTTOM,"Ball, 3 Jordan Barth advances to 2nd (stolen base), Called Strike, Called Strike, Foul, Ball, 5 Trevor Achenbach putout (fly out to center field) forout number 1",2,2,,,1,,J Matulovich
26,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, Foul, Ball, Ball, Foul, Foul,Ball, Foul, 16 Hunter Clanin putout (fly out to right field) for out number 2",3,2,,,1,,J Matulovich
27,35,Shamoy Christopher,BOTTOM,"Swinging Strike, Ball, Swinging Strike, 3 Jordan Barth advances to 3rd (16), 35 Shamoy Christopher advances to 1st (single), 3 Jordan Barth Scores Earned (35)",1,2,1,,,,J Matulovich
28,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, 0 Osvaldo Martinez advances to 2nd (double), 35 Shamoy Christopher Scores Earned (0)",1,1,1,,,,J Matulovich
29,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, 21 Darnell Sweeney Scores Earned (home run), 0 Osvaldo Martinez Scores Earned (21)",1,1,1,,,,J Matulovich
30,15,Welington Dotel,BOTTOM,"Called Strike, Ball, 15 Welington Dotel advances to 1st (single)",1,1,1,,,,J Matulovich
31,20,Mike Hart,BOTTOM,"Ball, Called Strike, Foul, 20 Mike Hart advances to 1st (hit by pitch), 15 Welington Dotel advancesto 2nd (20)",1,2,,,,,J Matulovich
32,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Called Strike, 11 Jabari Henry putout (strike out swinging) for out number 3",1,2,,,1,,J Matulovich
33,1,Andy Armstrong,TOP,1 Andy Armstrong putout (fly out to right field) for out number 1,0,0,,1,,Mitchell Walters,
34,13,Max Murphy,TOP,"Ball, Called Strike, Ball, Foul, Foul, 13 Max Murphy putout (strike out) for out number 2",2,2,,1,,Mitchell Walters,
35,20,Jacob Bockelie,TOP,"Ball, Ball, Called Strike, Ball, 20 Jacob Bockelieputout (6-3) for out number 3",3,1,,1,,Mitchell Walters,
36,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth putout (6-3) for outnumber 1",0,1,,,1,,J Vincent
37,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Called Strike, 5 Trevor Achenbach putout (5-3) for out number 2",2,1,,,1,,J Vincent
38,16,Hunter Clanin,BOTTOM,"Ball, Ball, Swinging Strike, 16 Hunter Clanin advances to 1st (single)",2,1,1,,,,J Vincent
39,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Foul, 35 Shamoy Christopher putout (4-3) for out number 3",1,2,,,1,,J Vincent
40,26,Sherman Graves,TOP,"Foul, Swinging Strike, 26 Sherman Graves putout (strike out swinging) for out number 1",0,2,,1,,Mitchell Walters,
41,9,Jackson Smith,TOP,"Called Strike, 9 Jackson Smith putout (fly out toleft field) for out number 2",0,1,,1,,Mitchell Walters,
42,15,Keith Torres,TOP,"Ball, Ball, Called Strike, 15 Keith Torres putout(strike out) for out number 3",2,1,,1,,Mitchell Walters,
43,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,1,,,,,J Vincent
44,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney advances to 1st (single), 0 Osvaldo Martinez advances to 3rd(21)",1,1,1,,,,J Vincent
45,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Ball, 15 Welington Dotel advances to 1st (fielder's choice),0 Osvaldo Martinez Scores Earned (15), 21 DarnellSweeney putout (6-4) for out number 1",2,2,,,1,,J Vincent
46,20,Mike Hart,BOTTOM,"Swinging Strike, Ball, 20 Mike Hart advances to 1st (single), 15 Welington Dotel advances to 2nd (20)",1,1,1,,,,J Vincent
47,11,Jabari Henry,BOTTOM,"Foul, Ball, Foul, Foul, 15 Welington Dotel ScoresEarned (11), 20 Mike Hart Scores Earned (11), 11 Jabari Henry Scores Earned (home run)",1,2,1,,,,J Vincent
48,3,Jordan Barth,BOTTOM,"3 Jordan Barth advances to 1st (error by the thirdbaseman), 3 Jordan Barth advances to 2nd (3)",0,0,,,,,J Vincent
49,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Ball, 3 Jordan Barth advances to 3rd (wild pitch), Called Strike, 5 Trevor Achenbach advances to 1st (single), 3 Jordan Barth Scores Unearned (5)",3,1,1,,,,J Vincent
50,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, Foul, Ball, Foul, Ball, 5 Trevor Achenbach putout (6-4) for out number 2, 16 Hunter Clanin putout (6-4-3 DP) for out number 3",3,2,,,1,,J Vincent
51,3,Javeyan Williams,TOP,3 Javeyan Williams putout (6-3) for out number 1,0,0,,1,,Mitchell Walters,
52,19,Brynn Martinez,TOP,19 Brynn Martinez advances to 1st (hit by pitch),0,0,,,,Mitchell Walters,
53,8,Dayson Croes,TOP,"Called Strike, Ball, 8 Dayson Croes advances to 1st (fielder's choice), 19 Brynn Martinez putout (6-4) for out number 2",1,1,,1,,Mitchell Walters,
54,1,Andy Armstrong,TOP,"Swinging Strike, 1 Andy Armstrong putout (4-3) forout number 3",0,1,,1,,Mitchell Walters,
55,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Swinging Strike, Foul, Ball, Ball, Foul, 35 Shamoy Christopher advances to 1st (single)",3,2,1,,,,J Vincent
56,0,Osvaldo Martinez,BOTTOM,"Ball, Swinging Strike, 0 Osvaldo Martinez advancesto 1st (single), 35 Shamoy Christopher advances to 2nd (0)",1,1,1,,,,J Vincent
57,21,Darnell Sweeney,BOTTOM,"Swinging Strike, 21 Darnell Sweeney advances to 2nd (double), 35 Shamoy Christopher Scores Earned (21), 0 Osvaldo Martinez Scores Earned (21)",0,1,1,,,,J Vincent
58,15,Welington Dotel,BOTTOM,"15 Welington Dotel advances to 2nd (double), 21 Darnell Sweeney Scores Earned (15)",0,0,1,,,,J Vincent
59,20,Mike Hart,BOTTOM,"Foul, Ball, 15 Welington Dotel Scores Earned (20),20 Mike Hart Scores Earned (home run)",1,1,1,,,,J Vincent
60,11,Jabari Henry,BOTTOM,"Foul, Ball, Called Strike, Ball, Ball, 11 Jabari Henry advances to 1st (walk)Pitching Substitution    48 Cam Opp subs for Josh Vincent Pitcher.Offensive Substitution   2 Carson Clowers subs for Jordan Barth.",3,2,,,,,J Vincent
61,2,Carson Clowers,BOTTOM,"Ball, 2 Carson Clowers putout (fly out to left field) for out number 1",1,0,,,1,,C Opp
62,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach advances to 2nd(double), 11 Jabari Henry advances to 3rd (5)",0,1,1,,,,C Opp
63,16,Hunter Clanin,BOTTOM,"Ball, 16 Hunter Clanin putout (5-3) for out number2",1,0,,,1,,C Opp
64,35,Shamoy Christopher,BOTTOM,"Called Strike, Ball, Swinging Strike, 35 Shamoy Christopher putout (strike out) for out number 3",1,2,,,1,,C Opp
65,4,Chris Burgess,TOP,"Ball, 4 Chris Burgess advances to 1st (single)",1,0,1,,,Christian Johnson,
66,20,Jacob Bockelie,TOP,"Ball, Ball, 20 Jacob Bockelie advances to 1st (fielder's choice), 4 Chris Burgess putout (3-6) for out number 1",2,0,,1,,Christian Johnson,
67,26,Sherman Graves,TOP,"Called Strike, 20 Jacob Bockelie putout (6-4) forout number 2, 26 Sherman Graves putout (6-4-3 DP)for out number 3",0,1,,1,,Christian Johnson,
68,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez advances to 1st(single)",0,1,1,,,,C Opp
69,21,Darnell Sweeney,BOTTOM,"Ball, Foul, Called Strike, 21 Darnell Sweeney putout (strike out swinging) for out number 1",1,2,,,1,,C Opp
70,15,Welington Dotel,BOTTOM,"0 Osvaldo Martinez putout (6-4) for out number 2,15 Welington Dotel putout (6-4-3 DP) for out number 3",0,0,,,1,,C Opp
71,9,Jackson Smith,TOP,"Called Strike, Ball, Ball, Foul, 9 Jackson Smith putout (strike out swinging) for out number 1",2,2,,1,,Christian Johnson,
72,15,Keith Torres,TOP,"Ball, Called Strike, Called Strike, 15 Keith Torres putout (strike out swinging) for out number 2",1,2,,1,,Christian Johnson,
73,17,Najee Gaskins,TOP,"Ball, 17 Najee Gaskins putout (fly out to right field) for out number 3",1,0,,1,,Christian Johnson,
74,20,Mike Hart,BOTTOM,20 Mike Hart Scores Earned (home run),0,0,1,,,,C Opp
75,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, 11 Jabari Henry putout (6-3) for out number 1",1,1,,,1,,C Opp
76,2,Carson Clowers,BOTTOM,"Ball, Foul, Ball, 2 Carson Clowers putout (strikeout swinging) for out number 2",2,1,,,1,,C Opp
77,5,Trevor Achenbach,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, Ball, 5 Trevor Achenbach advances to 1st (walk)",3,2,,,,,C Opp
78,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, 16 Hunter Clanin putout (strike out swinging) for out number 3",0,2,,,1,,C Opp
79,19,Brynn Martinez,TOP,"Ball, Called Strike, Called Strike, 19 Brynn Martinez putout (strike out) for out number 1",1,2,,1,,Angel Lebron,
80,8,Dayson Croes,TOP,"Foul, Ball, 8 Dayson Croes putout (4-3) for out number 2",1,1,,1,,Angel Lebron,
81,39,Tommy McCarthy,TOP,"Ball, 39 Tommy McCarthy putout (5-3) for out number 3",1,0,,1,,Angel Lebron,
