Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
48,7,Matt Lloyd,BOTTOM,"Pickoff attempt at 1st base (pitcher to first baseman), Ball, Called Strike, 8 Vince Fernandez putout (4-6) for out number 2, 7 Matt Lloyd putout (4-6-3 DP) for out number 3",1,1,,,1,,Ty Culbreth
49,2,Carson Clowers,TOP,"Ball, Ball, Swinging Strike, 2 Carson Clowers advances to 2nd (double to left field)",2,1,1,,,L Madero,
50,21,Darnell Sweeney,TOP,"Foul, Ball, Ball, 21 Darnell Sweeney putout (fly out to center field) for out number 1",2,1,,1,,L Madero,
51,3,Jordan Barth,TOP,"Ball, 3 Jordan Barth putout (fly out to center field) for out number 2",1,0,,1,,L Madero,
52,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Swinging Strike, 1 Wyatt Ulrich putout (strike out swinging) for out number 3",1,2,,1,,L Madero,
53,4,Miguel Sierra,BOTTOM,"Called Strike, Ball, Ball, Ball, Called Strike, 4Miguel Sierra putout (strike out swinging) for outnumber 1",3,2,,,1,,Ty Culbreth
54,18,Daniel Perez,BOTTOM,"Ball, Ball, Called Strike, Ball, 18 Daniel Perez advances to 1st (walk)",3,1,,,,,Ty Culbreth
55,24,Wilfredo Gimenez,BOTTOM,"Ball, 24 Wilfredo Gimenez advances to 2nd (doubleto left field), 18 Daniel Perez advances to 3rd (24)",1,0,1,,,,Ty Culbreth
56,17,Jake Sanford,BOTTOM,"Swinging Strike, Ball, Foul, Ball, Ball, Foul, 17Jake Sanford advances to 1st (walk)Pitching Substitution    17 Seth Miller subs for Ty Culbreth Pitcher.",3,2,,,,,Ty Culbreth
57,11,Delvin Zinn,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 11 Delvin Zinn putout (P4) for out number 2",3,2,,,1,,Seth Miller
58,1,Chase Harris,BOTTOM,"Ball, 1 Chase Harris advances to 1st (single to left field), 17 Jake Sanford advances to 2nd (1), 18Daniel Perez Scores Earned (1), 24 Wilfredo Gimenez Scores Earned (1)",1,0,1,,,,Seth Miller
59,8,Vince Fernandez,BOTTOM,"Ball, Ball, Ball, 8 Vince Fernandez advances to 1st (walk), 1 Chase Harris advances to 2nd (8), 17 Jake Sanford advances to 3rd (8)",3,0,,,,,Seth Miller
60,26,John Nogowski,BOTTOM,"Ball, 26 John Nogowski putout (fly out to right field) for out number 3",1,0,,,1,,Seth Miller
61,11,Jabari Henry,TOP,"Ball, Ball, Called Strike, Foul, Ball, Foul, 11 Jabari Henry putout (fly out to left field) for outnumber 1",3,2,,1,,L Madero,
62,20,Mike Hart,TOP,"Ball, Called Strike, Called Strike, Foul, 20 MikeHart putout (strike out swinging) for out number 2",1,2,,1,,L Madero,
63,5,Trevor Achenbach,TOP,"Ball, Foul, Ball, Ball, 5 Trevor Achenbach putout(P5) for out number 3",3,1,,1,,L Madero,
64,7,Matt Lloyd,BOTTOM,"Ball, 7 Matt Lloyd putout (6-3) for out number 1",1,0,,,1,,Seth Miller
65,4,Miguel Sierra,BOTTOM,"Ball, Foul, Swinging Strike, Ball, Foul, 4 MiguelSierra putout (5-3) for out number 2",2,2,,,1,,Seth Miller
66,18,Daniel Perez,BOTTOM,"Called Strike, Ball, 18 Daniel Perez putout (4-3)for out number 3",1,1,,,1,,Seth Miller
67,16,Hunter Clanin,TOP,16 Hunter Clanin advances to 1st (single to left field),0,0,1,,,B Brosher,
68,35,Shamoy Christopher,TOP,"16 Hunter Clanin advances to 2nd (35), 35 Shamoy Christopher putout (1-3 SH) for out number 1",0,0,,1,,B Brosher,
69,2,Carson Clowers,TOP,"Ball, Swinging Strike, Foul, Foul, 2 Carson Clowers putout (strike out swinging) for out number 2",1,2,,1,,B Brosher,
70,21,Darnell Sweeney,TOP,21 Darnell Sweeney advances to 1st (intentional walk),0,0,,,,B Brosher,
71,3,Jordan Barth,TOP,"Swinging Strike, 3 Jordan Barth advances to 2nd (double to right field), 21 Darnell Sweeney Scores Earned (3), 16 Hunter Clanin Scores Earned (3)",0,1,1,,,B Brosher,
72,1,Wyatt Ulrich,TOP,"Foul, Swinging Strike, 1 Wyatt Ulrich putout (1-3)for out number 3",0,2,,1,,B Brosher,
73,24,Wilfredo Gimenez,BOTTOM,"Ball, Swinging Strike, 24 Wilfredo Gimenez ScoresEarned (home run)",1,1,1,,,,Brady Stover
74,17,Jake Sanford,BOTTOM,"Ball, Swinging Strike, Ball, 17 Jake Sanford putout (1-3) for out number 1",2,1,,,1,,Brady Stover
75,11,Delvin Zinn,BOTTOM,"Ball, Ball, Called Strike, Ball, Called Strike, 11Delvin Zinn advances to 1st (walk)",3,2,,,,,Brady Stover
76,1,Chase Harris,BOTTOM,"Called Strike, Foul, Ball, Foul, Ball, 11 Delvin Zinn advances to 2nd (stolen base), Ball, 1 Chase Harris putout (strike out swinging) for out number2",3,2,,,1,,Brady Stover
77,8,Vince Fernandez,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Ball, Ball, 8 Vince Fernandez advances to 1st (walk)",3,2,,,,,Brady Stover
78,26,John Nogowski,BOTTOM,"Called Strike, Ball, Ball, Ball, 26 John Nogowskiputout (P4) for out number 3",3,1,,,1,,Brady Stover
79,11,Jabari Henry,TOP,"Called Strike, Foul, Ball, Ball, 11 Jabari Henry putout (strike out) for out number 1",2,2,,1,,B Brosher,
80,20,Mike Hart,TOP,"Swinging Strike, Called Strike, Ball, Ball, 20 Mike Hart Scores Earned (home run)",2,2,1,,,B Brosher,
81,5,Trevor Achenbach,TOP,"Called Strike, Ball, Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 2",1,2,,1,,B Brosher,
82,16,Hunter Clanin,TOP,"Called Strike, Ball, Called Strike, Ball, Foul, 16Hunter Clanin putout (strike out swinging) for out number 3",2,2,,1,,B Brosher,
83,7,Matt Lloyd,BOTTOM,"Swinging Strike, 7 Matt Lloyd putout (4-3) for outnumber 1",0,1,,,1,,Charlie Hasty
84,4,Miguel Sierra,BOTTOM,"Called Strike, Swinging Strike, 4 Miguel Sierra putout (strike out swinging) for out number 2",0,2,,,1,,Charlie Hasty
85,18,Daniel Perez,BOTTOM,"Called Strike, Ball, Swinging Strike, Ball, 18 Daniel Perez putout (strike out swinging) for out number 3",2,2,,,1,,Charlie Hasty
