Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,8,Armond Upshaw,TOP,"Ball, Foul, Ball, Swinging Strike, 8 Armond Upshawputout (L6) for out number 1",2,2,,1,,Ty Culbreth,
2,2,Cornelius Randolph,TOP,2 Cornelius Randolph putout (fly out to center field) for out number 2,0,0,,1,,Ty Culbreth,
3,33,Todd Lott,TOP,"Called Strike, Foul, Foul, 33 Todd Lott putout (5-3) for out number 3",0,2,,1,,Ty Culbreth,
4,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, 0 Osvaldo Martinez putout (1-3) for out number 1",1,1,,,1,,J Fox
5,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth Scores Earned (homerun)",0,1,,,,,J Fox
6,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, 11 Jabari Henry putout(3un) for out number 2",2,1,,,1,,J Fox
7,20,Mike Hart,BOTTOM,"Foul, Called Strike, 20 Mike Hart putout (strike out swinging) for out number 3",0,2,,,1,,J Fox
8,14,Jonah Davis,TOP,"Called Strike, Ball, Called Strike, Ball, 14 JonahDavis putout (3un) for out number 1",2,2,,1,,Ty Culbreth,
9,7,Josh Allen,TOP,"Called Strike, 7 Josh Allen putout (2-3) for out number 2",0,1,,1,,Ty Culbreth,
10,15,Hector Sanchez,TOP,"Ball, Foul, Ball, Foul, Foul, 15 Hector Sanchez advances to 1st (single), 15 Hector Sanchez putout (7-4) for out number 3",2,2,1,1,,Ty Culbreth,
11,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, 21 Darnell Sweeney Scores Earned (home run)",1,1,1,,,,J Fox
12,5,Trevor Achenbach,BOTTOM,"Ball, 5 Trevor Achenbach putout (4) for out number1",1,0,,,1,,J Fox
13,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Ball, Ball, 16 Hunter Claninadvances to 1st (walk)",3,1,,,,,J Fox
14,35,Shamoy Christopher,BOTTOM,"16 Hunter Clanin advances to 2nd (35), 35 Shamoy Christopher putout (fly out to center field) for out number 2",0,0,,,1,,J Fox
15,1,Wyatt Ulrich,BOTTOM,"Ball, 16 Hunter Clanin advances to 3rd (wild pitch), Ball, Called Strike, 1 Wyatt Ulrich advances to1st (single), 16 Hunter Clanin Scores Earned (1)",2,1,1,,,,J Fox
16,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Foul, 0 Osvaldo Martinez putout (3un) for out number 3",2,2,,,1,,J Fox
17,6,Olivier Basabe,TOP,"Called Strike, 6 Olivier Basabe putout (fly out toleft field) for out number 1",0,1,,1,,Ty Culbreth,
18,4,Harrison Smith,TOP,"Ball, Ball, Called Strike, Foul, 4 Harrison Smithputout (strike out swinging) for out number 2",2,2,,1,,Ty Culbreth,
19,1,Galli Cribbs,TOP,"Jr.     Ball, 1 Galli Cribbs Jr. putout (fly out to centerfield) for out number 3",1,0,,1,,Ty Culbreth,
20,3,Jordan Barth,BOTTOM,"Ball, Ball, Foul, 3 Jordan Barth putout (6-3) forout number 1",2,1,,,1,,J Fox
21,11,Jabari Henry,BOTTOM,"Called Strike, Called Strike, Ball, Foul, Foul, 11Jabari Henry advances to 1st (single)",1,2,1,,,,J Fox
22,20,Mike Hart,BOTTOM,"Ball, Ball, Foul, Called Strike, 20 Mike Hart putout (fly out to right field) for out number 2",2,2,,,1,,J Fox
23,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 11 Jabari Henry advances to 2nd (21)",3,1,,,,,J Fox
24,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, Foul,5 Trevor Achenbach putout (strike out) for out number 3",2,2,,,1,,J Fox
25,8,Armond Upshaw,TOP,8 Armond Upshaw Scores Earned (home run),0,0,1,,,Ty Culbreth,
26,2,Cornelius Randolph,TOP,"Ball, Ball, Foul, Foul, Ball, 2 Cornelius RandolphScores Earned (home run)",3,2,1,,,Ty Culbreth,
27,33,Todd Lott,TOP,"Foul, Foul, Ball, Foul, Foul, Ball, 33 Todd Lott putout (4) for out number 1",2,2,,1,,Ty Culbreth,
28,14,Jonah Davis,TOP,"Foul, Called Strike, Foul, Foul, Foul, Ball, Ball,Foul, Ball, 14 Jonah Davis advances to 1st (walk)",3,2,,,,Ty Culbreth,
29,7,Josh Allen,TOP,"Swinging Strike, Foul, Ball, Foul, Ball, Foul, Foul, 7 Josh Allen advances to 1st (error by the third baseman), 14 Jonah Davis advances to 2nd (7), 7Josh Allen advances to 2nd (7), 14 Jonah Davis putout (6-5) for out number 2",2,2,,1,,Ty Culbreth,
