Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,11,Connor Panas,TOP,"Called Strike, 11 Connor Panas advances to 1st (single)",0,1,1,,,Chris Hardin,
2,3,Drew Devine,TOP,"Ball, 11 Connor Panas advances to 2nd (3), 3 DrewDevine putout (1-3) for out number 1",1,0,,1,,Chris Hardin,
3,7,Nick Anderson,TOP,"Ball, Called Strike, Foul, Foul, Foul, Ball, 7 Nick Anderson putout (strike out) for out number 2",2,2,,1,,Chris Hardin,
4,44,Yanio Perez,TOP,"Called Strike, Ball, Ball, Ball, Swinging Strike,44 Yanio Perez putout (P4) for out number 3",3,2,,1,,Chris Hardin,
5,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Called Strike, Foul, Ball, Ball, Foul, Foul, 21 Darnell Sweeney putout (6-3) for out number 1",3,2,,,1,,J Bezdicek
6,15,Welington Dotel,BOTTOM,"Called Strike, Foul, Ball, 15 Welington Dotel putout (strike out swinging) for out number 2",1,2,,,1,,J Bezdicek
7,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth putout (1-3) for out number 3",1,0,,,1,,J Bezdicek
8,4,Will Kengor,TOP,"Ball, Swinging Strike, 4 Will Kengor advances to 1st (single)",1,1,1,,,Chris Hardin,
9,24,Carson Maxwell,TOP,"Ball, Ball, Swinging Strike, Foul, 24 Carson Maxwell putout (fly out to center field) for out number1",2,2,,1,,Chris Hardin,
10,25,Luke Roskam,TOP,"4 Will Kengor putout (4-6) for out number 2, 25 Luke Roskam putout (4-6-3 DP) for out number 3",0,0,,1,,Chris Hardin,
11,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,,,J Bezdicek
12,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 11 Jabari Henry Scores Earned(1), 1 Wyatt Ulrich Scores Earned (home run)",1,1,1,,,,J Bezdicek
13,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, Ball, Ball, 16 Hunter Clanin putout (P6) for out number 1",2,2,,,1,,J Bezdicek
14,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach Scores Earned (home run),0,0,1,,,,J Bezdicek
15,33,Tyler Ryan,BOTTOM,"Swinging Strike, Called Strike, Foul, Ball, 33 Tyler Ryan advances to 1st (dropped 3rd strike)",1,2,,,,,J Bezdicek
16,2,Carson Clowers,BOTTOM,"Swinging Strike, Swinging Strike, 2 Carson Clowersadvances to 1st (fielder's choice), 33 Tyler Ryanputout (6-4) for out number 2",0,2,,,1,,J Bezdicek
17,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, 2 Carson Clowers advances to2nd (stolen base), Swinging Strike, Ball, Ball, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 3",3,2,,,1,,J Bezdicek
18,5,Nate Samson,TOP,"Swinging Strike, Ball, Ball, Foul, Ball, 5 Nate Samson advances to 2nd (double)",3,2,1,,,Chris Hardin,
19,10,Aaron Takacs,TOP,"Ball, Ball, Foul, Ball, 10 Aaron Takacs putout (fly out to left field) for out number 1",3,1,,1,,Chris Hardin,
20,11,Connor Panas,TOP,"Ball, Ball, 11 Connor Panas putout (fly out to center field) for out number 2",2,0,,1,,Chris Hardin,
21,3,Drew Devine,TOP,"Called Strike, Ball, Ball, Swinging Strike, 3 DrewDevine advances to 1st (single), 5 Nate Samson advances to 3rd (3)",2,2,1,,,Chris Hardin,
22,7,Nick Anderson,TOP,"Ball, Called Strike, 7 Nick Anderson putout (fly out to left field) for out number 3",1,1,,1,,Chris Hardin,
23,15,Welington Dotel,BOTTOM,"Called Strike, Ball, Ball, Ball, Foul, Foul, Foul,Foul, 15 Welington Dotel putout (6-3) for out number 1",3,2,,,1,,J Bezdicek
24,3,Jordan Barth,BOTTOM,"Called Strike, Ball, Swinging Strike, 3 Jordan Barth advances to 1st (single)",1,2,1,,,,J Bezdicek
25,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (fly out to left field) forout number 2,0,0,,,1,,J Bezdicek
26,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich advances to 1st (single), 3 Jordan Barth advances to 2nd (1)",1,1,1,,,,J Bezdicek
27,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 1st (fielder's choice), 3 Jordan Barth putout (5U) for out number 3",0,0,,,1,,J Bezdicek
