Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
12,1,Justin Wylie,BOTTOM,"Foul, Ball, Ball, 1 Justin Wylie putout (fly out to center field) for out number 2",2,1,,,1,,Neil Lang
13,11,Dylan Rosa,BOTTOM,"Foul, Called Strike, 11 Dylan Rosa putout (strikeout swinging) for out number 3",0,2,,,1,,Neil Lang
14,16,Hunter Clanin,TOP,"Called Strike, Foul, Ball, Ball, Ball, Foul, Foul,16 Hunter Clanin advances to 1st (single)",3,2,1,,,J Miller,
15,3,Jordan Barth,TOP,"Foul, Ball, 3 Jordan Barth advances to 1st (fielder's choice), 16 Hunter Clanin putout (6-4) for outnumber 1",1,1,,1,,J Miller,
16,5,Trevor Achenbach,TOP,"Called Strike, 3 Jordan Barth putout (5-4) for outnumber 2, 5 Trevor Achenbach putout (5-4-3 DP) for out number 3",0,1,,1,,J Miller,
17,4,L.J. Hatch,BOTTOM,"Ball, Foul, 4 L.J. Hatch advances to 1st (single)",1,1,1,,,,Neil Lang
18,9,Johneshwy Fargas,BOTTOM,"9 Johneshwy Fargas advances to 1st (single), 4 L.J. Hatch advances to 2nd (9)",0,0,1,,,,Neil Lang
19,10,Jan Hernandez,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, Ball,10 Jan Hernandez advances to 1st (walk), 9 Johneshwy Fargas advances to 2nd (10), 4 L.J. Hatch advances to 3rd (10)",3,2,,,,,Neil Lang
20,7,Chris Herrmann,BOTTOM,"Foul, Ball, Ball, Ball, 7 Chris Herrmann advancesto 1st (walk), 10 Jan Hernandez advances to 2nd (7), 9 Johneshwy Fargas advances to 3rd (7), 4 L.J.Hatch Scores Earned (7)",3,1,,,,,Neil Lang
21,17,Gavin Collins,BOTTOM,"Called Strike, Foul, Ball, Ball, 7 Chris Herrmannadvances to 2nd (17), 10 Jan Hernandez advances to3rd (17), 9 Johneshwy Fargas Scores Earned (wildpitch), Ball, 17 Gavin Collins putout (L5) for outnumber 1",3,2,,,1,,Neil Lang
22,6,Keon Broxton,BOTTOM,"Ball, Ball, Foul, Ball, 6 Keon Broxton advances to1st (error by the shortstop), 7 Chris Herrmann advances to 3rd (6), 10 Jan Hernandez Scores Earned(6)",3,1,,,,,Neil Lang
23,14,Micker Adolfo,BOTTOM,"Foul, 14 Micker Adolfo advances to 1st (single), 6Keon Broxton advances to 2nd (), 14 Micker Adolfoadvances to 2nd (14), 6 Keon Broxton advances to3rd (14), 7 Chris Herrmann Scores Earned (14)",0,1,1,,,,Neil Lang
24,1,Justin Wylie,BOTTOM,"Called Strike, Ball, 1 Justin Wylie advances to 3rd (triple), 6 Keon Broxton Scores Unearned (1), 14Micker Adolfo Scores Earned (1)",1,1,1,,,,Neil Lang
25,11,Dylan Rosa,BOTTOM,"Ball, 11 Dylan Rosa putout (fly out to center field) for out number 2",1,0,,,1,,Neil Lang
26,4,L.J. Hatch,BOTTOM,"Called Strike, Ball, Ball, Foul, Ball, 4 L.J. Hatch putout (L5) for out number 3",3,2,,,1,,Neil Lang
27,2,Marshall Rich,TOP,"Ball, Ball, Swinging Strike, Ball, Swinging Strike, Foul, 2 Marshall Rich advances to 1st (walk)",3,2,,,,J Miller,
28,1,Wyatt Ulrich,TOP,"Called Strike, Ball, Ball, Ball, Called Strike, 2Marshall Rich putout (4-6) for out number 1, 1 Wyatt Ulrich putout (4-6-3 DP) for out number 2",3,2,,1,,J Miller,
29,0,Osvaldo Martinez,TOP,"Called Strike, Ball, 0 Osvaldo Martinez putout (fly out to right field) for out number 3",1,1,,1,,J Miller,
30,9,Johneshwy Fargas,BOTTOM,"Called Strike, 9 Johneshwy Fargas advances to 1st(single)",0,1,1,,,,Chris Macca
31,10,Jan Hernandez,BOTTOM,"Called Strike, Ball, Foul, Foul, Ball, Foul, Ball,Foul, Foul, Foul, 9 Johneshwy Fargas putout (4) for out number 1, 10 Jan Hernandez putout (4-3 DP)for out number 2",3,2,,,1,,Chris Macca
32,7,Chris Herrmann,BOTTOM,"Ball, Called Strike, Called Strike, Ball, Ball, 7Chris Herrmann putout (FP 5) for out number 3",3,2,,,1,,Chris Macca
33,21,Darnell Sweeney,TOP,"Foul, 21 Darnell Sweeney advances to 1st (single)",0,1,1,,,J Miller,
34,15,Welington Dotel,TOP,"Swinging Strike, Swinging Strike, 15 Welington Dotel putout (strike out) for out number 1",0,2,,1,,J Miller,
35,20,Mike Hart,TOP,"Foul, Ball, Swinging Strike, Ball, Ball, 20 Mike Hart putout (strike out swinging) for out number 2",3,2,,1,,J Miller,
36,16,Hunter Clanin,TOP,"16 Hunter Clanin advances to 1st (error by the third baseman), 21 Darnell Sweeney advances to 2nd (16)",0,0,,,,J Miller,
37,3,Jordan Barth,TOP,"Ball, Swinging Strike, Called Strike, Foul, Ball,21 Darnell Sweeney Scores Unearned (3), 16 HunterClanin Scores Unearned (3), 3 Jordan Barth ScoresUnearned (home run)",2,2,1,,,J Miller,
38,5,Trevor Achenbach,TOP,"Called Strike, 5 Trevor Achenbach putout (5-3) forout number 3",0,1,,1,,J Miller,
39,17,Gavin Collins,BOTTOM,"Called Strike, Ball, 17 Gavin Collins putout (L8)for out number 1",1,1,,,1,,Chris Macca
40,6,Keon Broxton,BOTTOM,6 Keon Broxton Scores Earned (home run),0,0,1,,,,Chris Macca
41,14,Micker Adolfo,BOTTOM,14 Micker Adolfo putout (1-3) for out number 2,0,0,,,1,,Chris Macca
42,1,Justin Wylie,BOTTOM,"Foul, Called Strike, Ball, Ball, Ball, 1 Justin Wylie advances to 1st (single to first base)",3,2,1,,,,Chris Macca
43,11,Dylan Rosa,BOTTOM,11 Dylan Rosa putout (fly out to right field) forout number 3,0,0,,,1,,Chris Macca
44,2,Marshall Rich,TOP,"Ball, Ball, Ball, 2 Marshall Rich advances to 1st(walk)",3,0,,,,J Miller,
45,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, Foul, Foul, Foul, 1 Wyatt Ulrich advances to 1st (single), 2 Marshall Rich advances to 2nd (1)",2,2,1,,,J Miller,
46,0,Osvaldo Martinez,TOP,"Ball, Foul, 0 Osvaldo Martinez advances to 1st (fielder's choice), 1 Wyatt Ulrich advances to 2nd (0), 2 Marshall Rich putout (8-5) for out number 1",1,1,,1,,J Miller,
47,21,Darnell Sweeney,TOP,"Ball, Called Strike, Foul, Ball, 21 Darnell Sweeney advances to 1st (fielder's choice), 1 Wyatt Ulrich advances to 3rd (), 1 Wyatt Ulrich Scores Earned (21), 0 Osvaldo Martinez putout (4-6) for out number 2",2,2,,1,,J Miller,
48,15,Welington Dotel,TOP,"Ball, Called Strike, Called Strike, 21 Darnell Sweeney advances to 2nd (stolen base), Ball, 15 Welington Dotel advances to 1st (single), 21 Darnell Sweeney Scores Earned (15), 15 Welington Dotel putout (9-5) for out number 3",2,2,1,1,,J Miller,
49,4,L.J. Hatch,BOTTOM,"Ball, Foul, Swinging Strike, Ball, Foul, Ball, 4 L.J. Hatch putout (6-3) for out number 1",3,2,,,1,,Chris Macca
50,9,Johneshwy Fargas,BOTTOM,"Ball, Ball, 9 Johneshwy Fargas advances to 2nd (double)",2,0,1,,,,Chris Macca
51,10,Jan Hernandez,BOTTOM,"Ball, Foul, Ball, Foul, Ball, 10 Jan Hernandez advances to 1st (walk)",3,2,,,,,Chris Macca
52,7,Chris Herrmann,BOTTOM,"Ball, 9 Johneshwy Fargas advances to 3rd (stolen base), Ball, Ball, Foul, 7 Chris Herrmann advancesto 1st (single), 10 Jan Hernandez advances to 2nd(7), 9 Johneshwy Fargas Scores Earned (7)",3,1,1,,,,Chris Macca
53,17,Gavin Collins,BOTTOM,17 Gavin Collins putout (P4 IF) for out number 2,0,0,,,1,,Chris Macca
54,6,Keon Broxton,BOTTOM,"Ball, 6 Keon Broxton putout (4-3) for out number 3",1,0,,,1,,Chris Macca
55,20,Mike Hart,TOP,"Swinging Strike, Ball, Foul, Ball, Ball, 20 Mike Hart advances to 1st (walk)",3,2,,,,Z Matson,
56,16,Hunter Clanin,TOP,"Called Strike, Swinging Strike, Ball, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 1",1,2,,1,,Z Matson,
57,3,Jordan Barth,TOP,"Called Strike, Ball, 20 Mike Hart advances to 2nd(wild pitch), 3 Jordan Barth putout (FP 2) for outnumber 2",1,1,,1,,Z Matson,
58,5,Trevor Achenbach,TOP,"Ball, Called Strike, Swinging Strike, 5 Trevor Achenbach putout (strike out) for out number 3",1,2,,1,,Z Matson,
59,14,Micker Adolfo,BOTTOM,"Ball, Foul, Ball, Ball, 14 Micker Adolfo putout (5-3) for out number 1",3,1,,,1,,Jerryell Rivera
60,1,Justin Wylie,BOTTOM,"Ball, 1 Justin Wylie putout (3-1) for out number 2",1,0,,,1,,Jerryell Rivera
61,11,Dylan Rosa,BOTTOM,"Ball, Ball, Swinging Strike, Called Strike, Ball,11 Dylan Rosa advances to 1st (walk)",3,2,,,,,Jerryell Rivera
62,4,L.J. Hatch,BOTTOM,"Ball, Called Strike, Ball, Foul, Ball, 4 L.J. Hatch advances to 1st (walk), 11 Dylan Rosa advances to 2nd (4)",3,2,,,,,Jerryell Rivera
63,9,Johneshwy Fargas,BOTTOM,"Called Strike, 9 Johneshwy Fargas putout (fly outto center field) for out number 3",0,1,,,1,,Jerryell Rivera
64,2,Marshall Rich,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, Foul, 2 Marshall Rich putout (strike out swinging) for out number 1",3,2,,1,,Z Matson,
65,1,Wyatt Ulrich,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 1Wyatt Ulrich advances to 1st (walk)",3,2,,,,Z Matson,
66,0,Osvaldo Martinez,TOP,"Called Strike, 0 Osvaldo Martinez advances to 1st(hit by pitch), 1 Wyatt Ulrich advances to 2nd (0)",0,1,,,,Z Matson,
67,21,Darnell Sweeney,TOP,"Foul, 1 Wyatt Ulrich advances to 3rd (21), 21 Darnell Sweeney putout (fly out to right field) for out number 2",0,1,,1,,Z Matson,
68,15,Welington Dotel,TOP,"Called Strike, Foul, Ball, Foul, Foul, Ball, Foul,15 Welington Dotel putout (strike out swinging) for out number 3",2,2,,1,,Z Matson,
69,10,Jan Hernandez,BOTTOM,"Swinging Strike, Ball, Ball, Ball, 10 Jan Hernandez advances to 1st (single)",3,1,1,,,,Jerryell Rivera
70,7,Chris Herrmann,BOTTOM,"Called Strike, Foul, 7 Chris Herrmann putout (strike out) for out number 1",0,2,,,1,,Jerryell Rivera
71,17,Gavin Collins,BOTTOM,"Ball, Ball, Ball, 17 Gavin Collins advances to 1st(walk), 10 Jan Hernandez advances to 2nd (17)",3,0,,,,,Jerryell Rivera
72,6,Keon Broxton,BOTTOM,"Ball, Ball, 17 Gavin Collins putout (PO 2-3) for out number 2, Ball, Called Strike, Called Strike, 6Keon Broxton advances to 1st (single), 10 Jan Hernandez advances to 3rd (6)",3,2,1,,1,,Jerryell Rivera
73,14,Micker Adolfo,BOTTOM,"Swinging Strike, Foul, Ball, 14 Micker Adolfo putout (P4) for out number 3",1,2,,,1,,Jerryell Rivera
74,20,Mike Hart,TOP,20 Mike Hart putout (fly out to center field) forout number 1,0,0,,1,,C Sanabria,
75,16,Hunter Clanin,TOP,"Called Strike, 16 Hunter Clanin putout (6-3) for out number 2",0,1,,1,,C Sanabria,
76,3,Jordan Barth,TOP,"Swinging Strike, Ball, Foul, Ball, 3 Jordan Barthputout (5-3) for out number 3",2,2,,1,,C Sanabria,
77,1,Justin Wylie,BOTTOM,"Ball, Called Strike, Ball, Ball, Called Strike, 1Justin Wylie advances to 1st (walk)",3,2,,,,,Patrick Young
78,11,Dylan Rosa,BOTTOM,"Ball, Ball, Ball, 11 Dylan Rosa advances to 1st (walk), 1 Justin Wylie advances to 2nd (11)",3,0,,,,,Patrick Young
79,4,L.J. Hatch,BOTTOM,"Ball, 4 L.J. Hatch advances to 1st (hit by pitch),11 Dylan Rosa advances to 2nd (4), 1 Justin Wylieadvances to 3rd (4)",1,0,,,,,Patrick Young
80,9,Johneshwy Fargas,BOTTOM,"Ball, Ball, Foul, 9 Johneshwy Fargas advances to 1st (single), 9 Johneshwy Fargas advances to 2nd (10), 4 L.J. Hatch advances to 2nd (9), 11 Dylan Rosa advances to 3rd (9), 4 L.J. Hatch advances to 3rd (10), 1 Justin Wylie Scores Earned (9), 11 DylanRosa Scores Earned (wild pitch)",2,1,1,,,,Patrick Young
81,10,Jan Hernandez,BOTTOM,"Ball, Ball, Ball, 10 Jan Hernandez advances to 1st(walk)Pitching Substitution    26 Max Tannenbaum subs for Pat Young Pitcher.",3,0,,,,,Patrick Young
82,7,Chris Herrmann,BOTTOM,"Foul, 9 Johneshwy Fargas Scores Earned (7), 10 JanHernandez Scores Earned (7), 7 Chris Herrmann Scores Earned (home run), 4 L.J. Hatch Scores Earned(7)",0,1,1,,,,Matt Tannenbaum
83,17,Gavin Collins,BOTTOM,"Foul, Foul, Ball, Ball, Ball, Foul, 17 Gavin Collins advances to 1st (walk)",3,2,,,,,Matt Tannenbaum
84,6,Keon Broxton,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, Ball, 17 Gavin Collins putout (6) for out number 1, 6Keon Broxton putout (6-3 DP) for out number 2",3,2,,,1,,Matt Tannenbaum
85,14,Micker Adolfo,BOTTOM,"Ball, 14 Micker Adolfo putout (fly out to right field) for out number 3",1,0,,,1,,Matt Tannenbaum
86,5,Trevor Achenbach,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 1",3,2,,1,,B Bonvillain,
87,2,Marshall Rich,TOP,"Ball, Called Strike, Foul, 2 Marshall Rich putout(L9) for out number 2",1,2,,1,,B Bonvillain,
88,1,Wyatt Ulrich,TOP,"Swinging Strike, Swinging Strike, 1 Wyatt Ulrich putout (K 2-3) for out number 3",0,2,,1,,B Bonvillain,
