Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,8,Dayson Croes,TOP,"Called Strike, 8 Dayson Croes putout (4-3) for outnumber 1",0,1,,1,,Seth Miller,
2,19,Brynn Martinez,TOP,"Called Strike, Ball, Called Strike, Foul, Foul, Ball, 19 Brynn Martinez putout (4-3) for out number2",2,2,,1,,Seth Miller,
3,13,Max Murphy,TOP,"Foul, Foul, Ball, 13 Max Murphy putout (strike outswinging) for out number 3",1,2,,1,,Seth Miller,
4,4,Aaron Whitefield,BOTTOM,"Called Strike, Ball, Foul, 4 Aaron Whitefield advances to 1st (single)",1,2,1,,,,L Bourassa
5,3,Jordan Barth,BOTTOM,"Ball, 4 Aaron Whitefield advances to 2nd (stolen base), 4 Aaron Whitefield advances to 3rd (error bythe catcher), 4 Aaron Whitefield Scores Unearned(3), 3 Jordan Barth putout (6-3) for out number 1",1,0,,,1,,L Bourassa
6,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, Foul, Foul,11 Jabari Henry advances to 1st (walk)",3,2,,,,,L Bourassa
7,20,Mike Hart,BOTTOM,"Ball, Foul, Ball, Foul, 20 Mike Hart putout (strike out swinging) for out number 2",2,2,,,1,,L Bourassa
8,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Foul, Ball, Foul, Ball, Foul, 21Darnell Sweeney putout (strike out swinging) for out number 3",2,2,,,1,,L Bourassa
9,14,Miles Simington,TOP,14 Miles Simington advances to 1st (single),0,0,1,,,Seth Miller,
10,4,Chris Burgess,TOP,"Called Strike, Ball, Ball, 14 Miles Simington Scores Earned (4), 4 Chris Burgess Scores Earned (homerun)",2,1,,,,Seth Miller,
11,9,Jackson Smith,TOP,"Foul, Ball, 9 Jackson Smith advances to 1st (single)",1,1,1,,,Seth Miller,
12,39,Tommy McCarthy,TOP,"Ball, Ball, Ball, Called Strike, 39 Tommy McCarthyadvances to 1st (single), 9 Jackson Smith advances to 2nd (39)",3,1,1,,,Seth Miller,
13,15,Keith Torres,TOP,"15 Keith Torres advances to 1st (single), 39 TommyMcCarthy advances to 2nd (15), 9 Jackson Smith advances to 3rd (15)",0,0,1,,,Seth Miller,
14,2,Tra Holmes,TOP,"Called Strike, 39 Tommy McCarthy advances to 3rd (2), 9 Jackson Smith Scores Earned (2), 2 Tra Holmes putout (sacrifice fly to center fielder) for outnumber 1",0,1,,1,,Seth Miller,
15,8,Dayson Croes,TOP,"Called Strike, 39 Tommy McCarthy Scores Earned (8), 8 Dayson Croes putout (sacrifice fly to center fielder) for out number 2",0,1,,1,,Seth Miller,
16,19,Brynn Martinez,TOP,"Foul, Ball, Called Strike, Ball, Foul, 19 Brynn Martinez putout (4-3) for out number 3",2,2,,1,,Seth Miller,
17,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Swinging Strike, Ball, Called Strike,Foul, 5 Trevor Achenbach putout (strike out) for out number 1",3,2,,,1,,L Bourassa
18,16,Hunter Clanin,BOTTOM,"Ball, Called Strike, Swinging Strike, Foul, Foul,16 Hunter Clanin putout (strike out) for out number 2",1,2,,,1,,L Bourassa
19,35,Shamoy Christopher,BOTTOM,"Called Strike, Called Strike, 35 Shamoy Christopher putout (6-3) for out number 3",0,2,,,1,,L Bourassa
20,13,Max Murphy,TOP,"Ball, Foul, 13 Max Murphy putout (fly out to rightfield) for out number 1",1,1,,1,,Seth Miller,
21,14,Miles Simington,TOP,"Ball, Ball, Swinging Strike, 14 Miles Simington putout (4-3) for out number 2",2,1,,1,,Seth Miller,
22,4,Chris Burgess,TOP,"Called Strike, Ball, Called Strike, 4 Chris Burgess putout (strike out swinging) for out number 3",1,2,,1,,Seth Miller,
23,1,Wyatt Ulrich,BOTTOM,"Called Strike, Swinging Strike, 1 Wyatt Ulrich advances to 1st (single)",0,2,1,,,,L Bourassa
24,4,Aaron Whitefield,BOTTOM,"Called Strike, Foul, Foul, Ball, 1 Wyatt Ulrich advances to 2nd (stolen base), Ball, Ball, 4 Aaron Whitefield putout (6-3) for out number 1",3,2,,,1,,L Bourassa
25,3,Jordan Barth,BOTTOM,"Swinging Strike, Ball, 1 Wyatt Ulrich advances to3rd (3), 3 Jordan Barth putout (6-3) for out number 2",1,1,,,1,,L Bourassa
26,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry Scores Earned (homerun), 1 Wyatt Ulrich Scores Earned (11)",0,1,,,,,L Bourassa
27,20,Mike Hart,BOTTOM,"Foul, Ball, 20 Mike Hart advances to 1st (single)",1,1,1,,,,L Bourassa
28,21,Darnell Sweeney,BOTTOM,"Foul, 20 Mike Hart Scores Earned (21), 21 DarnellSweeney Scores Earned (home run)",0,1,1,,,,L Bourassa
29,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach advances to 1st(single)",0,1,1,,,,L Bourassa
30,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, Called Strike, 16 Hunter Claninadvances to 1st (walk), 5 Trevor Achenbach advances to 2nd (16)",3,1,,,,,L Bourassa
31,35,Shamoy Christopher,BOTTOM,"Ball, Foul, Swinging Strike, 35 Shamoy Christopherputout (strike out swinging) for out number 3",1,2,,,1,,L Bourassa
32,9,Jackson Smith,TOP,"Called Strike, 9 Jackson Smith putout (fly out tocenter field) for out number 1",0,1,,1,,Seth Miller,
33,39,Tommy McCarthy,TOP,"Foul, Foul, Ball, Ball, Foul, 39 Tommy McCarthy advances to 1st (hit by pitch)",2,2,,,,Seth Miller,
34,15,Keith Torres,TOP,"Called Strike, Ball, Ball, Foul, Ball, 15 Keith Torres putout (fly out to right field) for out number 2",3,2,,1,,Seth Miller,
35,2,Tra Holmes,TOP,"Ball, 2 Tra Holmes advances to 1st (single), 39 Tommy McCarthy advances to 2nd (2)",1,0,1,,,Seth Miller,
36,8,Dayson Croes,TOP,8 Dayson Croes putout (fly out to left field) forout number 3,0,0,,1,,Seth Miller,
37,1,Wyatt Ulrich,BOTTOM,"Ball, Swinging Strike, Foul, Ball, 1 Wyatt Ulrichputout (strike out swinging) for out number 1",2,2,,,1,,L Bourassa
38,4,Aaron Whitefield,BOTTOM,"Called Strike, Foul, 4 Aaron Whitefield putout (strike out swinging) for out number 2",0,2,,,1,,L Bourassa
39,3,Jordan Barth,BOTTOM,"Called Strike, Ball, 3 Jordan Barth putout (4-3) for out number 3",1,1,,,1,,L Bourassa
40,19,Brynn Martinez,TOP,"Called Strike, 19 Brynn Martinez putout (fly out to left field) for out number 1",0,1,,1,,Seth Miller,
41,13,Max Murphy,TOP,"Ball, 13 Max Murphy advances to 1st (single)",1,0,1,,,Seth Miller,
42,14,Miles Simington,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, Foul, 14 Miles Simington advances to 1st (walk), 13Max Murphy advances to 2nd (14)",3,2,,,,Seth Miller,
43,4,Chris Burgess,TOP,"Ball, Ball, Called Strike, 4 Chris Burgess advances to 1st (single), 14 Miles Simington advances to2nd (4), 13 Max Murphy advances to 3rd (4)",2,1,1,,,Seth Miller,
44,9,Jackson Smith,TOP,"Ball, Called Strike, Ball, 9 Jackson Smith advances to 1st (single), 4 Chris Burgess advances to 2nd(9), 14 Miles Simington advances to 3rd (9), 13 Max Murphy Scores Earned (9)",2,1,1,,,Seth Miller,
45,39,Tommy McCarthy,TOP,"Ball, Called Strike, Foul, Foul, Ball, Foul, Ball,39 Tommy McCarthy advances to 1st (walk), 9 Jackson Smith advances to 2nd (39), 4 Chris Burgess advances to 3rd (39), 14 Miles Simington Scores Earned (39)Pitching Substitution    6 Beaux Bonvillain subs for Seth Miller Pitcher.",3,2,,,,Seth Miller,
46,15,Keith Torres,TOP,"Swinging Strike, 9 Jackson Smith advances to 3rd (15), 4 Chris Burgess Scores Earned (15), 15 KeithTorres putout (sacrifice fly to center fielder) for out number 2",0,1,,1,,Beaux Bonvillain,
47,2,Tra Holmes,TOP,"Ball, Called Strike, Ball, 2 Tra Holmes advances to 1st (hit by pitch), 39 Tommy McCarthy advances to 2nd (2)",2,1,,,,Beaux Bonvillain,
48,8,Dayson Croes,TOP,"Called Strike, Ball, Ball, Foul, 8 Dayson Croes putout (strike out swinging) for out number 3",2,2,,1,,Beaux Bonvillain,
49,11,Jabari Henry,BOTTOM,"Ball, 11 Jabari Henry advances to 1st (single)",1,0,1,,,,L Bourassa
50,20,Mike Hart,BOTTOM,"Ball, Ball, Ball, 20 Mike Hart advances to 1st (walk), 11 Jabari Henry advances to 2nd (20)",3,0,,,,,L Bourassa
51,21,Darnell Sweeney,BOTTOM,"Called Strike, Swinging Strike, Foul, Ball, 21 Darnell Sweeney putout (strike out swinging) for outnumber 1",1,2,,,1,,L Bourassa
52,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach advances to 1st(single), 5 Trevor Achenbach advances to 2nd (5),20 Mike Hart advances to 3rd (5), 11 Jabari HenryScores Earned (5), 20 Mike Hart putout (8-2) for out number 2",0,1,1,,1,,L Bourassa
53,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 1st (single), 5 Trevor Achenbach Scores Earned (16)",0,0,1,,,,L Bourassa
54,35,Shamoy Christopher,BOTTOM,"Ball, 16 Hunter Clanin putout (caught stealing: CS2-6) for out number 3",1,0,,,1,,T Lepard
55,19,Brynn Martinez,TOP,"Ball, Foul, 19 Brynn Martinez advances to 2nd (double)",1,1,1,,,Beaux Bonvillain,
56,13,Max Murphy,TOP,"Called Strike, Swinging Strike, 19 Brynn Martinezadvances to 3rd (13), 13 Max Murphy putout (6-3) for out number 1",0,2,,1,,Beaux Bonvillain,
57,14,Miles Simington,TOP,"Called Strike, Foul, 14 Miles Simington advances to 1st (single), 19 Brynn Martinez Scores Earned (14)Pitching Substitution    13 Christian Johnson subs for Beaux Bonvillain Pitcher.",0,2,1,,,Beaux Bonvillain,
58,4,Chris Burgess,TOP,"Called Strike, Ball, 14 Miles Simington advances to 2nd (wild pitch), Ball, Ball, 4 Chris Burgess advances to 2nd (double), 14 Miles Simington ScoresEarned (4)",3,1,1,,,Christian Johnson,
59,9,Jackson Smith,TOP,"Foul, 9 Jackson Smith putout (fly out to left field) for out number 2",0,1,,1,,Christian Johnson,
60,39,Tommy McCarthy,TOP,"Swinging Strike, Ball, Foul, Ball, 4 Chris BurgessScores Earned (39), 39 Tommy McCarthy Scores Earned (home run)",2,2,1,,,Christian Johnson,
61,15,Keith Torres,TOP,"Called Strike, Foul, 15 Keith Torres putout (strike out) for out number 3",0,2,,1,,Christian Johnson,
62,35,Shamoy Christopher,BOTTOM,"Ball, Called Strike, Foul, Ball, Ball, 35 Shamoy Christopher advances to 1st (walk)",3,2,,,,,T Lepard
63,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, Called Strike, 1 Wyatt Ulrich advances to 1st (walk), 35 Shamoy Christopher advances to 2nd (1)",3,1,,,,,T Lepard
64,4,Aaron Whitefield,BOTTOM,"Ball, Foul, Foul, Ball, Foul, Ball, Foul, 35 Shamoy Christopher advances to 3rd (4), 4 Aaron Whitefield putout (fly out to center field) for out number 1",3,2,,,1,,T Lepard
65,3,Jordan Barth,BOTTOM,"Called Strike, Foul, 1 Wyatt Ulrich putout (4-6) for out number 2, 3 Jordan Barth putout (4-6-3 DP)for out number 3",0,2,,,1,,N LaMere
66,2,Tra Holmes,TOP,"Ball, Ball, Foul, Called Strike, 2 Tra Holmes putout (strike out swinging) for out number 1",2,2,,1,,Christian Johnson,
67,8,Dayson Croes,TOP,"Called Strike, Foul, Foul, 8 Dayson Croes putout (dropped 3rd strike: KS 2) for out number 2",0,2,,1,,Christian Johnson,
68,19,Brynn Martinez,TOP,"Foul, Ball, Ball, Ball, 19 Brynn Martinez advancesto 1st (walk)",3,1,,,,Christian Johnson,
69,13,Max Murphy,TOP,"Swinging Strike, Called Strike, 19 Brynn Martinezadvances to 2nd (stolen base), 13 Max Murphy putout (strike out swinging) for out number 3",0,2,,1,,Christian Johnson,
70,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, Swinging Strike, Foul,Foul, Foul, Ball, 11 Jabari Henry advances to 1st(single)",3,2,1,,,,N LaMere
