Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
31,15,Hector Sanchez,TOP,"Ball, Foul, Ball, Foul, Ball, 15 Hector Sanchez advances to 1st (walk)",3,2,,,,Mitchell Walters,
32,6,Olivier Basabe,TOP,"Foul, Called Strike, Ball, 6 Olivier Basabe putout(4-3) for out number 3",1,2,,1,,Mitchell Walters,
33,5,Trevor Achenbach,BOTTOM,"Swinging Strike, Ball, Ball, Called Strike, 5 Trevor Achenbach putout (fly out to left field) for out number 1",2,2,,,1,,N Belzer
34,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, Ball, Ball, 16 Hunter Claninputout (3) for out number 2",2,2,,,1,,N Belzer
35,35,Shamoy Christopher,BOTTOM,"Called Strike, Foul, 35 Shamoy Christopher putout(fly out to center field) for out number 3",0,2,,,1,,N Belzer
36,1,Galli Cribbs,TOP,"Jr.     Foul, 1 Galli Cribbs Jr. advances to 1st (single)",0,1,1,,,Mitchell Walters,
37,8,Armond Upshaw,TOP,"Called Strike, 1 Galli Cribbs Jr. putout (caught stealing: CS 2-6) for out number 1, Ball, Ball, Foul, Foul, 8 Armond Upshaw putout (strike out swinging) for out number 2",2,2,,1,,Mitchell Walters,
38,2,Cornelius Randolph,TOP,"Ball, Ball, Foul, Swinging Strike, Ball, 2 Cornelius Randolph advances to 1st (walk)",3,2,,,,Mitchell Walters,
39,33,Todd Lott,TOP,"Ball, 33 Todd Lott advances to 1st (single), 33 Todd Lott advances to 2nd (33), 2 Cornelius Randolphadvances to 3rd (33), 2 Cornelius Randolph ScoresUnearned (error by the left fielder)",1,0,1,,,Mitchell Walters,
40,14,Jonah Davis,TOP,"Ball, Swinging Strike, Ball, Ball, Called Strike,14 Jonah Davis putout (3un) for out number 3",3,2,,1,,Mitchell Walters,
41,1,Wyatt Ulrich,BOTTOM,"Called Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number 1",0,1,,,1,,N Belzer
42,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, 0 Osvaldo Martinez putout (6-3) for out number 2",1,1,,,1,,N Belzer
43,3,Jordan Barth,BOTTOM,"Foul, Ball, 3 Jordan Barth putout (5-3) for out number 3",1,1,,,1,,A Jones
44,26,Donivan Williams,TOP,"Foul, Swinging Strike, 26 Donivan Williams advances to 1st (single)",0,2,1,,,Mitchell Walters,
45,7,Josh Allen,TOP,"7 Josh Allen advances to 1st (single), 26 DonivanWilliams advances to 2nd (7)",0,0,1,,,Mitchell Walters,
46,15,Hector Sanchez,TOP,"Ball, Foul, Ball, Ball, 15 Hector Sanchez putout (fly out to left field) for out number 1",3,1,,1,,Mitchell Walters,
47,6,Olivier Basabe,TOP,"Foul, 6 Olivier Basabe putout (4) for out number 2",0,1,,1,,Mitchell Walters,
48,1,Galli Cribbs,TOP,"Jr.     Ball, Swinging Strike, Ball, Foul, 1 Galli CribbsJr. putout (strike out swinging) for out number 3",2,2,,1,,Mitchell Walters,
49,11,Jabari Henry,BOTTOM,"Called Strike, Foul, 11 Jabari Henry advances to 2nd (double)",0,2,1,,,,A Jones
50,20,Mike Hart,BOTTOM,"Swinging Strike, Foul, 20 Mike Hart advances to 1st (hit by pitch)",0,2,,,,,A Jones
51,21,Darnell Sweeney,BOTTOM,"Ball, 21 Darnell Sweeney advances to 1st (single),20 Mike Hart advances to 2nd (21), 11 Jabari Henry advances to 3rd (21)",1,0,1,,,,A Jones
52,5,Trevor Achenbach,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 5 Trevor Achenbach advances to 1st (walk), 21 Darnell Sweeney advancesto 2nd (5), 20 Mike Hart advances to 3rd (5), 11Jabari Henry Scores Earned (5)",3,2,,,,,A Jones
53,16,Hunter Clanin,BOTTOM,"21 Darnell Sweeney advances to 3rd (16), 20 Mike Hart Scores Earned (16), 16 Hunter Clanin putout (sacrifice fly to right fielder) for out number 1",0,0,,,1,,A Jones
54,35,Shamoy Christopher,BOTTOM,"Called Strike, Ball, 35 Shamoy Christopher advances to 1st (hit by pitch), 5 Trevor Achenbach advances to 2nd (35)",1,1,,,,,A Jones
55,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, 1 Wyatt Ulrich advances to 1st (single), 35 Shamoy Christopher advances to 2nd (1), 21 Darnell Sweeney Scores Earned (1), 5 Trevor Achenbach Scores Earned (1)",3,2,1,,,,A Jones
56,0,Osvaldo Martinez,BOTTOM,"Called Strike, Swinging Strike, 1 Wyatt Ulrich advances to 2nd (stolen base), 35 Shamoy Christopheradvances to 3rd (wild pitch), 1 Wyatt Ulrich advances to 3rd (1), 35 Shamoy Christopher Scores Earned (wild pitch), Ball, Ball, 0 Osvaldo Martinez putout (3un) for out number 2",2,2,,,1,,A Jones
57,3,Jordan Barth,BOTTOM,"Called Strike, Called Strike, Ball, Foul, 3 JordanBarth putout (4) for out number 3",1,2,,,1,,H Smith
58,8,Armond Upshaw,TOP,8 Armond Upshaw advances to 1st (single),0,0,1,,,Neil Lang,
59,2,Cornelius Randolph,TOP,"Ball, Swinging Strike, 2 Cornelius Randolph putout(fly out to center field) for out number 1",1,1,,1,,Neil Lang,
60,33,Todd Lott,TOP,"Swinging Strike, Foul, 8 Armond Upshaw putout (caught stealing: CS 1-3-4) for out number 2, 33 ToddLott putout (strike out swinging) for out number 3",0,2,,1,,Neil Lang,
61,11,Jabari Henry,BOTTOM,"Called Strike, Swinging Strike, Ball, Ball, 11 Jabari Henry putout (fly out to left field) for out number 1",2,2,,,1,,H Smith
62,20,Mike Hart,BOTTOM,"Ball, Ball, 20 Mike Hart advances to 1st (single)",2,0,1,,,,H Smith
63,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, Called Strike, 21 Darnell Sweeney advances to 1st (single), 20 Mike Hart advancesto 2nd (21)",3,1,1,,,,H Smith
64,5,Trevor Achenbach,BOTTOM,"Ball, Called Strike, Foul, 5 Trevor Achenbach putout (3) for out number 2",1,2,,,1,,H Smith
65,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, Called Strike, Called Strike, 16Hunter Clanin advances to 1st (walk), 21 DarnellSweeney advances to 2nd (16), 20 Mike Hart advances to 3rd (16)",3,2,,,,,H Smith
66,35,Shamoy Christopher,BOTTOM,35 Shamoy Christopher putout (4-1) for out number3,0,0,,,1,,H Smith
67,14,Jonah Davis,TOP,14 Jonah Davis Scores Earned (home run),0,0,1,,,Neil Lang,
68,26,Donivan Williams,TOP,"Swinging Strike, Ball, Called Strike, 26 Donivan Williams putout (6-3) for out number 1",1,2,,1,,Neil Lang,
69,7,Josh Allen,TOP,7 Josh Allen advances to 1st (single),0,0,1,,,Neil Lang,
70,15,Hector Sanchez,TOP,"Called Strike, Ball, Swinging Strike, Ball, 15 Hector Sanchez putout (strike out swinging) for out number 2",2,2,,1,,Neil Lang,
71,6,Olivier Basabe,TOP,"Ball, Ball, 6 Olivier Basabe putout (fly out to the first baseman) for out number 3",2,0,,1,,Neil Lang,
72,1,Wyatt Ulrich,BOTTOM,"Ball, Foul, 1 Wyatt Ulrich putout (6) for out number 1",1,1,,,1,,H Smith
73,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (single)",2,2,1,,,,H Smith
74,3,Jordan Barth,BOTTOM,"Ball, Ball, 3 Jordan Barth advances to 1st (single), 0 Osvaldo Martinez advances to 2nd (3)",2,0,1,,,,H Smith
75,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, 11 Jabari Henry advances to 1st (single), 3 Jordan Barth advances to 2nd(11), 0 Osvaldo Martinez Scores Earned (11)Offensive Substitution   71 Logan Eickhoff subs for Mike Hart.",2,1,1,,,,H Smith
76,71,Logan Eickhoff,BOTTOM,"Ball, 71 Logan Eickhoff advances to 1st (hit by pitch), 11 Jabari Henry advances to 2nd (15), 3 Jordan Barth advances to 3rd (15)",1,0,,,,,H Smith
77,21,Darnell Sweeney,BOTTOM,"21 Darnell Sweeney advances to 1st (single), 71 Logan Eickhoff advances to 2nd (21), 11 Jabari Henryadvances to 3rd (21), 3 Jordan Barth Scores Earned (21)",0,0,1,,,,H Smith
78,5,Trevor Achenbach,BOTTOM,"Ball, 5 Trevor Achenbach advances to 1st (single),21 Darnell Sweeney advances to 2nd (5), 71 LoganEickhoff advances to 3rd (5), 11 Jabari Henry Scores Earned (5)",1,0,1,,,,H Smith
79,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 1st (single), 5 Trevor Achenbach advances to 2nd (16), 21 Darnell Sweeney advances to 3rd (16), 71 Logan Eickhoff ScoresEarned (16)",0,0,1,,,,H Smith
80,35,Shamoy Christopher,BOTTOM,"Foul, Ball, Foul, Ball, Foul, Foul, Ball, Foul, Foul, 21 Darnell Sweeney putout (1-2) for out number2, 35 Shamoy Christopher putout (1-2-3 DP) for out number 3",3,2,,,1,,N Belzer
81,1,Galli Cribbs,TOP,"Jr.     Called Strike, Ball, Foul, Ball, Ball, Foul, 1 Galli Cribbs Jr. putout (4-3) for out number 1",3,2,,1,,Neil Lang,
82,8,Armond Upshaw,TOP,"Foul, Ball, Foul, 8 Armond Upshaw putout (strike out swinging) for out number 2",1,2,,1,,Neil Lang,
83,2,Cornelius Randolph,TOP,2 Cornelius Randolph putout (fly out to left field) for out number 3,0,0,,1,,Neil Lang,
