Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
17,19,Brynn Martinez,TOP,"Ball, Foul, Foul, 39 Tommy McCarthy advances to 2nd (19), 19 Brynn Martinez putout (4-3) for out number 2",1,2,,1,,Mitchell Walters,
18,2,Tra Holmes,TOP,"Ball, Foul, Foul, Ball, Ball, Foul, 2 Tra Holmes putout (L4) for out number 3",3,2,,1,,Mitchell Walters,
19,4,Aaron Whitefield,BOTTOM,"Called Strike, Foul, Ball, 4 Aaron Whitefield advances to 1st (hit by pitch)",1,2,,,,,N LaMere
20,3,Jordan Barth,BOTTOM,"Called Strike, Ball, 4 Aaron Whitefield advances to 2nd (stolen base), 3 Jordan Barth putout (P4) for out number 1",1,1,,,1,,N LaMere
21,11,Jabari Henry,BOTTOM,"Ball, Called Strike, 4 Aaron Whitefield advances to 3rd (stolen base), 4 Aaron Whitefield Scores Earned (11), 11 Jabari Henry putout (sacrifice fly toleft fielder) for out number 2Pitching Substitution    46 Taylor Lepard subs for Nolan LaMere Pitcher.",1,1,,,1,,N LaMere
22,20,Mike Hart,BOTTOM,"Foul, Foul, Ball, 20 Mike Hart putout (4-3) for out number 3",1,2,,,1,,T Lepard
23,8,Dayson Croes,TOP,"Ball, Ball, Called Strike, Ball, 8 Dayson Croes putout (1-3) for out number 1",3,1,,1,,Mitchell Walters,
24,1,Andy Armstrong,TOP,"Called Strike, Called Strike, Ball, Foul, 1 Andy Armstrong putout (6-3) for out number 2",1,2,,1,,Mitchell Walters,
25,13,Max Murphy,TOP,"Swinging Strike, Ball, Foul, Foul, Ball, Ball, 13Max Murphy putout (fly out to center field) for out number 3",3,2,,1,,Mitchell Walters,
26,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,0,,,,,L Ramirez
27,5,Trevor Achenbach,BOTTOM,"Ball, Ball, Swinging Strike, 21 Darnell Sweeney putout (caught stealing: CS 2-6) for out number 1, Swinging Strike, 5 Trevor Achenbach putout (strikeout) for out number 2",2,2,,,1,,L Ramirez
28,16,Hunter Clanin,BOTTOM,"Swinging Strike, Ball, Ball, Swinging Strike, Ball, Foul, Foul, 16 Hunter Clanin putout (fly out tocenter field) for out number 3",3,2,,,1,,L Ramirez
29,14,Miles Simington,TOP,14 Miles Simington Scores Earned (home run),0,0,1,,,Mitchell Walters,
30,4,Chris Burgess,TOP,"Ball, Ball, 4 Chris Burgess advances to 1st (single)",2,0,1,,,Mitchell Walters,
31,27,Hidekel Gonzalez,TOP,"Called Strike, Ball, Called Strike, Foul, 27 Hidekel Gonzalez putout (strike out swinging) for out number 1",1,2,,1,,Mitchell Walters,
32,39,Tommy McCarthy,TOP,"4 Chris Burgess putout (4-6) for out number 2, 39Tommy McCarthy putout (4-6-3 DP) for out number 3",0,0,,1,,Mitchell Walters,
33,35,Shamoy Christopher,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, Foul, Foul,Foul, 35 Shamoy Christopher putout (strike out swinging) for out number 1",3,2,,,1,,L Ramirez
34,0,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, 0 Osvaldo Martinez putout (fly out to center field) for out number 2",0,2,,,1,,L Ramirez
35,4,Aaron Whitefield,BOTTOM,"Called Strike, Ball, Ball, 4 Aaron Whitefield putout (fly out to center field) for out number 3",2,1,,,1,,L Ramirez
36,19,Brynn Martinez,TOP,"Foul, 19 Brynn Martinez advances to 2nd (double)",0,1,1,,,Mitchell Walters,
37,2,Tra Holmes,TOP,"2 Tra Holmes advances to 1st (single), 2 Tra Holmes advances to 2nd (2), 19 Brynn Martinez Scores Earned (2)",0,0,1,,,Mitchell Walters,
38,8,Dayson Croes,TOP,"Ball, Ball, 2 Tra Holmes advances to 3rd (wild pitch), Foul, Swinging Strike, Foul, 8 Dayson Croes advances to 1st (single), 2 Tra Holmes Scores Earned (8)",2,2,1,,,Mitchell Walters,
39,1,Andy Armstrong,TOP,"Called Strike, Ball, Foul, Ball, Foul, 1 Andy Armstrong advances to 1st (fielder's choice), 8 DaysonCroes putout (6-4) for out number 1",2,2,,1,,Mitchell Walters,
40,13,Max Murphy,TOP,"Ball, 1 Andy Armstrong putout (4-6) for out number2, 13 Max Murphy putout (4-6-3 DP) for out number3",1,0,,1,,Mitchell Walters,
41,3,Jordan Barth,BOTTOM,"Called Strike, Foul, Foul, Foul, Foul, 3 Jordan Barth advances to 1st (single)",0,2,1,,,,L Ramirez
42,11,Jabari Henry,BOTTOM,"Swinging Strike, 11 Jabari Henry advances to 1st (single), 3 Jordan Barth advances to 2nd (11)",0,1,1,,,,L Ramirez
43,20,Mike Hart,BOTTOM,20 Mike Hart putout (P6) for out number 1,0,0,,,1,,L Ramirez
44,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Foul, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 2",1,2,,,1,,L Ramirez
45,5,Trevor Achenbach,BOTTOM,"Called Strike, Swinging Strike, Ball, 5 Trevor Achenbach putout (fly out to left field) for out number 3",1,2,,,1,,L Ramirez
46,14,Miles Simington,TOP,"Foul, 14 Miles Simington putout (fly out to left field) for out number 1",0,1,,1,,Chris Hardin,
47,4,Chris Burgess,TOP,"Called Strike, Ball, Ball, 4 Chris Burgess advances to 1st (single)",2,1,1,,,Chris Hardin,
48,27,Hidekel Gonzalez,TOP,"Ball, 27 Hidekel Gonzalez putout (P3) for out number 2",1,0,,1,,Chris Hardin,
49,39,Tommy McCarthy,TOP,"Called Strike, Ball, 39 Tommy McCarthy advances to2nd (double), 4 Chris Burgess advances to 3rd (39)",1,1,1,,,Chris Hardin,
50,19,Brynn Martinez,TOP,"Called Strike, Swinging Strike, 19 Brynn Martinezputout (strike out swinging) for out number 3",0,2,,1,,Chris Hardin,
51,16,Hunter Clanin,BOTTOM,"Called Strike, Ball, Ball, 16 Hunter Clanin advances to 1st (single)",2,1,1,,,,L Ramirez
52,35,Shamoy Christopher,BOTTOM,"Ball, Ball, 16 Hunter Clanin advances to 2nd (35),35 Shamoy Christopher putout (fly out to center field) for out number 1",2,0,,,1,,L Ramirez
53,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Foul, Foul, 0 Osvaldo Martinez putout (6-3) for out number 2",2,2,,,1,,L Ramirez
54,4,Aaron Whitefield,BOTTOM,"Called Strike, Swinging Strike, 4 Aaron Whitefieldputout (strike out swinging) for out number 3",0,2,,,1,,L Ramirez
55,2,Tra Holmes,TOP,"Called Strike, 2 Tra Holmes putout (fly out to center field) for out number 1",0,1,,1,,Jose Cruz,
56,8,Dayson Croes,TOP,"Called Strike, 8 Dayson Croes putout (fly out to left field) for out number 2",0,1,,1,,Jose Cruz,
57,1,Andy Armstrong,TOP,"Called Strike, Called Strike, 1 Andy Armstrong putout (strike out swinging) for out number 3",0,2,,1,,Jose Cruz,
58,3,Jordan Barth,BOTTOM,"Called Strike, Ball, Foul, 3 Jordan Barth putout (strike out swinging) for out number 1",1,2,,,1,,L Ramirez
59,11,Jabari Henry,BOTTOM,"Foul, 11 Jabari Henry putout (3U) for out number 2",0,1,,,1,,L Ramirez
60,20,Mike Hart,BOTTOM,"Called Strike, Called Strike, Foul, Foul, 20 MikeHart putout (strike out swinging) for out number 3",0,2,,,1,,L Ramirez
61,13,Max Murphy,TOP,"Ball, Swinging Strike, Ball, Swinging Strike, Ball, Foul, Foul, 13 Max Murphy putout (5-3) for out number 1",3,2,,1,,Jose Cruz,
62,14,Miles Simington,TOP,"Ball, Ball, Foul, Foul, Ball, Foul, 14 Miles Simington advances to 1st (walk)",3,2,,,,Jose Cruz,
63,4,Chris Burgess,TOP,4 Chris Burgess putout (fly out to right field) for out number 2,0,0,,1,,Jose Cruz,
64,27,Hidekel Gonzalez,TOP,"Swinging Strike, Swinging Strike, Foul, 27 HidekelGonzalez advances to 2nd (double), 14 Miles Simington advances to 3rd (27)Pitching Substitution    34 Charlie Hasty subs for Jose Cruz Pitcher.",0,2,1,,,Jose Cruz,
65,39,Tommy McCarthy,TOP,"Swinging Strike, Called Strike, Foul, 39 Tommy McCarthy putout (strike out swinging) for out number3",0,2,,1,,Charlie Hasty,
66,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,0,,,,,L Ramirez
67,5,Trevor Achenbach,BOTTOM,"5 Trevor Achenbach advances to 1st (fielder's choice), 5 Trevor Achenbach advances to 2nd (error bythe second baseman), 21 Darnell Sweeney putout (6-4) for out number 1",0,0,,,1,,L Ramirez
68,16,Hunter Clanin,BOTTOM,"16 Hunter Clanin advances to 2nd (double), 5 Trevor Achenbach Scores Unearned (16)",0,0,1,,,,L Ramirez
69,35,Shamoy Christopher,BOTTOM,"Foul, Ball, Ball, Foul, Ball, 35 Shamoy Christopher putout (strike out swinging) for out number 2",3,2,,,1,,L Ramirez
70,0,Osvaldo Martinez,BOTTOM,"Swinging Strike, Called Strike, 0 Osvaldo Martinezputout (5-3) for out number 3",0,2,,,1,,L Ramirez
71,19,Brynn Martinez,TOP,"Swinging Strike, 19 Brynn Martinez advances to 1st(hit by pitch)",0,1,,,,Charlie Hasty,
72,2,Tra Holmes,TOP,"Ball, Called Strike, 19 Brynn Martinez putout (4)for out number 1, 2 Tra Holmes putout (4-3 DP) forout number 2",1,1,,1,,Charlie Hasty,
73,8,Dayson Croes,TOP,"Ball, Called Strike, Foul, Foul, 8 Dayson Croes advances to 1st (single)",1,2,1,,,Charlie Hasty,
74,1,Andy Armstrong,TOP,"Swinging Strike, Foul, 1 Andy Armstrong putout (strike out swinging) for out number 3",0,2,,1,,Charlie Hasty,
