Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,11,Evan Alexander,TOP,"Called Strike, Foul, Ball, Ball, 11 Evan Alexanderputout (strike out) for out number 1",2,2,,1,,Akeem Bostick,
2,13,Manuel Boscan,TOP,"Called Strike, 13 Manuel Boscan advances to 2nd (double)",0,1,1,,,Akeem Bostick,
3,22,Dillon Thomas,TOP,"Ball, Ball, Ball, 22 Dillon Thomas advances to 1st(walk)",3,0,,,,Akeem Bostick,
4,4,Leobaldo Pina,TOP,"Called Strike, Ball, Ball, Foul, Foul, Foul, 4 Leobaldo Pina advances to 1st (single), 22 Dillon Thomas advances to 2nd (4), 13 Manuel Boscan Scores Earned (4)",2,2,1,,,Akeem Bostick,
5,24,John Silviano,TOP,"24 John Silviano putout (9 Dp) for out number 2, 22 Dillon Thomas putout (9-6 DP) for out number 3",0,0,,1,,Akeem Bostick,
6,21,Darnell Sweeney,BOTTOM,"Called Strike, Foul, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 1",1,2,,,1,,G Alexander
7,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich advances to 1st (single)",1,1,1,,,,G Alexander
8,15,Welington Dotel,BOTTOM,"Swinging Strike, Ball, Swinging Strike, 15 Welington Dotel putout (strike out swinging) for out number 2",1,2,,,1,,G Alexander
9,20,Mike Hart,BOTTOM,"Called Strike, Ball, Ball, Ball, Called Strike, 20Mike Hart advances to 1st (walk), 1 Wyatt Ulrichadvances to 2nd (20)",3,2,,,,,G Alexander
10,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry advances to 1st (fielder's choice), 20 Mike Hart putout (6-4) for outnumber 3",0,1,,,1,,G Alexander
11,16,Correlle Prime,TOP,16 Correlle Prime advances to 1st (hit by pitch),0,0,,,,Akeem Bostick,
12,2,Sam Dexter,TOP,2 Sam Dexter putout (fly out to right field) for out number 1,0,0,,1,,Akeem Bostick,
13,3,Nick Novak,TOP,"3 Nick Novak advances to 1st (fielder's choice), 16 Correlle Prime putout (4-6) for out number 2",0,0,,1,,Akeem Bostick,
14,1,Alec Olund,TOP,"Called Strike, 1 Alec Olund putout (fly out to center field) for out number 3",0,1,,1,,Akeem Bostick,
15,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach putout (PF2) for out number 1,0,0,,,1,,G Alexander
16,16,Hunter Clanin,BOTTOM,"Ball, Ball, Ball, Called Strike, 16 Hunter Claninadvances to 1st (walk)",3,1,,,,,G Alexander
17,35,Shamoy Christopher,BOTTOM,"Called Strike, Swinging Strike, Ball, 35 Shamoy Christopher putout (strike out swinging) for out number 2",1,2,,,1,,G Alexander
18,2,Carson Clowers,BOTTOM,"Ball, Ball, Called Strike, 2 Carson Clowers putout(4-3) for out number 3",2,1,,,1,,G Alexander
19,11,Evan Alexander,TOP,"Called Strike, Ball, Swinging Strike, 11 Evan Alexander putout (4-3) for out number 1",1,2,,1,,Akeem Bostick,
20,13,Manuel Boscan,TOP,"Ball, 13 Manuel Boscan advances to 2nd (double)",1,0,1,,,Akeem Bostick,
21,22,Dillon Thomas,TOP,"Ball, Swinging Strike, Called Strike, Ball, 22 Dillon Thomas putout (strike out swinging) for out number 2",2,2,,1,,Akeem Bostick,
22,4,Leobaldo Pina,TOP,"Ball, Foul, Ball, Ball, 13 Manuel Boscan advancesto 3rd (pass ball), 13 Manuel Boscan Scores Unearned (pass ball), 4 Leobaldo Pina advances to 1st (walk)",3,1,,,,Akeem Bostick,
23,24,John Silviano,TOP,"24 John Silviano advances to 1st (fielder's choice), 4 Leobaldo Pina putout (4U) for out number 3",0,0,,1,,Akeem Bostick,
24,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Foul, Ball, Ball, 21 Darnell Sweeney putout (4-3) for out number 1",2,2,,,1,,G Alexander
25,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, Swinging Strike, 1 Wyatt Ulrich putout (6-3) for out number 2",1,2,,,1,,G Alexander
26,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Foul, Foul, 15 Welington Dotel advances to 1st (dropped 3rd strike)",1,2,,,,,G Alexander
27,20,Mike Hart,BOTTOM,"Ball, 15 Welington Dotel advances to 2nd (stolen base), Foul, Called Strike, Ball, 15 Welington Dotel Scores Earned (20), 20 Mike Hart Scores Earned (home run)",2,2,1,,,,G Alexander
28,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Swinging Strike, Foul, Ball,Ball, Foul, Foul, 11 Jabari Henry advances to 1st(walk)",3,2,,,,,G Alexander
29,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Swinging Strike, 5 Trevor Achenbach putout (strike out swinging) for out number3",1,2,,,1,,G Alexander
30,16,Correlle Prime,TOP,16 Correlle Prime advances to 1st (hit by pitch),0,0,,,,Akeem Bostick,
31,2,Sam Dexter,TOP,"Called Strike, Ball, Foul, Ball, Foul, 2 Sam Dexter putout (L4) for out number 1",2,2,,1,,Akeem Bostick,
32,3,Nick Novak,TOP,"Ball, 3 Nick Novak putout (fly out to right field)for out number 2",1,0,,1,,Akeem Bostick,
33,1,Alec Olund,TOP,"Called Strike, Ball, Swinging Strike, Ball, Foul,Ball, 1 Alec Olund advances to 1st (walk), 16 Correlle Prime advances to 2nd (1)",3,2,,,,Akeem Bostick,
34,11,Evan Alexander,TOP,"Foul, Ball, Ball, Foul, Ball, Foul, 11 Evan Alexander putout (strike out swinging) for out number 3",3,2,,1,,Akeem Bostick,
35,16,Hunter Clanin,BOTTOM,"Called Strike, Called Strike, Ball, Ball, 16 Hunter Clanin putout (fly out to left field) for out number 1",2,2,,,1,,G Alexander
36,35,Shamoy Christopher,BOTTOM,"Foul, Ball, Foul, Foul, Ball, 35 Shamoy Christopher putout (strike out) for out number 2",2,2,,,1,,G Alexander
