Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Called Strike, 0 Osvaldo Martinez putout (6-3) for out number 1",1,2,,1,,M Hogan,
2,3,Jordan Barth,TOP,"Called Strike, Foul, Foul, 3 Jordan Barth putout (strike out swinging) for out number 2",0,2,,1,,M Hogan,
3,11,Jabari Henry,TOP,"Called Strike, Called Strike, Ball, Foul, Foul, Ball, 11 Jabari Henry putout (5-3) for out number 3",2,2,,1,,M Hogan,
4,9,Odubel Herrera,BOTTOM,"Foul, Ball, Foul, 9 Odubel Herrera putout (L3) forout number 1",1,2,,,1,,Akeem Bostick
5,1,Justin Wylie,BOTTOM,"Ball, Called Strike, 1 Justin Wylie putout (4-3) for out number 2",1,1,,,1,,Akeem Bostick
6,7,Chris Herrmann,BOTTOM,"Ball, 7 Chris Herrmann putout (fly out to left field) for out number 3",1,0,,,1,,Akeem Bostick
7,20,Mike Hart,TOP,"Foul, 20 Mike Hart advances to 1st (hit by pitch)",0,1,,,,M Hogan,
8,21,Darnell Sweeney,TOP,"Ball, Called Strike, Called Strike, Foul, Foul, 21Darnell Sweeney putout (3 Dp) for out number 1, 20 Mike Hart putout (3-6 DP) for out number 2",1,2,,1,,M Hogan,
9,16,Hunter Clanin,TOP,"Called Strike, Called Strike, Ball, 16 Hunter Clanin putout (strike out) for out number 3",1,2,,1,,M Hogan,
10,10,Jan Hernandez,BOTTOM,"Ball, Called Strike, Called Strike, Foul, Ball, 10Jan Hernandez Scores Earned (home run)",2,2,1,,,,Akeem Bostick
11,16,Brian OGrady,BOTTOM,"Called Strike, Ball, Foul, Ball, 16 Brian OGrady putout (1-3) for out number 1",2,2,,,1,,Akeem Bostick
12,14,Micker Adolfo,BOTTOM,"Called Strike, Foul, 14 Micker Adolfo putout (strike out) for out number 2",0,2,,,1,,Akeem Bostick
13,2,Taylor Snyder,BOTTOM,"Called Strike, Swinging Strike, 2 Taylor Snyder putout (strike out) for out number 3",0,2,,,1,,Akeem Bostick
14,35,Shamoy Christopher,TOP,"Called Strike, Swinging Strike, 35 Shamoy Christopher putout (3U) for out number 1",0,2,,1,,M Hogan,
15,15,Logan Eickhoff,TOP,"Swinging Strike, Called Strike, Foul, 15 Logan Eickhoff putout (strike out swinging) for out number2",0,2,,1,,M Hogan,
16,1,Wyatt Ulrich,TOP,"Called Strike, Ball, 1 Wyatt Ulrich putout (4-3) for out number 3",1,1,,1,,M Hogan,
17,47,Jacob Robson,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Ball, 47 Jacob Robson putout (strike out swinging) for out number 1",2,2,,,1,,Akeem Bostick
