Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
50,21,Marshall Awtry,TOP,"Ball, 21 Marshall Awtry advances to 1st (fielder'schoice), 26 Jason Rogers putout (6-4) for out number 3",1,0,,1,,Angel Lebron,
51,4,Aaron Whitefield,BOTTOM,"Ball, Called Strike, Ball, Ball, 4 Aaron Whitefield advances to 1st (walk)",3,1,,,,,D Holmberg
52,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth advances to 1st (single), 4 Aaron Whitefield advances to 2nd (3)",1,0,1,,,,D Holmberg
53,11,Jabari Henry,BOTTOM,"4 Aaron Whitefield advances to 3rd (11), 11 JabariHenry putout (fly out to left field) for out number 1",0,0,,,1,,D Holmberg
54,20,Mike Hart,BOTTOM,"Ball, 4 Aaron Whitefield Scores Earned (20), 3 Jordan Barth Scores Earned (20), 20 Mike Hart ScoresEarned (home run)",1,0,1,,,,D Holmberg
55,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Ball, Foul, 21 Darnell Sweeney putout (strike out swinging) for out number 2Pitching Substitution    9 Devin Conn subs for David Holmberg Pitcher.",2,2,,,1,,D Holmberg
56,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, Foul, Ball, 5 Trevor Achenbach advances to 1st (single)",2,2,1,,,,D Conn
57,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 3",0,2,,,1,,D Conn
58,5,Nate Samson,TOP,"Called Strike, Foul, Foul, 5 Nate Samson putout (fly out to right field) for out number 1",0,2,,1,,Angel Lebron,
59,10,Aaron Takacs,TOP,"Ball, Ball, Ball, 10 Aaron Takacs advances to 1st(walk)",3,0,,,,Angel Lebron,
60,7,Nick Anderson,TOP,"Called Strike, 7 Nick Anderson putout (fly out tocenter field) for out number 2",0,1,,1,,Angel Lebron,
61,24,Luis Roman,TOP,"Called Strike, Ball, 10 Aaron Takacs advances to 2nd (stolen base), Foul, Ball, 24 Luis Roman putout(4-3) for out number 3",2,2,,1,,Angel Lebron,
62,35,Shamoy Christopher,BOTTOM,"Called Strike, Called Strike, 35 Shamoy Christopher putout (fly out to center field) for out number1",0,2,,,1,,D Conn
63,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Foul, Ball, 0 Osvaldo Martinez putout (6-3) for out number 2",2,2,,,1,,D Conn
64,4,Aaron Whitefield,BOTTOM,"Ball, Foul, 4 Aaron Whitefield putout (fly out toright field) for out number 3",1,1,,,1,,D Conn
65,3,Drew Devine,TOP,"Ball, Ball, Ball, Called Strike, 3 Drew Devine putout (5-3) for out number 1",3,1,,1,,Angel Lebron,
66,16,Zane Zurbrugg,TOP,"Called Strike, Ball, 16 Zane Zurbrugg putout (5-3)for out number 2",1,1,,1,,Angel Lebron,
67,11,Connor Panas,TOP,"Swinging Strike, Swinging Strike, Ball, Foul, 11 Connor Panas putout (4) for out number 3",1,2,,1,,Angel Lebron,
68,3,Jordan Barth,BOTTOM,"Swinging Strike, Ball, Ball, Swinging Strike, 3 Jordan Barth putout (4-3) for out number 1",2,2,,,1,,D Conn
69,11,Jabari Henry,BOTTOM,"Foul, Ball, Called Strike, 11 Jabari Henry putout(strike out swinging) for out number 2Pitching Substitution    20 David Zoz subs for Devin Conn Pitcher.",1,2,,,1,,D Conn
70,20,Mike Hart,BOTTOM,20 Mike Hart putout (2-3) for out number 3,0,0,,,1,,D Zoz
71,26,Jason Rogers,TOP,"Called Strike, 26 Jason Rogers putout (5-3) for out number 1",0,1,,1,,Angel Lebron,
72,21,Marshall Awtry,TOP,"Called Strike, Ball, 21 Marshall Awtry advances to2nd (double)",1,1,1,,,Angel Lebron,
73,5,Nate Samson,TOP,"Ball, 5 Nate Samson putout (fly out to right field) for out number 2",1,0,,1,,Angel Lebron,
74,10,Aaron Takacs,TOP,"Called Strike, Foul, Ball, 10 Aaron Takacs putout(fly out to left field) for out number 3",1,2,,1,,Angel Lebron,
75,21,Darnell Sweeney,BOTTOM,"Ball, Swinging Strike, Foul, Foul, Foul, Ball, Foul, Foul, 21 Darnell Sweeney putout (6) for out number 1",2,2,,,1,,D Zoz
76,5,Trevor Achenbach,BOTTOM,"Foul, Swinging Strike, 5 Trevor Achenbach putout (strike out swinging) for out number 2",0,2,,,1,,D Zoz
77,16,Hunter Clanin,BOTTOM,"Swinging Strike, Ball, Foul, 16 Hunter Clanin putout (strike out swinging) for out number 3",1,2,,,1,,D Zoz
