Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,20,Blake Tiberi,TOP,"Foul, Ball, Ball, Called Strike, 20 Blake Tiberi putout (fly out to center field) for out number 1",2,2,,1,,Ty Culbreth,
2,17,Thomas Jones,TOP,"Called Strike, Foul, 17 Thomas Jones putout (strike out) for out number 2",0,2,,1,,Ty Culbreth,
3,9,Marcus Chiu,TOP,"Called Strike, Swinging Strike, Ball, Ball, Foul,Foul, Foul, Foul, Ball, 9 Marcus Chiu Scores Earned (home run)",3,2,1,,,Ty Culbreth,
4,4,Steven Sensley,TOP,"Called Strike, Ball, Foul, Ball, Foul, Ball, 4 Steven Sensley putout (P4) for out number 3",3,2,,1,,Ty Culbreth,
5,1,Wyatt Ulrich,BOTTOM,"Called Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number 1",0,1,,,1,,M Shawaryn
6,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth advances to 1st (single), 3 Jordan Barth putout (9-6) for out number 2",0,1,1,,1,,M Shawaryn
7,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry advances to 2nd (double)",0,1,1,,,,M Shawaryn
8,20,Mike Hart,BOTTOM,"Ball, Foul, Swinging Strike, Ball, Foul, Foul, Ball, 20 Mike Hart advances to 1st (walk)",3,2,,,,,M Shawaryn
9,21,Darnell Sweeney,BOTTOM,"11 Jabari Henry Scores Earned (21), 20 Mike Hart Scores Earned (21), 21 Darnell Sweeney Scores Earned (home run)",0,0,1,,,,M Shawaryn
10,5,Trevor Achenbach,BOTTOM,"Foul, Ball, Foul, Ball, Ball, 5 Trevor Achenbach putout (L6) for out number 3",3,2,,,1,,M Shawaryn
11,25,Curtis Terry,TOP,"Ball, Foul, Foul, Ball, 25 Curtis Terry putout (strike out swinging) for out number 1",2,2,,1,,Ty Culbreth,
12,12,Dustin Woodcock,TOP,12 Dustin Woodcock advances to 1st (hit by pitch),0,0,,,,Ty Culbreth,
