Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,0,Osvaldo Martinez,TOP,"Called Strike, Ball, 0 Osvaldo Martinez putout (fly out to center field) for out number 1",1,1,,1,,J Fuentes,
2,21,Darnell Sweeney,TOP,"Swinging Strike, Ball, Ball, Ball, Foul, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,,J Fuentes,
3,3,Jordan Barth,TOP,"Called Strike, 21 Darnell Sweeney putout (6-4) forout number 2, 3 Jordan Barth putout (6-4-3 DP) for out number 3",0,1,,1,,J Fuentes,
4,99,Olivier Basabe,BOTTOM,"Ball, Foul, Ball, Ball, Foul, 99 Olivier Basabe advances to 1st (walk)",3,2,,,,,Chris Hardin
5,8,Armond Upshaw,BOTTOM,"Ball, Foul, Ball, Ball, Swinging Strike, 8 ArmondUpshaw putout (fly out to right field) for out number 1",3,2,,,1,,Chris Hardin
6,27,J.D. Osborne,BOTTOM,"Ball, Foul, Ball, 99 Olivier Basabe putout (5-4) for out number 2, 27 J.D. Osborne putout (5-4-3 DP)for out number 3",2,1,,,1,,Chris Hardin
7,11,Jabari Henry,TOP,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,,J Fuentes,
8,20,Mike Hart,TOP,"Called Strike, Ball, Ball, Foul, 20 Mike Hart putout (fly out to the shortstop) for out number 1",2,2,,1,,J Fuentes,
9,5,Trevor Achenbach,TOP,"Ball, 5 Trevor Achenbach advances to 3rd (triple),11 Jabari Henry Scores Earned (5)",1,0,1,,,J Fuentes,
10,15,Welington Dotel,TOP,"Ball, Ball, 15 Welington Dotel putout (fly out tocenter field) for out number 2",2,0,,1,,J Fuentes,
11,35,Shamoy Christopher,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 35 Shamoy Christopher putout (strike out swinging) forout number 3",2,2,,1,,J Fuentes,
12,14,Jonah Davis,BOTTOM,"Ball, Ball, Called Strike, 14 Jonah Davis Scores Earned (home run)",2,1,1,,,,Chris Hardin
13,66,Donivan Williams,BOTTOM,"Called Strike, Ball, Called Strike, 66 Donivan Williams putout (strike out swinging) for out number1",1,2,,,1,,Chris Hardin
14,33,Todd Lott,BOTTOM,"Called Strike, Foul, Ball, 33 Todd Lott putout (5-3) for out number 2",1,2,,,1,,Chris Hardin
15,3,Jimmy Kerrigan,BOTTOM,"Swinging Strike, 3 Jimmy Kerrigan putout (fly outto right field) for out number 3",0,1,,,1,,Chris Hardin
16,16,Hunter Clanin,TOP,"Ball, Called Strike, Swinging Strike, Ball, Ball,16 Hunter Clanin advances to 1st (walk)",3,2,,,,J Fuentes,
17,0,Osvaldo Martinez,TOP,"Ball, Called Strike, 16 Hunter Clanin advances to2nd (stolen base), Foul, 16 Hunter Clanin advancesto 3rd (0), 0 Osvaldo Martinez putout (5-3) for out number 1",1,2,,1,,J Fuentes,
18,21,Darnell Sweeney,TOP,"Ball, Ball, Swinging Strike, Called Strike, 21 Darnell Sweeney advances to 1st (single), 16 Hunter Clanin Scores Earned (21)",2,2,1,,,J Fuentes,
