Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,14,Cam Balego,TOP,14 Cam Balego putout (5-3) for out number 1,0,0,,1,,Mitchell Walters,
2,7,Roy Morales,TOP,"Ball, Foul, Ball, Foul, Foul, Ball, 7 Roy Moralesputout (strike out) for out number 2",3,2,,1,,Mitchell Walters,
3,13,Miguel Gomez,TOP,13 Miguel Gomez advances to 1st (single),0,0,1,,,Mitchell Walters,
4,21,Gabriel Cancel,TOP,"Ball, Ball, Ball, 21 Gabriel Cancel advances to 1st (walk), 13 Miguel Gomez advances to 2nd (21)",3,0,,,,Mitchell Walters,
5,26,Drew Ward,TOP,"Foul, 26 Drew Ward putout (6-3) for out number 3",0,1,,1,,Mitchell Walters,
6,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Ball, 0 Osvaldo Martinez putout (fly out to right field) for out number 1",2,1,,,1,,J Echevarria
7,3,Jordan Barth,BOTTOM,"Called Strike, Foul, 3 Jordan Barth putout (P4) for out number 2",0,2,,,1,,J Echevarria
8,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Foul, 11 Jabari Henry putout(L4) for out number 3",1,2,,,1,,J Echevarria
9,11,Aaron Hill,TOP,11 Aaron Hill putout (5-3) for out number 1,0,0,,1,,Mitchell Walters,
10,20,Michael Crouse,TOP,"Ball, Called Strike, Foul, 20 Michael Crouse putout (strike out) for out number 2",1,2,,1,,Mitchell Walters,
11,9,Rudy Martin,TOP,"Called Strike, Ball, Foul, Ball, 9 Rudy Martin putout (strike out swinging) for out number 3",2,2,,1,,Mitchell Walters,
12,20,Mike Hart,BOTTOM,20 Mike Hart putout (fly out to right field) for out number 1,0,0,,,1,,J Echevarria
13,21,Darnell Sweeney,BOTTOM,"Ball, Swinging Strike, Ball, Foul, Ball, Foul, 21Darnell Sweeney putout (fly out to center field) for out number 2",3,2,,,1,,J Echevarria
14,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, Foul, Ball, 16 Hunter Claninputout (strike out swinging) for out number 3",1,2,,,1,,J Echevarria
15,22,Reggie Pruitt,TOP,"Jr.   Called Strike, Ball, 22 Reggie Pruitt Jr. advancesto 1st (single)",1,1,1,,,Mitchell Walters,
16,14,Cam Balego,TOP,"Called Strike, Called Strike, 22 Reggie Pruitt Jr.advances to 2nd (stolen base), 14 Cam Balego putout (strike out swinging) for out number 1",0,2,,1,,Mitchell Walters,
17,7,Roy Morales,TOP,"Ball, 7 Roy Morales putout (P5) for out number 2",1,0,,1,,Mitchell Walters,
18,13,Miguel Gomez,TOP,"Ball, Ball, Foul, Foul, Ball, Foul, 13 Miguel Gomez advances to 1st (hit by pitch)",3,2,,,,Mitchell Walters,
19,21,Gabriel Cancel,TOP,"Ball, Ball, Foul, Swinging Strike, Foul, 21 Gabriel Cancel putout (strike out swinging) for out number 3",2,2,,1,,Mitchell Walters,
20,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich putout (fly out to center field) for out number 1",1,1,,,1,,J Echevarria
21,29,Spencer Sarringar,BOTTOM,"Called Strike, Called Strike, Ball, Ball, 29 Spencer Sarringar advances to 1st (single)",2,2,1,,,,J Echevarria
22,15,Logan Eickhoff,BOTTOM,"Called Strike, Ball, 15 Logan Eickhoff putout (flyout to left field) for out number 2",1,1,,,1,,J Echevarria
23,0,Osvaldo Martinez,BOTTOM,"Called Strike, Foul, Ball, 0 Osvaldo Martinez putout (4-3) for out number 3",1,2,,,1,,J Echevarria
24,26,Drew Ward,TOP,"Foul, Called Strike, Ball, 26 Drew Ward putout (fly out to left field) for out number 1",1,2,,1,,Mitchell Walters,
25,11,Aaron Hill,TOP,"Ball, Called Strike, Foul, Foul, 11 Aaron Hill putout (strike out) for out number 2",1,2,,1,,Mitchell Walters,
26,20,Michael Crouse,TOP,"Foul, Ball, Called Strike, Foul, Ball, 20 MichaelCrouse putout (fly out to center field) for out number 3",2,2,,1,,Mitchell Walters,
27,3,Jordan Barth,BOTTOM,"Ball, Called Strike, 3 Jordan Barth putout (6-3) for out number 1",1,1,,,1,,J Echevarria
28,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Swinging Strike, Foul, Ball,11 Jabari Henry putout (P4) for out number 2",2,2,,,1,,J Echevarria
29,20,Mike Hart,BOTTOM,"Ball, Called Strike, 20 Mike Hart putout (3-1) forout number 3",1,1,,,1,,J Echevarria
30,9,Rudy Martin,TOP,"Called Strike, Ball, Ball, 9 Rudy Martin advancesto 1st (single)",2,1,1,,,Mitchell Walters,
31,22,Reggie Pruitt,TOP,"Jr.   Ball, Ball, 9 Rudy Martin advances to 2nd (stolenbase), Called Strike, 22 Reggie Pruitt Jr. putout(P4) for out number 1",2,1,,1,,Mitchell Walters,
32,14,Cam Balego,TOP,"14 Cam Balego advances to 1st (single), 9 Rudy Martin advances to 3rd (14)",0,0,1,,,Mitchell Walters,
33,7,Roy Morales,TOP,"Swinging Strike, Ball, Foul, Ball, Ball, Foul, Foul, Foul, 7 Roy Morales advances to 1st (walk), 14Cam Balego advances to 2nd (7)",3,2,,,,Mitchell Walters,
34,13,Miguel Gomez,TOP,"Foul, Ball, Swinging Strike, 13 Miguel Gomez putout (strike out swinging) for out number 2",1,2,,1,,Mitchell Walters,
35,21,Gabriel Cancel,TOP,"Swinging Strike, 21 Gabriel Cancel putout (fly outto center field) for out number 3",0,1,,1,,Mitchell Walters,
36,21,Darnell Sweeney,BOTTOM,"Foul, Swinging Strike, Ball, Ball, Foul, Foul, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,,,J Echevarria
37,16,Hunter Clanin,BOTTOM,"Ball, 16 Hunter Clanin advances to 1st (single), 21 Darnell Sweeney advances to 2nd (16)",1,0,1,,,,J Echevarria
38,1,Wyatt Ulrich,BOTTOM,"21 Darnell Sweeney advances to 3rd (1), 1 Wyatt Ulrich putout (fly out to center field) for out number 1",0,0,,,1,,J Echevarria
39,29,Spencer Sarringar,BOTTOM,"Foul, Foul, Foul, Foul, Foul, 29 Spencer Sarringarputout (strike out swinging) for out number 2",0,2,,,1,,J Echevarria
40,15,Logan Eickhoff,BOTTOM,"Ball, Ball, 15 Logan Eickhoff advances to 1st (single), 16 Hunter Clanin advances to 2nd (15), 21 Darnell Sweeney Scores Earned (15)",2,0,1,,,,J Echevarria
41,0,Osvaldo Martinez,BOTTOM,"0 Osvaldo Martinez advances to 1st (hit by pitch),15 Logan Eickhoff advances to 2nd (0), 16 HunterClanin advances to 3rd (0)",0,0,,,,,J Echevarria
42,3,Jordan Barth,BOTTOM,"Foul, Ball, Ball, Ball, 3 Jordan Barth putout (flyout to right field) for out number 3",3,1,,,1,,J Echevarria
43,26,Drew Ward,TOP,"Foul, Ball, Swinging Strike, Ball, 26 Drew Ward putout (strike out swinging) for out number 1",2,2,,1,,Mitchell Walters,
44,11,Aaron Hill,TOP,"Ball, Foul, Ball, Ball, 11 Aaron Hill advances to1st (walk)",3,1,,,,Mitchell Walters,
45,20,Michael Crouse,TOP,"Ball, Ball, Swinging Strike, Swinging Strike, Ball, 11 Aaron Hill putout (6) for out number 2, 20 Michael Crouse putout (6-3 DP) for out number 3",3,2,,1,,Mitchell Walters,
46,11,Jabari Henry,BOTTOM,"Foul, Foul, Ball, Ball, Foul, 11 Jabari Henry putout (fly out to left field) for out number 1",2,2,,,1,,J Echevarria
47,20,Mike Hart,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, 20 Mike Hart putout (3U) for out number 2",3,2,,,1,,J Echevarria
48,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney putout (4-3) for out number 3,0,0,,,1,,J Echevarria
49,9,Rudy Martin,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 9Rudy Martin putout (strike out) for out number 1",3,2,,1,,Beaux Bonvillain,
50,22,Reggie Pruitt,TOP,"Jr.   Called Strike, Swinging Strike, Ball, Foul, 22 Reggie Pruitt Jr. putout (fly out to center field) for out number 2",1,2,,1,,Beaux Bonvillain,
51,14,Cam Balego,TOP,"Ball, Ball, Ball, Called Strike, 14 Cam Balego advances to 1st (walk)",3,1,,,,Beaux Bonvillain,
52,7,Roy Morales,TOP,"Swinging Strike, 7 Roy Morales advances to 1st (single), 14 Cam Balego advances to 2nd (7)",0,1,1,,,Beaux Bonvillain,
