Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
42,19,Brynn Martinez,BOTTOM,"Ball, 19 Brynn Martinez advances to 3rd (triple)",1,0,1,,,,Christian Johnson
43,8,Dayson Croes,BOTTOM,"Called Strike, Ball, 8 Dayson Croes putout (fly out to left field) for out number 1",1,1,,,1,,Christian Johnson
44,1,Andy Armstrong,BOTTOM,"Called Strike, 1 Andy Armstrong putout (4-3) for out number 2",0,1,,,1,,Christian Johnson
45,13,Max Murphy,BOTTOM,"Swinging Strike, Ball, 13 Max Murphy advances to 1st (hit by pitch)",1,1,,,,,Christian Johnson
46,20,Jacob Bockelie,BOTTOM,"20 Jacob Bockelie advances to 1st (single to rightfield), 13 Max Murphy advances to 2nd (20), 19 Brynn Martinez Scores Earned (20)",0,0,1,,,,Christian Johnson
47,14,Andrew Shaps,BOTTOM,"Foul, Foul, Ball, 14 Andrew Shaps putout (5-3) forout number 3",1,2,,,1,,Christian Johnson
48,16,Hunter Clanin,TOP,"Ball, Ball, Ball, Called Strike, 16 Hunter Claninadvances to 1st (walk)",3,1,,,,C Opp,
49,0,Osvaldo Martinez,TOP,"Called Strike, Ball, Ball, 16 Hunter Clanin putout(6-4) for out number 1, 0 Osvaldo Martinez putout(6-4-3 DP) for out number 2",2,1,,1,,C Opp,
50,5,Trevor Achenbach,TOP,"Ball, Foul, 5 Trevor Achenbach putout (fly out toleft field) for out number 3",1,1,,1,,C Opp,
51,4,Chris Burgess,BOTTOM,"Ball, Called Strike, Ball, Foul, Ball, 4 Chris Burgess putout (fly out to left field) for out number1",3,2,,,1,,Christian Johnson
52,39,Tommy McCarthy,BOTTOM,"Swinging Strike, 39 Tommy McCarthy putout (4-3) for out number 2",0,1,,,1,,Christian Johnson
53,3,Javeyan Williams,BOTTOM,"Ball, 3 Javeyan Williams putout (4-3) for out number 3",1,0,,,1,,Christian Johnson
54,2,Marshall Rich,TOP,"Swinging Strike, Ball, 2 Marshall Rich advances to1st (single to right field)",1,1,1,,,C Opp,
55,1,Wyatt Ulrich,TOP,"Called Strike, Swinging Strike, Foul, Ball, Ball,1 Wyatt Ulrich advances to 1st (fielder's choice),2 Marshall Rich advances to 2nd (error by the shortstop)",2,2,,,,C Opp,
56,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Ball, Foul, 21 Darnell Sweeney advances to 1st (single to shortstop), 1 WyattUlrich advances to 2nd (21), 2 Marshall Rich advances to 3rd (21)",2,2,1,,,C Opp,
57,15,Welington Dotel,TOP,"Ball, Swinging Strike, Swinging Strike, 15 Welington Dotel putout (strike out) for out number 1",1,2,,1,,C Opp,
58,11,Jabari Henry,TOP,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk), 21 Darnell Sweeney advances to 2nd (11), 1Wyatt Ulrich advances to 3rd (11), 2 Marshall Rich Scores Unearned (11)",3,0,,,,C Opp,
59,3,Jordan Barth,TOP,"Called Strike, Ball, Ball, Ball, Foul, 3 Jordan Barth putout (fly out to right field) for out number2Pitching Substitution    47 Marc-Andre Habeck subs for Cam Opp Pitcher.",3,2,,1,,M Habeck,
60,16,Hunter Clanin,TOP,"1 Wyatt Ulrich Scores Unearned (16), 21 Darnell Sweeney Scores Unearned (16), 11 Jabari Henry ScoresUnearned (16), 16 Hunter Clanin Scores Earned (home run)",0,0,1,,,M Habeck,
61,0,Osvaldo Martinez,TOP,"Ball, Ball, 0 Osvaldo Martinez putout (fly out toright field) for out number 3",2,0,,1,,M Habeck,
62,19,Brynn Martinez,BOTTOM,19 Brynn Martinez putout (1-3) for out number 1,0,0,,,1,,Jose Cruz
63,8,Dayson Croes,BOTTOM,"Called Strike, 8 Dayson Croes putout (6-3) for outnumber 2",0,1,,,1,,Jose Cruz
64,1,Andy Armstrong,BOTTOM,"Ball, Called Strike, 1 Andy Armstrong putout (flyout to left field) for out number 3",1,1,,,1,,Jose Cruz
65,5,Trevor Achenbach,TOP,"Foul, 5 Trevor Achenbach advances to 1st (error bythe third baseman)",0,1,,,,M Habeck,
66,2,Marshall Rich,TOP,"Ball, 2 Marshall Rich putout (fly out to right field) for out number 1",1,0,,1,,M Habeck,
67,1,Wyatt Ulrich,TOP,"Ball, Ball, Called Strike, Called Strike, Ball, Foul, Foul, 1 Wyatt Ulrich putout (fly out to the first baseman) for out number 2",3,2,,1,,M Habeck,
68,21,Darnell Sweeney,TOP,"Ball, Called Strike, Ball, Called Strike, 5 TrevorAchenbach advances to 2nd (stolen base), Foul, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,,M Habeck,
69,15,Welington Dotel,TOP,"Called Strike, 15 Welington Dotel putout (6-4) forout number 3",0,1,,1,,M Habeck,
70,13,Max Murphy,BOTTOM,"Ball, 13 Max Murphy Scores Earned (home run)",1,0,1,,,,Jerryell Rivera
71,20,Jacob Bockelie,BOTTOM,"Ball, Called Strike, Foul, Foul, Ball, Ball, 20 Jacob Bockelie advances to 1st (hit by pitch)",3,2,,,,,Jerryell Rivera
72,2,Tra Holmes,BOTTOM,"Ball, Swinging Strike, 2 Tra Holmes putout (fly out to the second baseman) for out number 1",1,1,,,1,,Jerryell Rivera
73,4,Chris Burgess,BOTTOM,"Called Strike, 20 Jacob Bockelie advances to 2nd (4), 4 Chris Burgess putout (5-3) for out number 2",0,1,,,1,,Jerryell Rivera
74,39,Tommy McCarthy,BOTTOM,"Foul, Swinging Strike, Ball, Ball, Foul, 39 TommyMcCarthy putout (strike out) for out number 3",2,2,,,1,,Jerryell Rivera
75,11,Jabari Henry,TOP,11 Jabari Henry putout (fly out to center field) for out number 1,0,0,,1,,M Habeck,
76,3,Jordan Barth,TOP,"Ball, Swinging Strike, Ball, Ball, Called Strike,3 Jordan Barth advances to 1st (single to right field)",3,2,1,,,M Habeck,
77,16,Hunter Clanin,TOP,"Swinging Strike, Foul, Ball, Foul, Ball, Ball, 16Hunter Clanin putout (8-4-3 DP) for out number 2,3 Jordan Barth putout (8-4-3) for out number 3",3,2,,1,,L Bourassa,
78,17,Najee Gaskins,BOTTOM,"Called Strike, Ball, Foul, 17 Najee Gaskins putout(strike out) for out number 1",1,2,,,1,,Tony Lanier
79,19,Brynn Martinez,BOTTOM,"Called Strike, Ball, 19 Brynn Martinez putout (G3)for out number 2",1,1,,,1,,Tony Lanier
80,8,Dayson Croes,BOTTOM,"Ball, Called Strike, Swinging Strike, 8 Dayson Croes advances to 2nd (double)",1,2,1,,,,Tony Lanier
81,15,Keith Torres,BOTTOM,"Called Strike, Ball, Ball, Ball, 15 Keith Torres advances to 1st (walk)",3,1,,,,,Tony Lanier
82,13,Max Murphy,BOTTOM,"Called Strike, Ball, Swinging Strike, 13 Max Murphy putout (strike out swinging) for out number 3",1,2,,,1,,Tony Lanier
