Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
1,0,Osvaldo Martinez,TOP,"Called Strike, Foul, 0 Osvaldo Martinez putout (6-3) for out number 1",0,2,,1,,B Finnegan,
2,3,Jordan Barth,TOP,3 Jordan Barth advances to 1st (single to first base),0,0,1,,,B Finnegan,
3,11,Jabari Henry,TOP,"Called Strike, 3 Jordan Barth advances to 2nd (11), 11 Jabari Henry putout (1-3) for out number 2",0,1,,1,,B Finnegan,
4,20,Mike Hart,TOP,"Ball, Called Strike, Called Strike, Ball, Ball, 3Jordan Barth Scores Earned (20), 20 Mike Hart Scores Earned (home run)",3,2,1,,,B Finnegan,
5,21,Darnell Sweeney,TOP,"Called Strike, Ball, Called Strike, 21 Darnell Sweeney putout (strike out swinging) for out number 3",1,2,,1,,B Finnegan,
6,9,Odubel Herrera,BOTTOM,"Ball, Called Strike, Foul, 9 Odubel Herrera putout(fly out to center field) for out number 1",1,2,,,1,,Ty Culbreth
7,1,Justin Wylie,BOTTOM,"Called Strike, Called Strike, Ball, 1 Justin Wylieputout (L6) for out number 2",1,2,,,1,,Ty Culbreth
8,7,Chris Herrmann,BOTTOM,"Called Strike, Foul, 7 Chris Herrmann advances to1st (single)",0,2,1,,,,Ty Culbreth
9,10,Jan Hernandez,BOTTOM,"Ball, Called Strike, Called Strike, 10 Jan Hernandez putout (L7) for out number 3",1,2,,,1,,Ty Culbreth
10,16,Hunter Clanin,TOP,"Ball, 16 Hunter Clanin Scores Earned (home run)",1,0,1,,,B Finnegan,
11,1,Wyatt Ulrich,TOP,"Ball, Foul, Ball, Foul, Ball, 1 Wyatt Ulrich putout (1-3) for out number 1",3,2,,1,,B Finnegan,
12,35,Shamoy Christopher,TOP,"Foul, Called Strike, Ball, 35 Shamoy Christopher putout (fly out to center field) for out number 2",1,2,,1,,B Finnegan,
13,15,Logan Eickhoff,TOP,"Called Strike, Ball, Foul, Foul, 15 Logan Eickhoffputout (4-3) for out number 3",1,2,,1,,B Finnegan,
14,16,Brian OGrady,BOTTOM,"Called Strike, Ball, Ball, Foul, Foul, Ball, 16 Brian OGrady putout (4-3) for out number 1",3,2,,,1,,Ty Culbreth
15,14,Micker Adolfo,BOTTOM,"Foul, Ball, Foul, Ball, 14 Micker Adolfo advancesto 2nd (double)",2,2,1,,,,Ty Culbreth
16,2,Taylor Snyder,BOTTOM,"Called Strike, Foul, Foul, 2 Taylor Snyder advances to 2nd (double), 14 Micker Adolfo advances to 3rd (), 14 Micker Adolfo Scores Earned (2), 2 TaylorSnyder putout (1-6 PO) for out number 2",0,2,1,,1,,Ty Culbreth
17,47,Jacob Robson,BOTTOM,"Called Strike, Foul, Ball, Ball, Ball, 47 Jacob Robson putout (4-3) for out number 3",3,2,,,1,,Ty Culbreth
18,0,Osvaldo Martinez,TOP,"Ball, 0 Osvaldo Martinez advances to 1st (single)",1,0,1,,,B Finnegan,
19,3,Jordan Barth,TOP,3 Jordan Barth putout (fly out to right field) forout number 1,0,0,,1,,B Finnegan,
20,11,Jabari Henry,TOP,"Ball, Ball, Called Strike, Ball, Foul, Foul, 11 Jabari Henry advances to 2nd (double), 0 Osvaldo Martinez advances to 3rd (), 0 Osvaldo Martinez Scores Earned (20)",3,2,1,,,B Finnegan,
