Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
32,19,Brynn Martinez,BOTTOM,19 Brynn Martinez putout (FP2) for out number 3,0,0,,,1,,Akeem Bostick
33,16,Hunter Clanin,TOP,"Ball, Foul, Swinging Strike, Ball, Ball, 16 HunterClanin putout (4-3) for out number 1",3,2,,1,,R Martinez,
34,29,Spencer Sarringar,TOP,"Called Strike, 29 Spencer Sarringar advances to 1st (single to center field)",0,1,1,,,R Martinez,
35,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (walk), 29 Spencer Sarringar advances to 2nd (0)",3,1,,,,R Martinez,
36,82,Aaron Whitefield,TOP,"Called Strike, Foul, 0 Osvaldo Martinez putout (4)for out number 2, 82 Aaron Whitefield putout (4-3DP) for out number 3",0,2,,1,,R Martinez,
37,2,Tra Holmes,BOTTOM,"Ball, Ball, 2 Tra Holmes putout (P4) for out number 1",2,0,,,1,,Akeem Bostick
38,8,Dayson Croes,BOTTOM,"Called Strike, Ball, Foul, Ball, Ball, Foul, Foul,8 Dayson Croes putout (fly out to left field) forout number 2",3,2,,,1,,Akeem Bostick
39,1,Andy Armstrong,BOTTOM,1 Andy Armstrong putout (fly out to left field) for out number 3,0,0,,,1,,Akeem Bostick
40,3,Jordan Barth,TOP,3 Jordan Barth putout (1-3) for out number 1,0,0,,1,,R Martinez,
41,11,Jabari Henry,TOP,"Ball, Called Strike, Ball, 11 Jabari Henry putout(5-3) for out number 2",2,1,,1,,R Martinez,
42,20,Mike Hart,TOP,"Called Strike, Ball, 20 Mike Hart putout (4-3) forout number 3",1,1,,1,,R Martinez,
43,13,Max Murphy,BOTTOM,"Swinging Strike, Swinging Strike, 13 Max Murphy putout (strike out swinging) for out number 1",0,2,,,1,,Akeem Bostick
44,14,Miles Simington,BOTTOM,"Called Strike, Foul, Ball, 14 Miles Simington putout (6-3) for out number 2",1,2,,,1,,Akeem Bostick
45,39,Tommy McCarthy,BOTTOM,"Called Strike, Ball, Foul, Foul, 39 Tommy McCarthyputout (1-3) for out number 3",1,2,,,1,,Akeem Bostick
46,21,Darnell Sweeney,TOP,21 Darnell Sweeney advances to 1st (single to third base),0,0,1,,,R Martinez,
47,5,Trevor Achenbach,TOP,"Ball, Swinging Strike, Ball, 21 Darnell Sweeney putout (caught stealing: CS 1-3) for out number 1, 5Trevor Achenbach advances to 1st (single to rightfield)",2,1,1,1,,R Martinez,
48,16,Hunter Clanin,TOP,"Ball, 16 Hunter Clanin putout (fly out to left field) for out number 2",1,0,,1,,R Martinez,
49,29,Spencer Sarringar,TOP,"Swinging Strike, 29 Spencer Sarringar advances to1st (single to center field), 5 Trevor Achenbach advances to 2nd (29)",0,1,1,,,R Martinez,
50,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, 0 Osvaldo Martinez advances to 1st (single to right field), 29 Spencer Sarringar advances to 2nd (0), 5 Trevor Achenbach advances to 3rd (0), 0 Osvaldo Martinez putout(3) for out number 3",3,1,1,1,,R Martinez,
51,27,Hidekel Gonzalez,BOTTOM,"Called Strike, Ball, 27 Hidekel Gonzalez advancesto 2nd (double to left field)",1,1,1,,,,Akeem Bostick
52,3,Javeyan Williams,BOTTOM,3 Javeyan Williams putout (P7) for out number 1,0,0,,,1,,Akeem Bostick
53,19,Brynn Martinez,BOTTOM,"Foul, 19 Brynn Martinez advances to 1st (hit by pitch)",0,1,,,,,Akeem Bostick
54,2,Tra Holmes,BOTTOM,"Ball, Foul, 2 Tra Holmes advances to 1st (fielder's choice), 27 Hidekel Gonzalez advances to 3rd (2), 19 Brynn Martinez putout (4-6) for out number 2,27 Hidekel Gonzalez putout (caught stealing: CS 1-3-6-2) for out number 3",1,1,,,1,,Akeem Bostick
55,82,Aaron Whitefield,TOP,"Foul, Swinging Strike, Ball, Ball, Foul, 82 AaronWhitefield putout (strike out swinging) for out number 1",2,2,,1,,R Martinez,
56,3,Jordan Barth,TOP,"Called Strike, 3 Jordan Barth putout (5-3) for outnumber 2",0,1,,1,,R Martinez,
57,11,Jabari Henry,TOP,"Ball, Ball, Ball, Foul, Called Strike, 11 Jabari Henry advances to 1st (walk)",3,2,,,,R Martinez,
58,20,Mike Hart,TOP,"Called Strike, Ball, Foul, Ball, Ball, 20 Mike Hart putout (4-3) for out number 3",3,2,,1,,R Martinez,
59,8,Dayson Croes,BOTTOM,"Called Strike, Ball, 8 Dayson Croes putout (P7) for out number 1",1,1,,,1,,Christian Johnson
60,1,Andy Armstrong,BOTTOM,"Ball, Called Strike, Ball, 1 Andy Armstrong putout(4-3) for out number 2",2,1,,,1,,Christian Johnson
61,13,Max Murphy,BOTTOM,"Swinging Strike, Called Strike, Ball, Ball, Ball,13 Max Murphy advances to 1st (walk)",3,2,,,,,Christian Johnson
62,14,Miles Simington,BOTTOM,"Called Strike, 14 Miles Simington advances to 1st(single to center field), 13 Max Murphy advances to 2nd (14)Offensive Substitution   17 Najee Gaskins runs for Max Murphy at 2nd base.",0,1,1,,,,Christian Johnson
63,39,Tommy McCarthy,BOTTOM,"Ball, Ball, Pickoff attempt at 1st base (catcher to first baseman), Called Strike, Called Strike, Foul, Ball, 39 Tommy McCarthy putout (fly out to center field) for out number 3",3,2,,,1,,Christian Johnson
64,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Ball, Foul, Ball, 21 Darnell Sweeney advances to 1st (walk)",3,2,,,,S Adames,
65,5,Trevor Achenbach,TOP,"Ball, Ball, Called Strike, 5 Trevor Achenbach putout (fly out to right field) for out number 1",2,1,,1,,S Adames,
66,16,Hunter Clanin,TOP,"Ball, Ball, 21 Darnell Sweeney advances to 2nd (stolen base), Ball, Called Strike, 16 Hunter Claninadvances to 2nd (double to right field), 21 Darnell Sweeney Scores Earned (16)",3,1,1,,,S Adames,
67,29,Spencer Sarringar,TOP,"Ball, Ball, Called Strike, 16 Hunter Clanin putout(caught stealing: CS 2-5) for out number 2, Ball,Called Strike, 29 Spencer Sarringar putout (G3) for out number 3",3,2,,1,,S Adames,
68,27,Hidekel Gonzalez,BOTTOM,"Foul, Foul, 27 Hidekel Gonzalez putout (P9) for out number 1",0,2,,,1,,Charlie Hasty
69,3,Javeyan Williams,BOTTOM,"Called Strike, Foul, 3 Javeyan Williams putout (strike out swinging) for out number 2",0,2,,,1,,Charlie Hasty
70,19,Brynn Martinez,BOTTOM,"Ball, Called Strike, Ball, Called Strike, Ball, 19Brynn Martinez advances to 1st (walk)Offensive Substitution   9 Jackson Smith subs for Tra Holmes.",3,2,,,,,Charlie Hasty
71,9,Jackson Smith,BOTTOM,"Called Strike, 19 Brynn Martinez advances to 2nd (stolen base), Swinging Strike, Foul, Ball, Foul, 9Jackson Smith putout (strike out swinging) for out number 3",1,2,,,1,,Charlie Hasty
