Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
59,4,Leobaldo Pina,BOTTOM,"Ball, Ball, Swinging Strike, Foul, Ball, 4 Leobaldo Pina putout (fly out to left field) for out number 2",3,2,,,1,,Christian Johnson
60,24,John Silviano,BOTTOM,"Ball, Ball, Foul, Swinging Strike, Ball, Foul, 24John Silviano advances to 1st (walk)",3,2,,,,,Christian Johnson
61,16,Correlle Prime,BOTTOM,"Ball, Ball, Swinging Strike, Foul, 16 Correlle Prime putout (fly out to right field) for out number3",2,2,,,1,,Christian Johnson
62,0,Osvaldo Martinez,TOP,"Ball, 0 Osvaldo Martinez advances to 1st (single to right field)",1,0,1,,,R Birlingmair,
63,21,Darnell Sweeney,TOP,"Foul, Ball, 0 Osvaldo Martinez putout (3-6) for out number 1, 21 Darnell Sweeney putout (3-6-1 DP) for out number 2",1,1,,1,,R Birlingmair,
64,11,Jabari Henry,TOP,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,,R Birlingmair,
65,20,Mike Hart,TOP,"Foul, Ball, Swinging Strike, Foul, Ball, Ball, 20Mike Hart advances to 1st (walk), 11 Jabari Henryadvances to 2nd (20)",3,2,,,,R Birlingmair,
66,3,Jordan Barth,TOP,"3 Jordan Barth advances to 2nd (double to center field), 11 Jabari Henry Scores Earned (3), 20 MikeHart Scores Earned (3)",0,0,1,,,R Birlingmair,
67,16,Hunter Clanin,TOP,16 Hunter Clanin putout (4-3) for out number 3,0,0,,1,,R Birlingmair,
68,1,Alec Olund,BOTTOM,"Ball, Swinging Strike, Foul, Ball, Ball, 1 Alec Olund putout (fly out to center field) for out number 1",3,2,,,1,,Charlie Hasty
69,2,Sam Dexter,BOTTOM,"Ball, Ball, 2 Sam Dexter putout (fly out to rightfield) for out number 2",2,0,,,1,,Charlie Hasty
70,14,B.J. Lopez,BOTTOM,"Swinging Strike, Swinging Strike, Ball, Foul, 14 B.J. Lopez putout (strike out swinging) for out number 3",1,2,,,1,,Charlie Hasty
