Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
18,3,Drew Devine,TOP,"Called Strike, Ball, 3 Drew Devine advances to 1st(single), 7 Nick Anderson advances to 2nd (3), 25Luke Roskam advances to 3rd (3)",1,1,1,,
19,10,Aaron Takacs,TOP,"Called Strike, Ball, 10 Aaron Takacs advances to 2nd (double), 25 Luke Roskam Scores Earned (10), 7Nick Anderson Scores Earned (10), 3 Drew Devine Scores Earned (10)",1,1,1,,
20,12,Zack Miller,TOP,"Called Strike, Foul, 12 Zack Miller putout (strikeout swinging) for out number 2",0,2,,1,
21,16,Zane Zurbrugg,TOP,"Foul, Swinging Strike, 16 Zane Zurbrugg putout (fly out to left field) for out number 3",0,2,,1,
22,15,Welington Dotel,BOTTOM,"Called Strike, Swinging Strike, Foul, Foul, 15 Welington Dotel putout (strike out swinging) for outnumber 1",0,2,,,1
23,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, Ball, Called Strike, 11 Jabari Henry putout (strike out) for out number 2",2,2,,,1
24,20,Mike Hart,BOTTOM,"Ball, Swinging Strike, Ball, Called Strike, Foul,Foul, Ball, 20 Mike Hart putout (fly out to left field) for out number 3",3,2,,,1
25,5,Nate Samson,TOP,"Ball, 5 Nate Samson advances to 1st (error by thethird baseman)",1,0,,,
26,11,Connor Panas,TOP,"11 Connor Panas advances to 1st (hit by pitch), 5Nate Samson advances to 2nd (11)",0,0,,,
27,25,Luke Roskam,TOP,"Foul, Ball, 25 Luke Roskam advances to 1st (single), 11 Connor Panas advances to 2nd (25), 5 Nate Samson Scores Unearned (25)",1,1,1,,
28,7,Nick Anderson,TOP,"Called Strike, 25 Luke Roskam advances to 2nd (7),11 Connor Panas advances to 3rd (7), 7 Nick Anderson putout (5-3) for out number 1",0,1,,1,
29,9,Matt Goodheart,TOP,"Ball, Swinging Strike, 9 Matt Goodheart advances to 1st (single), 11 Connor Panas Scores Earned (9),25 Luke Roskam Scores Earned (9)",1,1,1,,
30,3,Drew Devine,TOP,"Called Strike, Called Strike, Ball, Ball, Ball, Foul, 3 Drew Devine putout (fly out to left field) for out number 2",3,2,,1,
31,10,Aaron Takacs,TOP,"Ball, 10 Aaron Takacs putout (fly out to right field) for out number 3",1,0,,1,
32,16,Hunter Clanin,BOTTOM,"Called Strike, 16 Hunter Clanin advances to 2nd (double)",0,1,1,,
33,3,Jordan Barth,BOTTOM,"Ball, 16 Hunter Clanin advances to 3rd (3), 3 Jordan Barth putout (fly out to right field) for out number 1Defensive Substitution   11 Connor Panas moves to Right Field.Defensive Substitution   9 Matt Goodheart moves to First Base.",1,0,,,1
34,0,Osvaldo Martinez,BOTTOM,"0 Osvaldo Martinez advances to 1st (fielder's choice), 16 Hunter Clanin putout (5-2) for out number2",0,0,,,1
35,2,Marshall Rich,BOTTOM,"2 Marshall Rich advances to 1st (single), 0 Osvaldo Martinez advances to 3rd (2)",0,0,1,,
36,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, 1 Wyatt Ulrich advances to 1st (walk), 2 Marshall Rich advances to 2nd (1)",3,0,,,
37,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Ball, Foul, 21 Darnell Sweeney advances to 1st (fielder's choice), 2 Marshall Rich putout (6-5) for out number 3",2,2,,,1
38,12,Zack Miller,TOP,12 Zack Miller advances to 1st (single),0,0,1,,
39,16,Zane Zurbrugg,TOP,16 Zane Zurbrugg putout (5) for out number 1,0,0,,1,
40,5,Nate Samson,TOP,"Ball, Ball, 5 Nate Samson putout (fly out to center field) for out number 2",2,0,,1,
41,11,Connor Panas,TOP,"Foul, Ball, Ball, Swinging Strike, Ball, Foul, 11Connor Panas putout (strike out swinging) for outnumber 3",3,2,,1,
42,15,Welington Dotel,BOTTOM,"Foul, Ball, Swinging Strike, Ball, 15 Welington Dotel putout (6) for out number 1",2,2,,,1
43,11,Jabari Henry,BOTTOM,"Ball, Ball, Called Strike, Ball, Foul, 11 Jabari Henry advances to 1st (walk)",3,2,,,
44,20,Mike Hart,BOTTOM,"Ball, Ball, Swinging Strike, 20 Mike Hart advancesto 1st (hit by pitch), 11 Jabari Henry advances to 2nd (20)",2,1,,,
45,16,Hunter Clanin,BOTTOM,"Foul, 16 Hunter Clanin advances to 1st (single), 20 Mike Hart advances to 3rd (16), 11 Jabari HenryScores Earned (16)",0,1,1,,
46,3,Jordan Barth,BOTTOM,"Foul, 3 Jordan Barth advances to 1st (single), 16Hunter Clanin advances to 2nd (3), 20 Mike Hart Scores Earned (3)",0,1,1,,
47,0,Osvaldo Martinez,BOTTOM,"Called Strike, 16 Hunter Clanin Scores Earned (0),3 Jordan Barth Scores Earned (0), 0 Osvaldo Martinez Scores Earned (home run)",0,1,1,,
48,2,Marshall Rich,BOTTOM,2 Marshall Rich advances to 1st (single),0,0,1,,
49,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, Foul, 1 Wyatt Ulrich advancesto 1st (single), 2 Marshall Rich advances to 3rd(1)Pitching Substitution    23 Carter Hope subs for Abdallah Aris Pitcher.",1,2,1,,
50,21,Darnell Sweeney,BOTTOM,"Ball, 1 Wyatt Ulrich advances to 2nd (stolen base), Ball, Called Strike, 2 Marshall Rich Scores Earned (21), 21 Darnell Sweeney putout (sacrifice flyto left fielder) for out number 2",2,1,,,1
51,15,Welington Dotel,BOTTOM,"Called Strike, Foul, Foul, 15 Welington Dotel putout (6-3) for out number 3",0,2,,,1
52,25,Luke Roskam,TOP,"Called Strike, Ball, 25 Luke Roskam advances to 1st (single)",1,1,1,,
53,7,Nick Anderson,TOP,"Foul, 25 Luke Roskam Scores Earned (7), 7 Nick Anderson Scores Earned (home run)",0,1,1,,
54,9,Matt Goodheart,TOP,9 Matt Goodheart putout (6-3) for out number 1,0,0,,1,
55,3,Drew Devine,TOP,3 Drew Devine putout (5-3) for out number 2,0,0,,1,
56,10,Aaron Takacs,TOP,"Called Strike, Foul, 10 Aaron Takacs putout (4-3)for out number 3",0,2,,1,
57,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (1-3) for out number 1,0,0,,,1
58,20,Mike Hart,BOTTOM,"Ball, 20 Mike Hart putout (fly out to left field)for out number 2",1,0,,,1
59,16,Hunter Clanin,BOTTOM,"Called Strike, 16 Hunter Clanin putout (6-3) for out number 3",0,1,,,1
60,12,Zack Miller,TOP,12 Zack Miller putout (fly out to left field) forout number 1,0,0,,1,
61,23,Carter Hope,TOP,"Ball, Ball, Ball, 23 Carter Hope advances to 1st (walk)",3,0,,,
62,5,Nate Samson,TOP,"Called Strike, Ball, Ball, Ball, 5 Nate Samson advances to 1st (walk), 23 Carter Hope advances to 2nd (5)",3,1,,,
63,11,Connor Panas,TOP,"Foul, Ball, 11 Connor Panas advances to 1st (hit by pitch), 5 Nate Samson advances to 2nd (11), 23 Carter Hope advances to 3rd (11)",1,1,,,
64,25,Luke Roskam,TOP,"Ball, Foul, Ball, Called Strike, Foul, Ball, 23 Carter Hope Scores Earned (25), 5 Nate Samson ScoresEarned (25), 11 Connor Panas Scores Earned (25),25 Luke Roskam Scores Earned (home run)",3,2,1,,
65,7,Nick Anderson,TOP,"Ball, Ball, Called Strike, Foul, Ball, 7 Nick Anderson putout (strike out) for out number 2Pitching Substitution    8 Bret Barnett subs for Max Tannenbaum Pitcher.",3,2,,1,
66,9,Matt Goodheart,TOP,"Ball, Called Strike, Ball, Ball, Swinging Strike,9 Matt Goodheart advances to 1st (walk)",3,2,,,
67,3,Drew Devine,TOP,"Called Strike, Ball, Ball, 3 Drew Devine advancesto 1st (single), 9 Matt Goodheart advances to 2nd(3)",2,1,1,,
68,10,Aaron Takacs,TOP,"Ball, Ball, Ball, 10 Aaron Takacs advances to 1st(walk), 3 Drew Devine advances to 2nd (10), 9 MattGoodheart advances to 3rd (10)",3,0,,,
69,12,Zack Miller,TOP,"Foul, Called Strike, Ball, Ball, 10 Aaron Takacs advances to 2nd (10), 3 Drew Devine advances to 3rd(3), 9 Matt Goodheart Scores Earned (wild pitch),Ball, 12 Zack Miller advances to 1st (walk)",3,2,,,
70,23,Carter Hope,TOP,"Ball, Foul, Ball, Called Strike, 23 Carter Hope putout (strike out) for out number 3",2,2,,1,
71,3,Jordan Barth,BOTTOM,"Ball, Ball, Ball, 3 Jordan Barth advances to 1st (walk)",3,0,,,
72,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, 0 Osvaldo Martinez advances to 1st (single), 3 Jordan Barth advances to 2nd (0)",2,1,1,,
73,2,Marshall Rich,BOTTOM,"Called Strike, Called Strike, Ball, Ball, 2 Marshall Rich putout (strike out swinging) for out number 1",2,2,,,1
74,1,Wyatt Ulrich,BOTTOM,"Foul, 0 Osvaldo Martinez putout (4-6) for out number 2, 1 Wyatt Ulrich putout (4-6-3 DP) for out number 3",0,1,,,1
75,5,Nate Samson,TOP,5 Nate Samson putout (4-3) for out number 1,0,0,,1,
76,11,Connor Panas,TOP,"Ball, 11 Connor Panas putout (4-3) for out number2",1,0,,1,
77,25,Luke Roskam,TOP,"Called Strike, 25 Luke Roskam putout (5) for out number 3",0,1,,1,
78,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Foul, 21 Darnell Sweeney advances to 1st (single)",2,1,1,,
79,15,Welington Dotel,BOTTOM,"Foul, Swinging Strike, 21 Darnell Sweeney advancesto 2nd (stolen base), 15 Welington Dotel putout (strike out swinging) for out number 1",0,2,,,1
80,11,Jabari Henry,BOTTOM,"Foul, Called Strike, Ball, 11 Jabari Henry putout(strike out swinging) for out number 2",1,2,,,1
81,20,Mike Hart,BOTTOM,"Swinging Strike, Called Strike, Foul, 20 Mike Hartputout (L3) for out number 3",0,2,,,1
82,7,Nick Anderson,TOP,7 Nick Anderson putout (4) for out number 1,0,0,,1,
83,9,Matt Goodheart,TOP,"Called Strike, Ball, Ball, Ball, 9 Matt Goodheartadvances to 1st (single)",3,1,1,,
84,3,Drew Devine,TOP,"Called Strike, Swinging Strike, Ball, 9 Matt Goodheart advances to 2nd (wild pitch), Ball, 3 Drew Devine advances to 2nd (double), 9 Matt Goodheart Scores Earned (3)",2,2,1,,
85,10,Aaron Takacs,TOP,"Ball, Ball, Ball, 10 Aaron Takacs advances to 1st(walk), 10 Aaron Takacs advances to 2nd (stolen base), 3 Drew Devine advances to 3rd (stolen base)",3,0,,,
86,12,Zack Miller,TOP,"Ball, 12 Zack Miller putout (L6) for out number 2Offensive Substitution   15 Cam Touchette subs for Carter Hope.",1,0,,1,
87,15,Cam Touchette,TOP,"15 Cam Touchette advances to 1st (single), 3 DrewDevine Scores Earned (15), 10 Aaron Takacs ScoresEarned (15)Pitching Substitution    34 Charlie Hasty subs for Christian Johnson Pitcher.",0,0,1,,
88,5,Nate Samson,TOP,"Ball, 5 Nate Samson putout (fly out to the first baseman) for out number 3",1,0,,1,
89,16,Hunter Clanin,BOTTOM,"Called Strike, Foul, Ball, 16 Hunter Clanin putout(strike out swinging) for out number 1",1,2,,,1
90,3,Jordan Barth,BOTTOM,"Ball, 3 Jordan Barth advances to 1st (single)",1,0,1,,
91,0,Osvaldo Martinez,BOTTOM,"Ball, 0 Osvaldo Martinez advances to 1st (single),3 Jordan Barth advances to 3rd (0)",1,0,1,,
92,2,Marshall Rich,BOTTOM,"Ball, Ball, Called Strike, Ball, Swinging Strike,Foul, Foul, 2 Marshall Rich putout (strike out swinging) for out number 2",3,2,,,1
93,1,Wyatt Ulrich,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Called Strike,1 Wyatt Ulrich putout (4-3) for out number 3",3,2,,,1
94,11,Connor Panas,TOP,"Swinging Strike, 11 Connor Panas advances to 1st (single)",0,1,1,,
95,25,Luke Roskam,TOP,"Swinging Strike, Ball, Ball, Foul, 25 Luke Roskamputout (strike out) for out number 1",2,2,,1,
96,7,Nick Anderson,TOP,"Ball, Called Strike, 7 Nick Anderson advances to 1st (single), 11 Connor Panas advances to 3rd (7)",1,1,1,,
97,9,Matt Goodheart,TOP,"Called Strike, Swinging Strike, 9 Matt Goodheart advances to 1st (fielder's choice), 7 Nick Andersonadvances to 2nd (9), 11 Connor Panas putout (1-2)for out number 2",0,2,,1,
98,3,Drew Devine,TOP,"Called Strike, Ball, Foul, 3 Drew Devine putout (fly out to right field) for out number 3",1,2,,1,
99,21,Darnell Sweeney,BOTTOM,"Ball, Foul, 21 Darnell Sweeney Scores Earned (homerun)",1,1,,,
100,15,Welington Dotel,BOTTOM,"Ball, 15 Welington Dotel putout (6-3) for out number 1",1,0,,,1
101,11,Jabari Henry,BOTTOM,"Ball, Foul, Ball, 11 Jabari Henry putout (fly outto center field) for out number 2",2,1,,,1
102,20,Mike Hart,BOTTOM,"Swinging Strike, 20 Mike Hart advances to 1st (hitby pitch)",0,1,,,
103,16,Hunter Clanin,BOTTOM,"Swinging Strike, Swinging Strike, Foul, 16 HunterClanin putout (strike out) for out number 3",0,2,,,1
