Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
61,16,Zane Zurbrugg,TOP,"Ball, Ball, Ball, Called Strike, 16 Zane Zurbruggadvances to 1st (walk)",3,1,,,
62,15,Cam Touchette,TOP,"Ball, Called Strike, Foul, Ball, 16 Zane Zurbruggadvances to 2nd (stolen base), Ball, 15 Cam Touchette advances to 1st (walk)",3,2,,,
63,5,Nate Samson,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 16Zane Zurbrugg advances to 3rd (5), 5 Nate Samsonputout (fly out to center field) for out number 1",3,2,,1,
64,11,Connor Panas,TOP,"Foul, Ball, Swinging Strike, 11 Connor Panas putout (strike out swinging) for out number 2",1,2,,1,
65,9,Matt Goodheart,TOP,"Foul, Called Strike, Ball, Ball, Ball, 9 Matt Goodheart putout (4-3) for out number 3",3,2,,1,
66,3,Jordan Barth,BOTTOM,"Ball, Foul, Called Strike, 3 Jordan Barth putout (fly out to right field) for out number 1",1,2,,,1
67,23,Marshall Rich,BOTTOM,"Foul, Foul, 23 Marshall Rich putout (strike out) for out number 2",0,2,,,1
68,1,Wyatt Ulrich,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, Foul, 1 Wyatt Ulrich putout (fly out to center field) for outnumber 3",3,2,,,1
69,7,Nick Anderson,TOP,"Ball, Ball, Ball, Called Strike, 7 Nick Anderson advances to 1st (walk)",3,1,,,
70,25,Luke Roskam,TOP,"Ball, Called Strike, Ball, 25 Luke Roskam putout (fly out to left field) for out number 1",2,1,,1,
71,10,Aaron Takacs,TOP,"Ball, 7 Nick Anderson advances to 2nd (stolen base), 7 Nick Anderson advances to 3rd (10), 10 AaronTakacs putout (4-3) for out number 2",1,0,,1,
72,3,Drew Devine,TOP,"Swinging Strike, Ball, 7 Nick Anderson Scores Earned (wild pitch), 3 Drew Devine putout (5-3) for out number 3",1,1,,1,
