Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
29,35,Shamoy Christopher,TOP,35 Shamoy Christopher advances to 1st (single),0,0,1,,
30,16,Hunter Clanin,TOP,"Swinging Strike, Called Strike, Ball, Foul, 16 Hunter Clanin putout (3U) for out number 3",1,2,,1,
31,14,Jonah Davis,BOTTOM,"Ball, Called Strike, Ball, 14 Jonah Davis putout (fly out to left field) for out number 1",2,1,,,1
32,66,Donivan Williams,BOTTOM,"Ball, Called Strike, Ball, Ball, Swinging Strike,66 Donivan Williams putout (strike out) for out number 2",3,2,,,1
33,33,Todd Lott,BOTTOM,"Swinging Strike, Ball, 33 Todd Lott advances to 1st (single)",1,1,1,,
34,3,Jimmy Kerrigan,BOTTOM,"Ball, Called Strike, Foul, Foul, Foul, Ball, 3 Jimmy Kerrigan putout (strike out swinging) for out number 3",2,2,,,1
35,0,Osvaldo Martinez,TOP,"Called Strike, Foul, 0 Osvaldo Martinez putout (fly out to center field) for out number 1",0,2,,1,
36,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Ball, 21 Darnell Sweeney putout (fly out to center field) for out number 2",2,1,,1,
37,3,Jordan Barth,TOP,"Called Strike, Ball, Foul, 3 Jordan Barth putout (4-3) for out number 3",1,2,,1,
38,10,Daniel Wasinger,BOTTOM,"Swinging Strike, Ball, Foul, Ball, Ball, 10 DanielWasinger advances to 1st (walk)",3,2,,,
39,1,Galli Cribbs,BOTTOM,"Jr.     10 Daniel Wasinger advances to 2nd (1), 1 Galli Cribbs Jr. putout (1-3 SH) for out number 1",0,0,,,1
40,99,Olivier Basabe,BOTTOM,"Swinging Strike, Swinging Strike, 99 Olivier Basabe putout (strike out swinging) for out number 2",0,2,,,1
41,8,Armond Upshaw,BOTTOM,"Ball, 8 Armond Upshaw Scores Earned (home run), 10Daniel Wasinger Scores Earned (8)",1,0,1,,
42,27,J.D. Osborne,BOTTOM,27 J.D. Osborne advances to 1st (hit by pitch),0,0,,,
43,14,Jonah Davis,BOTTOM,"Called Strike, Ball, Foul, 14 Jonah Davis putout (strike out) for out number 3",1,2,,,1
44,11,Jabari Henry,TOP,11 Jabari Henry advances to 1st (single),0,0,1,,
45,20,Mike Hart,TOP,"Swinging Strike, Swinging Strike, 20 Mike Hart putout (strike out swinging) for out number 1",0,2,,1,
46,5,Trevor Achenbach,TOP,"Ball, Ball, Ball, Called Strike, Called Strike, 5Trevor Achenbach putout (strike out) for out number 2",3,2,,1,
47,15,Welington Dotel,TOP,"Ball, Called Strike, Foul, Ball, Foul, Ball, 15 Welington Dotel advances to 1st (walk), 11 Jabari Henry advances to 2nd (15)",3,2,,,
48,35,Shamoy Christopher,TOP,"Ball, Called Strike, Foul, Ball, Ball, 35 Shamoy Christopher putout (6-3) for out number 3",3,2,,1,
49,66,Donivan Williams,BOTTOM,"Ball, Ball, Ball, 66 Donivan Williams advances to1st (walk)",3,0,,,
50,33,Todd Lott,BOTTOM,"Called Strike, 66 Donivan Williams advances to 2nd(stolen base), Ball, Ball, Called Strike, Foul, Foul, 66 Donivan Williams advances to 3rd (33), 33Todd Lott putout (fly out to left field) for out number 1",2,2,,,1
51,3,Jimmy Kerrigan,BOTTOM,"Foul, Ball, Swinging Strike, 66 Donivan Williams Scores Earned (error by the catcher), Ball, Foul, 3Jimmy Kerrigan putout (6-3) for out number 2",2,2,,,1
52,10,Daniel Wasinger,BOTTOM,"Foul, Swinging Strike, 10 Daniel Wasinger advancesto 1st (single)",0,2,1,,
53,1,Galli Cribbs,BOTTOM,"Jr.     Ball, Swinging Strike, Ball, Called Strike, Foul,1 Galli Cribbs Jr. putout (4-3) for out number 3",2,2,,,1
54,16,Hunter Clanin,TOP,"Called Strike, Ball, Ball, 16 Hunter Clanin advances to 1st (single)",2,1,1,,
55,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, Ball, 16 Hunter Claninadvances to 2nd (stolen base), 0 Osvaldo Martinezadvances to 2nd (double), 16 Hunter Clanin ScoresEarned (0)",3,1,1,,
56,21,Darnell Sweeney,TOP,"Called Strike, Ball, Ball, Ball, Foul, 21 DarnellSweeney putout (fly out to center field) for out number 1Pitching Substitution    29 Daniel Bies subs for Logan Nissen Pitcher.",3,2,,1,
57,3,Jordan Barth,TOP,"Called Strike, Foul, Ball, 0 Osvaldo Martinez advances to 3rd (wild pitch), 3 Jordan Barth putout (strike out swinging) for out number 2",1,2,,1,
58,11,Jabari Henry,TOP,"Ball, Foul, 11 Jabari Henry putout (6-3) for out number 3",1,1,,1,
59,99,Olivier Basabe,BOTTOM,"Ball, 99 Olivier Basabe putout (6-3) for out number 1",1,0,,,1
60,8,Armond Upshaw,BOTTOM,"Ball, Ball, Foul, Ball, 8 Armond Upshaw advances to 2nd (double)",3,1,1,,
61,27,J.D. Osborne,BOTTOM,"Ball, Ball, 27 J.D. Osborne putout (fly out to left field) for out number 2",2,0,,,1
62,14,Jonah Davis,BOTTOM,"Foul, Called Strike, Foul, Ball, 14 Jonah Davis advances to 1st (hit by pitch)",1,2,,,
63,66,Donivan Williams,BOTTOM,66 Donivan Williams putout (fly out to center field) for out number 3,0,0,,,1
64,20,Mike Hart,TOP,"Called Strike, 20 Mike Hart putout (6-3) for out number 1",0,1,,1,
65,5,Trevor Achenbach,TOP,"Ball, Called Strike, Foul, Ball, Ball, 5 Trevor Achenbach advances to 1st (walk)",3,2,,,
66,15,Welington Dotel,TOP,"Called Strike, Ball, 5 Trevor Achenbach putout (6-4) for out number 2, 15 Welington Dotel putout (6-4-3 DP) for out number 3",1,1,,1,
67,33,Todd Lott,BOTTOM,"Ball, Foul, Foul, 33 Todd Lott advances to 2nd (double)",1,2,1,,
68,3,Jimmy Kerrigan,BOTTOM,"Foul, Called Strike, 3 Jimmy Kerrigan putout (flyout to left field) for out number 1",0,2,,,1
69,10,Daniel Wasinger,BOTTOM,"Ball, Called Strike, 10 Daniel Wasinger putout (fly out to center field) for out number 2",1,1,,,1
70,1,Galli Cribbs,BOTTOM,"Jr.     Foul, Ball, Ball, Swinging Strike, 1 Galli CribbsJr. putout (strike out swinging) for out number 3",2,2,,,1
71,35,Shamoy Christopher,TOP,"Called Strike, Ball, Ball, Ball, 35 Shamoy Christopher advances to 1st (walk)Offensive Substitution   2 Carson Clowers runs for Shamoy Christopher at 1st base.",3,1,,,
72,16,Hunter Clanin,TOP,"2 Carson Clowers putout (6-4) for out number 1, 16Hunter Clanin putout (6-4-3 DP) for out number 2",0,0,,1,
73,0,Osvaldo Martinez,TOP,"Called Strike, 0 Osvaldo Martinez Scores Earned (home run)",0,1,1,,
74,21,Darnell Sweeney,TOP,"Called Strike, Swinging Strike, Foul, 21 Darnell Sweeney putout (4-3) for out number 3",0,2,,1,
