Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
21,15,Welington Dotel,BOTTOM,"Called Strike, Foul, Ball, 3 Jordan Barth putout (6) for out number 2, 15 Welington Dotel putout (6-3 DP) for out number 3",1,2,,,1,,Neil Lang
22,2,Michael Woodworth,TOP,2 Michael Woodworth putout (fly out to center field) for out number 1,0,0,,1,,E Cuello,
23,29,Gio Diaz,TOP,"Foul, Ball, Foul, Foul, Foul, Foul, Ball, Foul, Ball, Foul, 29 Gio Diaz advances to 2nd (double)",3,2,1,,,E Cuello,
24,11,Victor Nova,TOP,"29 Gio Diaz advances to 3rd (11), 11 Victor Nova putout (4-3) for out number 2",0,0,,1,,E Cuello,
25,20,LG Castillo,TOP,"Foul, 20 LG Castillo putout (fly out to center field) for out number 3",0,1,,1,,E Cuello,
26,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, Called Strike, Foul, 11 Jabari Henry putout (P6) for out number 1",3,2,,,1,,Neil Lang
27,20,Mike Hart,BOTTOM,"Foul, Ball, Called Strike, Ball, Foul, Foul, Foul,20 Mike Hart putout (P6) for out number 2",2,2,,,1,,Neil Lang
28,5,Trevor Achenbach,BOTTOM,"Foul, Called Strike, Ball, 5 Trevor Achenbach advances to 1st (single)",1,2,1,,,,Neil Lang
29,16,Hunter Clanin,BOTTOM,"Swinging Strike, Ball, 16 Hunter Clanin advances to 1st (single), 5 Trevor Achenbach advances to 2nd(16)",1,1,1,,,,Neil Lang
30,33,Tyler Ryan,BOTTOM,"Swinging Strike, 33 Tyler Ryan putout (fly out tocenter field) for out number 3",0,1,,,1,,Neil Lang
31,13,Emmanuel Tapia,TOP,"Ball, Ball, Swinging Strike, Called Strike, Ball,13 Emmanuel Tapia putout (strike out swinging) forout number 1",3,2,,1,,E Cuello,
32,25,Jesus Marriaga,TOP,"Ball, Ball, Ball, 25 Jesus Marriaga advances to 1st (walk)",3,0,,,,E Cuello,
33,22,Francisco Del,TOP,"Valle Ball, Foul, Foul, 22 Francisco Del Valle advancesto 1st (fielder's choice), 22 Francisco Del Valleadvances to 2nd (error by the shortstop), 25 JesusMarriaga putout (4-6) for out number 2",1,2,,1,,E Cuello,
34,14,Marco Hernandez,TOP,"Ball, Called Strike, 14 Marco Hernandez advances to 1st (error by the third baseman), 22 Francisco Del Valle advances to 3rd (14)",1,1,,,,E Cuello,
35,17,Daniel Lingua,TOP,"Ball, Foul, 17 Daniel Lingua putout (L6) for out number 3",1,1,,1,,E Cuello,
36,0,Osvaldo Martinez,BOTTOM,"Called Strike, Called Strike, Ball, Foul, 0 Osvaldo Martinez advances to 1st (single)",1,2,1,,,,Neil Lang
37,21,Darnell Sweeney,BOTTOM,"0 Osvaldo Martinez putout (3-6) for out number 1,21 Darnell Sweeney putout (3-6-3 DP) for out number 2",0,0,,,1,,Neil Lang
38,3,Jordan Barth,BOTTOM,"Foul, Ball, 3 Jordan Barth putout (1-3) for out number 3",1,1,,,1,,Neil Lang
39,2,Michael Woodworth,TOP,"Called Strike, 2 Michael Woodworth putout (fly outto left field) for out number 1",0,1,,1,,E Cuello,
40,29,Gio Diaz,TOP,"Ball, Called Strike, 29 Gio Diaz putout (fly out to center field) for out number 2",1,1,,1,,E Cuello,
41,11,Victor Nova,TOP,"Called Strike, 11 Victor Nova putout (P4) for outnumber 3",0,1,,1,,E Cuello,
42,15,Welington Dotel,BOTTOM,"Swinging Strike, 15 Welington Dotel advances to 1st (single)",0,1,1,,,,Neil Lang
43,11,Jabari Henry,BOTTOM,"Ball, Swinging Strike, Foul, Foul, Ball, Foul, Foul, Ball, 15 Welington Dotel advances to 2nd (wildpitch), 11 Jabari Henry advances to 1st (walk)",3,2,,,,,Neil Lang
44,20,Mike Hart,BOTTOM,"Foul, 11 Jabari Henry advances to 2nd (20), 15 Welington Dotel advances to 3rd (20), 20 Mike Hart putout (3U SH) for out number 1",0,1,,,1,,Neil Lang
45,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach advances to 1st (intentional walk),0,0,,,,,Neil Lang
46,16,Hunter Clanin,BOTTOM,"Ball, Ball, 5 Trevor Achenbach putout (5-4) for out number 2, 16 Hunter Clanin putout (5-4-3 DP) forout number 3",2,0,,,1,,Neil Lang
47,20,LG Castillo,TOP,"Ball, Ball, Swinging Strike, 20 LG Castillo putout(6-3) for out number 1",2,1,,1,,E Cuello,
48,13,Emmanuel Tapia,TOP,"Swinging Strike, Ball, 13 Emmanuel Tapia putout (fly out to right field) for out number 2",1,1,,1,,E Cuello,
49,25,Jesus Marriaga,TOP,"Foul, 25 Jesus Marriaga putout (fly out to right field) for out number 3",0,1,,1,,E Cuello,
50,33,Tyler Ryan,BOTTOM,"Ball, Swinging Strike, Foul, Ball, 33 Tyler Ryan putout (strike out swinging) for out number 1",2,2,,,1,,Neil Lang
51,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez advances to 1st(single)",0,1,1,,,,Neil Lang
52,21,Darnell Sweeney,BOTTOM,21 Darnell Sweeney putout (fly out to center field) for out number 2,0,0,,,1,,Angel Lebron
53,3,Jordan Barth,BOTTOM,"Ball, Ball, 0 Osvaldo Martinez advances to 2nd (stolen base), 3 Jordan Barth putout (fly out to center field) for out number 3",2,0,,,1,,Angel Lebron
54,22,Francisco Del,TOP,"Valle Foul, 22 Francisco Del Valle putout (fly out to center field) for out number 1",0,1,,1,,E Cuello,
55,14,Marco Hernandez,TOP,"Ball, Foul, 14 Marco Hernandez putout (5-3) for out number 2",1,1,,1,,J Price,
56,17,Daniel Lingua,TOP,"Ball, Ball, Called Strike, Foul, Foul, Foul, Ball,17 Daniel Lingua advances to 1st (walk)Pitching Substitution    26 Angel Lebron subs for Neil Lang Pitcher.",3,2,,,,J Price,
57,2,Michael Woodworth,TOP,"Ball, 17 Daniel Lingua advances to 2nd (stolen base), Foul, Ball, 17 Daniel Lingua advances to 3rd (wild pitch), Foul, Foul, 2 Michael Woodworth putout (fly out to center field) for out number 3",2,2,,1,,J Price,
58,15,Welington Dotel,BOTTOM,"Foul, Ball, Swinging Strike, 15 Welington Dotel putout (strike out) for out number 1",1,2,,,1,,Angel Lebron
59,11,Jabari Henry,BOTTOM,11 Jabari Henry putout (L5) for out number 2Pitching Substitution    57 Oddy Nunez subs for Jared Price Pitcher.,0,0,,,1,,Angel Lebron
60,20,Mike Hart,BOTTOM,"Foul, 20 Mike Hart putout (5-3) for out number 3",0,1,,,1,,Angel Lebron
61,29,Gio Diaz,TOP,"Ball, 29 Gio Diaz putout (P6) for out number 1",1,0,,1,,J Price,
62,11,Victor Nova,TOP,"Called Strike, Ball, Called Strike, Ball, Foul, Ball, 11 Victor Nova advances to 1st (walk)",3,2,,,,J Price,
63,20,LG Castillo,TOP,"Ball, 20 LG Castillo putout (fly out to right field) for out number 2",1,0,,1,,J Price,
64,13,Emmanuel Tapia,TOP,"Called Strike, Ball, Called Strike, Ball, Ball, 13Emmanuel Tapia putout (strike out swinging) for out number 3",3,2,,1,,O Nunez,
