Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
43,5,Eury Perez,TOP,"Called Strike, Ball, Foul, 5 Eury Perez putout (6-3) for out number 3",1,2,,1,,Ty Culbreth,
44,33,Tyler Ryan,BOTTOM,"Swinging Strike, Swinging Strike, Foul, 33 Tyler Ryan putout (strike out swinging) for out number 1",0,2,,,1,,S Bates
45,1,Wyatt Ulrich,BOTTOM,"Foul, Called Strike, Ball, Ball, Ball, 1 Wyatt Ulrich putout (fly out to right field) for out number2",3,2,,,1,,S Bates
46,21,Darnell Sweeney,BOTTOM,"Ball, 21 Darnell Sweeney putout (fly out to the third baseman) for out number 3",1,0,,,1,,S Bates
47,33,Jake Ortega,TOP,"Foul, Ball, 33 Jake Ortega putout (4-3) for out number 1",1,1,,1,,D Rademacher,
48,37,Kyle Kasser,TOP,37 Kyle Kasser putout (5-3) for out number 2,0,0,,1,,D Rademacher,
49,1,Chase Harris,TOP,"Foul, Foul, 1 Chase Harris putout (6) for out number 3",0,2,,1,,D Rademacher,
50,15,Welington Dotel,BOTTOM,"Ball, Foul, 15 Welington Dotel advances to 1st (single)",1,1,1,,,,S Bates
51,11,Jabari Henry,BOTTOM,"Foul, Ball, Ball, 15 Welington Dotel advances to 2nd (stolen base), Ball, 11 Jabari Henry advances to 1st (walk)",3,1,,,,,S Bates
52,3,Jordan Barth,BOTTOM,"Called Strike, Foul, 15 Welington Dotel advances to 3rd (3), 3 Jordan Barth putout (fly out to center field) for out number 1",0,2,,,1,,S Bates
53,16,Hunter Clanin,BOTTOM,"15 Welington Dotel Scores Earned (16), 11 Jabari Henry Scores Earned (16), 16 Hunter Clanin Scores Earned (home run)",0,0,1,,,,S Bates
54,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, 0 Osvaldo Martinez putout (6-3) for out number 2",1,1,,,1,,S Bates
55,5,Trevor Achenbach,BOTTOM,"Called Strike, Foul, 5 Trevor Achenbach putout (fly out to right field) for out number 3",0,2,,,1,,S Bates
56,8,Vince Fernandez,TOP,"Foul, Ball, Ball, Ball, Foul, 8 Vince Fernandez putout (strike out swinging) for out number 1",3,2,,1,,D Rademacher,
57,4,Miguel Sierra,TOP,"Called Strike, 4 Miguel Sierra putout (6-3) for out number 2",0,1,,1,,D Rademacher,
58,7,Matt Lloyd,TOP,"Called Strike, Ball, Foul, Ball, Ball, 7 Matt Lloyd advances to 2nd (double)",3,2,1,,,D Rademacher,
59,24,Wilfredo Gimenez,TOP,"Called Strike, Ball, Called Strike, 24 Wilfredo Gimenez advances to 1st (single), 7 Matt Lloyd Scores Earned (24)",1,2,1,,,D Rademacher,
60,18,Daniel Perez,TOP,"Ball, Ball, Ball, Called Strike, 18 Daniel Perez putout (5-3) for out number 3",3,1,,1,,D Rademacher,
61,33,Tyler Ryan,BOTTOM,"Swinging Strike, 33 Tyler Ryan putout (3) for outnumber 1",0,1,,,1,,B Brosher
62,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, 1 Wyatt Ulrich advances to 1st (single)",1,1,1,,,,B Brosher
63,21,Darnell Sweeney,BOTTOM,"Swinging Strike, Called Strike, 1 Wyatt Ulrich putout (caught stealing: CS 2-6) for out number 2, Foul, Ball, 21 Darnell Sweeney putout (strike out swinging) for out number 3",1,2,,,1,,B Brosher
64,5,Eury Perez,TOP,"Ball, Ball, Called Strike, 5 Eury Perez advances to 1st (single)",2,1,1,,,D Rademacher,
65,33,Jake Ortega,TOP,"Foul, Ball, 33 Jake Ortega advances to 1st (single), 5 Eury Perez advances to 2nd (33)",1,1,1,,,D Rademacher,
66,37,Kyle Kasser,TOP,"33 Jake Ortega advances to 2nd (37), 5 Eury Perezadvances to 3rd (37), 37 Kyle Kasser putout (5-3 SH) for out number 1",0,0,,1,,D Rademacher,
67,1,Chase Harris,TOP,"Ball, 33 Jake Ortega advances to 3rd (1), 5 Eury Perez Scores Earned (wild pitch), Foul, Foul, Ball,1 Chase Harris putout (strike out) for out number2",2,2,,1,,D Rademacher,
68,8,Vince Fernandez,TOP,"Ball, Ball, Ball, Called Strike, Foul, 8 Vince Fernandez advances to 1st (walk)",3,2,,,,D Rademacher,
69,4,Miguel Sierra,TOP,"Ball, 8 Vince Fernandez advances to 2nd (stolen base), 4 Miguel Sierra advances to 2nd (double), 8 Vince Fernandez Scores Earned (4), 33 Jake Ortega Scores Earned (4)",1,0,1,,,D Rademacher,
70,7,Matt Lloyd,TOP,"Called Strike, Called Strike, 7 Matt Lloyd advances to 2nd (double), 4 Miguel Sierra Scores Earned (7)",0,2,1,,,D Rademacher,
71,24,Wilfredo Gimenez,TOP,"Called Strike, 24 Wilfredo Gimenez advances to 1st(single), 7 Matt Lloyd advances to 3rd (24)",0,1,1,,,D Rademacher,
72,18,Daniel Perez,TOP,"Called Strike, 18 Daniel Perez putout (fly out toleft field) for out number 3",0,1,,1,,D Rademacher,
73,15,Welington Dotel,BOTTOM,"Called Strike, Ball, 15 Welington Dotel advances to 1st (single)",1,1,1,,,,N Gercken
74,11,Jabari Henry,BOTTOM,"Called Strike, Ball, Swinging Strike, Ball, Ball,11 Jabari Henry advances to 1st (walk), 15 Welington Dotel advances to 2nd (11)",3,2,,,,,N Gercken
75,3,Jordan Barth,BOTTOM,"Ball, Called Strike, Ball, 3 Jordan Barth advancesto 1st (fielder's choice), 15 Welington Dotel advances to 3rd (3), 11 Jabari Henry putout (4-6) forout number 1",2,1,,,1,,N Gercken
76,16,Hunter Clanin,BOTTOM,"15 Welington Dotel Scores Earned (16), 16 Hunter Clanin putout (sacrifice fly to left fielder) for out number 2",0,0,,,1,,N Gercken
77,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez putout (fly outto right field) for out number 3",0,1,,,1,,N Gercken
78,5,Eury Perez,TOP,"Ball, Called Strike, Ball, Foul, 5 Eury Perez advances to 1st (single)",2,2,1,,,Chris Macca,
79,33,Jake Ortega,TOP,"Ball, Ball, Ball, Called Strike, 33 Jake Ortega advances to 1st (walk), 5 Eury Perez advances to 2nd(33)",3,1,,,,Chris Macca,
80,37,Kyle Kasser,TOP,"Ball, Ball, Foul, Ball, 37 Kyle Kasser putout (flyout to center field) for out number 1",3,1,,1,,Chris Macca,
81,1,Chase Harris,TOP,"1 Chase Harris advances to 1st (single), 33 Jake Ortega advances to 2nd (1), 5 Eury Perez advances to 3rd (1)",0,0,1,,,Chris Macca,
82,8,Vince Fernandez,TOP,"Foul, Ball, 1 Chase Harris Scores Earned (8), 8 Vince Fernandez Scores Earned (home run), 5 Eury Perez Scores Earned (8), 33 Jake Ortega Scores Earned(8)",1,1,1,,,Chris Macca,
83,4,Miguel Sierra,TOP,"Called Strike, Swinging Strike, Ball, Ball, Foul,4 Miguel Sierra putout (strike out) for out number2",2,2,,1,,Chris Macca,
84,7,Matt Lloyd,TOP,"Called Strike, Ball, 7 Matt Lloyd advances to 1st(single)",1,1,1,,,Chris Macca,
85,24,Wilfredo Gimenez,TOP,"Foul, Ball, Swinging Strike, Foul, Foul, Foul, Ball, 24 Wilfredo Gimenez advances to 1st (fielder'schoice), 7 Matt Lloyd putout (6un) for out number3",2,2,,1,,Chris Macca,
86,5,Trevor Achenbach,BOTTOM,"Foul, Called Strike, Ball, 5 Trevor Achenbach putout (strike out swinging) for out number 1",1,2,,,1,,S Rackoski
87,33,Tyler Ryan,BOTTOM,"Swinging Strike, Called Strike, Foul, 33 Tyler Ryan putout (fly out to right field) for out number 2",0,2,,,1,,S Rackoski
88,1,Wyatt Ulrich,BOTTOM,1 Wyatt Ulrich advances to 1st (single),0,0,1,,,,S Rackoski
89,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, Swinging Strike, Ball, 21 Darnell Sweeney putout (4-3) for out number 3",2,2,,,1,,S Rackoski
