Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
58,3,Jordan Barth,TOP,"Foul, Foul, 3 Jordan Barth putout (strike out) forout number 3",0,2,,1,,Brady Stover,
59,8,Vince Fernandez,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Foul, 8 Vince Fernandez putout (P5) for out number 1",3,2,,,1,,K Hasler
60,6,Tyler Rando,BOTTOM,"Ball, Swinging Strike, Ball, Swinging Strike, 6 Tyler Rando putout (strike out swinging) for out number 2",2,2,,,1,,K Hasler
61,18,Daniel Perez,BOTTOM,"Called Strike, Ball, Foul, 18 Daniel Perez putout(4-3) for out number 3",1,2,,,1,,K Hasler
62,15,Welington Dotel,TOP,"Called Strike, Foul, 15 Welington Dotel putout (dropped 3rd strike: KS 2-3) for out number 1",0,2,,1,,Brady Stover,
63,11,Jabari Henry,TOP,"Called Strike, Ball, Swinging Strike, Foul, Ball,11 Jabari Henry putout (strike out swinging) for out number 2",2,2,,1,,Brady Stover,
64,5,Trevor Achenbach,TOP,"Foul, Called Strike, Foul, 5 Trevor Achenbach putout (strike out swinging) for out number 3",0,2,,1,,Brady Stover,
65,33,Jake Ortega,BOTTOM,"Ball, Ball, Called Strike, Called Strike, 33 JakeOrtega advances to 1st (single to right field)",2,2,1,,,,K Hasler
66,1,Chase Harris,BOTTOM,"Ball, Foul, Ball, Foul, Ball, 1 Chase Harris putout (strike out) for out number 1",3,2,,,1,,K Hasler
67,17,Jake Sanford,BOTTOM,"Swinging Strike, 17 Jake Sanford advances to 1st (fielder's choice), 33 Jake Ortega putout (4u) forout number 2",0,1,,,1,,K Hasler
68,11,Delvin Zinn,BOTTOM,"Called Strike, 11 Delvin Zinn putout (fly out to left field) for out number 3",0,1,,,1,,K Hasler
69,0,Osvaldo Martinez,TOP,"Ball, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,0,,,,Brady Stover,
70,16,Hunter Clanin,TOP,"Ball, Pickoff attempt at 1st base (pitcher to first baseman), Called Strike, Swinging Strike, 0 Osvaldo Martinez advances to 2nd (stolen base), 16 Hunter Clanin putout (dropped 3rd strike: KS 2-3) forout number 1",1,2,,1,,Brady Stover,
71,2,Marshall Rich,TOP,"Ball, Swinging Strike, Swinging Strike, Ball, 0 Osvaldo Martinez advances to 3rd (stolen base), 2 Marshall Rich putout (strike out) for out number 2",2,2,,1,,Brady Stover,
72,1,Wyatt Ulrich,TOP,"Foul, Foul, 1 Wyatt Ulrich putout (dropped 3rd strike: KS 2-3) for out number 3",0,2,,1,,Brady Stover,
73,37,Kyle Kasser,BOTTOM,"Called Strike, Called Strike, Foul, Foul, 37 KyleKasser putout (strike out swinging) for out number1",0,2,,,1,,A Drury
74,7,Matt Lloyd,BOTTOM,"Ball, 7 Matt Lloyd advances to 2nd (double to center field)",1,0,1,,,,A Drury
75,8,Vince Fernandez,BOTTOM,"8 Vince Fernandez advances to 1st (single to rightfield), 7 Matt Lloyd advances to 3rd (8)",0,0,1,,,,A Drury
76,6,Tyler Rando,BOTTOM,"Called Strike, Swinging Strike, Foul, 6 Tyler Rando putout (strike out swinging) for out number 2",0,2,,,1,,A Drury
77,18,Daniel Perez,BOTTOM,"Swinging Strike, Swinging Strike, 18 Daniel Perezadvances to 1st (single to right field), 8 Vince Fernandez advances to 3rd (18), 7 Matt Lloyd ScoresEarned (18)",0,2,1,,,,A Drury
78,33,Jake Ortega,BOTTOM,"Ball, Ball, Swinging Strike, FoulOffensive Substitution   4 Miguel Sierra runs for Daniel Perez at 1st base.",2,2,,,,,A Drury
79,33,Jake Ortega,BOTTOM,"Foul, Ball, 33 Jake Ortega putout (strike out swinging) for out number 3",1,1,,,1,,A Drury
