Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
21,24,John Silviano,TOP,"Swinging Strike, Ball, Swinging Strike, Foul, Ball, Ball, 24 John Silviano putout (strike out) for out number 1",3,2,,1,,Ty Culbreth,
22,16,Correlle Prime,TOP,16 Correlle Prime putout (1U) for out number 2,0,0,,1,,Ty Culbreth,
23,2,Sam Dexter,TOP,"Ball, Ball, Ball, Foul, Swinging Strike, 2 Sam Dexter putout (6-3) for out number 3",3,2,,1,,Ty Culbreth,
24,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, 35 Shamoy Christopher putout (6-3) for out number 1",1,1,,,1,,T Grauer
25,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Called Strike, Foul, Foul, Ball, 0 Osvaldo Martinez putout (6-3) for out number2",2,2,,,1,,T Grauer
26,21,Darnell Sweeney,BOTTOM,"Called Strike, Ball, Called Strike, Ball, Ball, 21Darnell Sweeney advances to 1st (single)",3,2,1,,,,T Grauer
27,1,Wyatt Ulrich,BOTTOM,"Ball, 1 Wyatt Ulrich advances to 1st (fielder's choice), 21 Darnell Sweeney putout (4-6) for out number 3",1,0,,,1,,T Grauer
28,14,B.J. Lopez,TOP,"Ball, Ball, 14 B.J. Lopez putout (3-1) for out number 1",2,0,,1,,Ty Culbreth,
29,1,Alec Olund,TOP,"Ball, Ball, Ball, Called Strike, 1 Alec Olund advances to 1st (walk)",3,1,,,,Ty Culbreth,
30,11,Evan Alexander,TOP,"11 Evan Alexander advances to 1st (single), 1 AlecOlund advances to 2nd (11)",0,0,1,,,Ty Culbreth,
31,13,Manuel Boscan,TOP,"Foul, Called Strike, Ball, 13 Manuel Boscan putout(fly out to center field) for out number 2",1,2,,1,,Ty Culbreth,
32,22,Dillon Thomas,TOP,"Swinging Strike, Ball, Swinging Strike, Ball, 22 Dillon Thomas advances to 1st (hit by pitch), 11 Evan Alexander advances to 2nd (22), 1 Alec Olund advances to 3rd (22)",2,2,,,,Ty Culbreth,
33,4,Leobaldo Pina,TOP,"Ball, Called Strike, 4 Leobaldo Pina putout (fly out to left field) for out number 3",1,1,,1,,Ty Culbreth,
34,15,Welington Dotel,BOTTOM,"Ball, Ball, Called Strike, 15 Welington Dotel putout (1-3) for out number 1",2,1,,,1,,T Grauer
35,20,Mike Hart,BOTTOM,"Ball, Swinging Strike, Called Strike, Foul, 20 Mike Hart advances to 1st (single)",1,2,1,,,,T Grauer
36,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, 11 Jabari Henry putout(fly out to right field) for out number 2",2,1,,,1,,T Grauer
37,3,Jordan Barth,BOTTOM,3 Jordan Barth putout (fly out to right field) forout number 3,0,0,,,1,,T Grauer
38,24,John Silviano,TOP,"Foul, Swinging Strike, Foul, Ball, 24 John Silviano putout (strike out swinging) for out number 1",1,2,,1,,Ty Culbreth,
39,16,Correlle Prime,TOP,"Ball, Ball, 16 Correlle Prime Scores Earned (homerun)",2,0,,,,Ty Culbreth,
40,2,Sam Dexter,TOP,"Called Strike, Foul, Ball, Foul, 2 Sam Dexter advances to 1st (single)",1,2,1,,,Ty Culbreth,
41,14,B.J. Lopez,TOP,"Foul, Ball, Ball, 14 B.J. Lopez putout (fly out tocenter field) for out number 2",2,1,,1,,Ty Culbreth,
42,1,Alec Olund,TOP,"Ball, Swinging Strike, Swinging Strike, Foul, 1 Alec Olund putout (5-3) for out number 3",1,2,,1,,Ty Culbreth,
43,5,Trevor Achenbach,BOTTOM,5 Trevor Achenbach putout (5-3) for out number 1,0,0,,,1,,T Grauer
44,35,Shamoy Christopher,BOTTOM,"Called Strike, Foul, Ball, Ball, 35 Shamoy Christopher putout (strike out) for out number 2",2,2,,,1,,T Grauer
45,0,Osvaldo Martinez,BOTTOM,"Ball, Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,1,,,,,T Grauer
46,21,Darnell Sweeney,BOTTOM,"Ball, Ball, 21 Darnell Sweeney advances to 1st (single), 0 Osvaldo Martinez advances to 2nd (21)",2,0,1,,,,T Grauer
47,1,Wyatt Ulrich,BOTTOM,"Called Strike, Foul, Ball, Ball, 1 Wyatt Ulrich putout (fly out to center field) for out number 3",2,2,,,1,,T Grauer
48,11,Evan Alexander,TOP,11 Evan Alexander advances to 1st (hit by pitch),0,0,,,,Angel Lebron,
49,13,Manuel Boscan,TOP,"Foul, 13 Manuel Boscan advances to 2nd (double), 13 Manuel Boscan advances to 3rd (13), 11 Evan Alexander Scores Earned (13)",0,1,1,,,Angel Lebron,
50,22,Dillon Thomas,TOP,"Ball, Called Strike, Called Strike, Ball, Ball, 22Dillon Thomas putout (strike out swinging) for out number 1",3,2,,1,,Angel Lebron,
51,4,Leobaldo Pina,TOP,"Ball, Called Strike, Swinging Strike, 4 Leobaldo Pina advances to 2nd (double), 13 Manuel Boscan Scores Earned (4)",1,2,1,,,Angel Lebron,
52,24,John Silviano,TOP,"Ball, 4 Leobaldo Pina advances to 3rd (24), 24 John Silviano putout (3U) for out number 2",1,0,,1,,Angel Lebron,
53,16,Correlle Prime,TOP,"Ball, Swinging Strike, Ball, 16 Correlle Prime advances to 1st (single)",2,1,1,,,Angel Lebron,
54,2,Sam Dexter,TOP,"Ball, Ball, 16 Correlle Prime advances to 2nd (wild pitch), 4 Leobaldo Pina Scores Earned (16), Foul, 2 Sam Dexter putout (6-3) for out number 3",2,1,,1,,Angel Lebron,
55,15,Welington Dotel,BOTTOM,"Ball, Swinging Strike, Ball, 15 Welington Dotel Scores Earned (home run)",2,1,1,,,,T Grauer
56,20,Mike Hart,BOTTOM,"Called Strike, Ball, Ball, Swinging Strike, Foul,20 Mike Hart advances to 2nd (double)",2,2,1,,,,T Grauer
57,11,Jabari Henry,BOTTOM,"Ball, Ball, 11 Jabari Henry advances to 2nd (double), 20 Mike Hart Scores Earned (11)",2,0,1,,,,T Grauer
58,3,Jordan Barth,BOTTOM,"Called Strike, 3 Jordan Barth putout (P6) for outnumber 1",0,1,,,1,,T Grauer
59,5,Trevor Achenbach,BOTTOM,"Called Strike, Ball, 5 Trevor Achenbach putout (fly out to center field) for out number 2",1,1,,,1,,T Grauer
60,35,Shamoy Christopher,BOTTOM,"Ball, 35 Shamoy Christopher putout (5-3) for out number 3",1,0,,,1,,T Grauer
61,14,B.J. Lopez,TOP,"Called Strike, Foul, Ball, Ball, Foul, 14 B.J. Lopez putout (strike out swinging) for out number 1",2,2,,1,,Angel Lebron,
62,1,Alec Olund,TOP,"Ball, 1 Alec Olund putout (6-3) for out number 2",1,0,,1,,Angel Lebron,
63,11,Evan Alexander,TOP,"Ball, Called Strike, Ball, Ball, Swinging Strike,11 Evan Alexander putout (fly out to left field) for out number 3",3,2,,1,,Angel Lebron,
64,0,Osvaldo Martinez,BOTTOM,"Called Strike, 0 Osvaldo Martinez advances to 1st(single)",0,1,1,,,,T Roehrich
65,21,Darnell Sweeney,BOTTOM,"Foul, Ball, Foul, Foul, 21 Darnell Sweeney putout(P6) for out number 1",1,2,,,1,,T Roehrich
66,1,Wyatt Ulrich,BOTTOM,"Called Strike, Foul, Ball, 1 Wyatt Ulrich advancesto 1st (fielder's choice), 0 Osvaldo Martinez putout (6-4) for out number 2",1,2,,,1,,T Roehrich
67,15,Welington Dotel,BOTTOM,"Called Strike, Swinging Strike, 15 Welington Dotelputout (strike out swinging) for out number 3",0,2,,,1,,T Roehrich
68,13,Manuel Boscan,TOP,"Foul, Ball, Called Strike, Ball, Foul, Foul, Foul,Foul, Ball, 13 Manuel Boscan putout (fly out to center field) for out number 1",3,2,,1,,Seth Miller,
69,22,Dillon Thomas,TOP,22 Dillon Thomas advances to 2nd (double),0,0,1,,,Seth Miller,
70,4,Leobaldo Pina,TOP,"Ball, 4 Leobaldo Pina putout (fly out to right field) for out number 2",1,0,,1,,Seth Miller,
71,24,John Silviano,TOP,"Called Strike, Ball, 24 John Silviano putout (flyout to left field) for out number 3",1,1,,1,,Seth Miller,
72,20,Mike Hart,BOTTOM,"Ball, Ball, Ball, 20 Mike Hart advances to 1st (walk)",3,0,,,,,T Roehrich
73,11,Jabari Henry,BOTTOM,"Called Strike, 11 Jabari Henry putout (5-3) for out number 1",0,1,,,1,,T Roehrich
74,3,Jordan Barth,BOTTOM,"Called Strike, Swinging Strike, Foul, 20 Mike Hartputout (4-6) for out number 2, 3 Jordan Barth putout (4-6-3 DP) for out number 3",0,2,,,1,,T Roehrich
75,16,Correlle Prime,TOP,"Called Strike, Foul, Ball, 16 Correlle Prime putout (fly out to center field) for out number 1",1,2,,1,,Christian Johnson,
76,2,Sam Dexter,TOP,"Ball, 2 Sam Dexter putout (fly out to left field)for out number 2",1,0,,1,,Christian Johnson,
77,14,B.J. Lopez,TOP,"Called Strike, Swinging Strike, Foul, Ball, Ball,14 B.J. Lopez putout (strike out) for out number 3",2,2,,1,,Christian Johnson,
78,5,Trevor Achenbach,BOTTOM,"Called Strike, Foul, Ball, Ball, Foul, Foul, Ball,5 Trevor Achenbach putout (fly out to left field)for out number 1",3,2,,,1,,T Roehrich
79,35,Shamoy Christopher,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 35 ShamoyChristopher putout (1-3) for out number 2",1,2,,,1,,T Roehrich
80,0,Osvaldo Martinez,BOTTOM,"Ball, Called Strike, Ball, 0 Osvaldo Martinez advances to 1st (single)",2,1,1,,,,T Roehrich
81,21,Darnell Sweeney,BOTTOM,"Ball, Ball, Ball, 21 Darnell Sweeney advances to 1st (walk), 0 Osvaldo Martinez advances to 2nd (21)",3,0,,,,,T Roehrich
82,1,Wyatt Ulrich,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich putout (4-3) for out number 3",1,1,,,1,,T Roehrich
