Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM,Pitcher Top,Pitcher Bottom
24,16,Brian OGrady,BOTTOM,"Called Strike, 16 Brian OGrady putout (fly out tocenter field) for out number 2",0,1,,,1,,Akeem Bostick
25,12,Aaron Whitefield,BOTTOM,"Ball, Foul, Called Strike, 12 Aaron Whitefield advances to 1st (single), 17 Gavin Collins advances to 2nd (12)",1,2,1,,,,Akeem Bostick
26,47,Jacob Robson,BOTTOM,"Foul, Ball, Ball, Foul, Ball, 47 Jacob Robson advances to 1st (walk), 12 Aaron Whitefield advances to 2nd (47), 17 Gavin Collins advances to 3rd (47)",3,2,,,,,Akeem Bostick
27,1,Justin Wylie,BOTTOM,"Called Strike, Ball, Foul, 17 Gavin Collins ScoresEarned (1), 12 Aaron Whitefield Scores Earned (1), 47 Jacob Robson Scores Earned (1), 1 Justin Wylie Scores Earned (home run)",1,2,1,,,,Akeem Bostick
28,4,L.J. Hatch,BOTTOM,"Ball, Foul, 4 L.J. Hatch putout (L9) for out number 3",1,1,,,1,,Akeem Bostick
29,1,Wyatt Ulrich,TOP,"Called Strike, 1 Wyatt Ulrich putout (4-3) for outnumber 1",0,1,,1,,Z Matson,
30,3,Jordan Barth,TOP,"Called Strike, 3 Jordan Barth putout (fly out to center field) for out number 2",0,1,,1,,Z Matson,
31,11,Jabari Henry,TOP,"Called Strike, Swinging Strike, 11 Jabari Henry putout (strike out) for out number 3",0,2,,1,,Z Matson,
32,9,Odubel Herrera,BOTTOM,"Called Strike, 9 Odubel Herrera advances to 1st (single to the catcher)",0,1,1,,,,Akeem Bostick
33,6,Peter Maris,BOTTOM,"Ball, Called Strike, Foul, 6 Peter Maris putout (strike out swinging) for out number 1",1,2,,,1,,Akeem Bostick
34,7,Chris Herrmann,BOTTOM,"Foul, 9 Odubel Herrera advances to 2nd (6), 7 Chris Herrmann putout (4-3) for out number 2",0,1,,,1,,Akeem Bostick
35,17,Gavin Collins,BOTTOM,"Ball, 17 Gavin Collins advances to 1st (single), 9Odubel Herrera advances to 3rd (17)",1,0,1,,,,Akeem Bostick
36,16,Brian OGrady,BOTTOM,"Swinging Strike, 16 Brian OGrady putout (P4) for out number 3",0,1,,,1,,Akeem Bostick
37,20,Mike Hart,TOP,"Called Strike, Ball, Swinging Strike, Ball, 20 Mike Hart putout (strike out swinging) for out number1",2,2,,1,,Z Matson,
38,5,Trevor Achenbach,TOP,"Called Strike, Ball, Swinging Strike, 5 Trevor Achenbach advances to 1st (hit by pitch)",1,2,,,,Z Matson,
39,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk), 5 Trevor Achenbach advances to 2nd (0)",3,1,,,,Z Matson,
40,59,Spencer Sarringar,TOP,"Called Strike, Ball, Called Strike, Foul, 59 Spencer Sarringar putout (strike out swinging) for outnumber 2",1,2,,1,,Z Matson,
41,2,Carson Clowers,TOP,"Called Strike, 2 Carson Clowers advances to 1st (single), 0 Osvaldo Martinez advances to 2nd (2), 5Trevor Achenbach advances to 3rd (), 5 Trevor Achenbach Scores Earned (2)",0,1,1,,,Z Matson,
42,21,Darnell Sweeney,TOP,"Foul, Called Strike, 21 Darnell Sweeney putout (L9) for out number 3",0,2,,1,,Z Matson,
43,12,Aaron Whitefield,BOTTOM,"Called Strike, 12 Aaron Whitefield putout (P4) forout number 1",0,1,,,1,,Akeem Bostick
44,47,Jacob Robson,BOTTOM,"Called Strike, Foul, 47 Jacob Robson advances to 1st (single)",0,2,1,,,,Akeem Bostick
45,1,Justin Wylie,BOTTOM,"Called Strike, Ball, 1 Justin Wylie putout (P3) for out number 2",1,1,,,1,,Akeem Bostick
46,4,L.J. Hatch,BOTTOM,"Ball, 4 L.J. Hatch advances to 1st (fielder's choice), 47 Jacob Robson putout (5-4) for out number 3",1,0,,,1,,Akeem Bostick
47,1,Wyatt Ulrich,TOP,"Ball, Called Strike, 1 Wyatt Ulrich putout (fly out to center field) for out number 1",1,1,,1,,Z Matson,
48,3,Jordan Barth,TOP,"Called Strike, Foul, 3 Jordan Barth putout (5-3) for out number 2",0,2,,1,,Z Matson,
49,11,Jabari Henry,TOP,"Called Strike, Ball, Ball, Ball, Foul, 11 Jabari Henry advances to 1st (walk)",3,2,,,,Z Matson,
50,20,Mike Hart,TOP,"Ball, Ball, Foul, Called Strike, 20 Mike Hart putout (fly out to left field) for out number 3",2,2,,1,,Z Matson,
51,9,Odubel Herrera,BOTTOM,"Ball, Ball, 9 Odubel Herrera putout (fly out to right field) for out number 1",2,0,,,1,,Matt Gill
52,6,Peter Maris,BOTTOM,"Swinging Strike, 6 Peter Maris putout (3U) for outnumber 2",0,1,,,1,,Matt Gill
53,7,Chris Herrmann,BOTTOM,"Called Strike, Foul, 7 Chris Herrmann advances to2nd (double)",0,2,1,,,,Matt Gill
54,17,Gavin Collins,BOTTOM,"Ball, Foul, 17 Gavin Collins advances to 1st (single), 7 Chris Herrmann advances to 3rd (17)",1,1,1,,,,Matt Gill
55,16,Brian OGrady,BOTTOM,"Ball, Foul, Called Strike, 16 Brian OGrady putout(L8) for out number 3",1,2,,,1,,Matt Gill
56,5,Trevor Achenbach,TOP,"Called Strike, Foul, Ball, 5 Trevor Achenbach putout (strike out swinging) for out number 1",1,2,,1,,A Valdez,
57,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, 0 Osvaldo Martinez advances to 1st (walk)",3,1,,,,A Valdez,
58,59,Spencer Sarringar,TOP,"Swinging Strike, Ball, Foul, Ball, 59 Spencer Sarringar putout (fly out to center field) for out number 2",2,2,,1,,A Valdez,
59,2,Carson Clowers,TOP,"Swinging Strike, Ball, 2 Carson Clowers advances to 1st (fielder's choice), 0 Osvaldo Martinez putout (5-4) for out number 3",1,1,,1,,A Valdez,
60,12,Aaron Whitefield,BOTTOM,"Swinging Strike, 12 Aaron Whitefield advances to 1st (single)",0,1,1,,,,Matt Gill
61,47,Jacob Robson,BOTTOM,"Foul, 47 Jacob Robson putout (L8) for out number 1",0,1,,,1,,Matt Gill
62,1,Justin Wylie,BOTTOM,"Swinging Strike, 12 Aaron Whitefield putout (5-4)for out number 2, 1 Justin Wylie putout (5-4-3 DP)for out number 3",0,1,,,1,,Matt Gill
63,21,Darnell Sweeney,TOP,21 Darnell Sweeney putout (5-3) for out number 1,0,0,,1,,D Moats,
64,1,Wyatt Ulrich,TOP,"Ball, Called Strike, Ball, Called Strike, Foul, Ball, 1 Wyatt Ulrich putout (strike out) for out number 2",3,2,,1,,D Moats,
65,3,Jordan Barth,TOP,"Called Strike, Ball, Foul, 3 Jordan Barth putout (strike out swinging) for out number 3",1,2,,1,,D Moats,
66,4,L.J. Hatch,BOTTOM,"Called Strike, Called Strike, 4 L.J. Hatch putout(1-3) for out number 1",0,2,,,1,,Matt Gill
67,9,Odubel Herrera,BOTTOM,9 Odubel Herrera advances to 1st (single),0,0,1,,,,Matt Gill
68,6,Peter Maris,BOTTOM,"Ball, Swinging Strike, Foul, Foul, Foul, 6 Peter Maris advances to 1st (single), 9 Odubel Herrera advances to 2nd (6)",1,2,1,,,,Matt Gill
69,7,Chris Herrmann,BOTTOM,"Ball, 7 Chris Herrmann putout (fly out to right field) for out number 2",1,0,,,1,,Matt Gill
70,17,Gavin Collins,BOTTOM,17 Gavin Collins putout (fly out to right field) for out number 3,0,0,,,1,,Matt Gill
71,11,Jabari Henry,TOP,"Called Strike, Swinging Strike, 11 Jabari Henry putout (strike out swinging) for out number 1",0,2,,1,,D Moats,
72,20,Mike Hart,TOP,20 Mike Hart putout (P4) for out number 2,0,0,,1,,D Moats,
73,5,Trevor Achenbach,TOP,"Called Strike, Foul, 5 Trevor Achenbach Scores Earned (home run)",0,2,1,,,D Moats,
74,0,Osvaldo Martinez,TOP,"Called Strike, 0 Osvaldo Martinez putout (P4) forout number 3",0,1,,1,,D Moats,
