Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
52,3,Nick Heath,TOP,"Ball, Foul, Foul, Ball, Foul, Foul, Ball, 3 Nick Heath putout (strike out swinging) for out number 1",3,2,,1,
53,11,Brennan Metzger,TOP,"Foul, Called Strike, Ball, 11 Brennan Metzger advances to 1st (single)",1,2,1,,
54,5,Luke Mangieri,TOP,"Foul, Ball, Ball, Called Strike, 11 Brennan Metzger advances to 2nd (stolen base), 5 Luke Mangieri putout (7) for out number 2",2,2,,1,
55,24,David Maberry,TOP,"Ball, Foul, Foul, Foul, Ball, 24 David Maberry putout (fly out to right field) for out number 3",2,2,,1,
56,3,Jordan Barth,BOTTOM,"Ball, Foul, Foul, Ball, Ball, Foul, Foul, 3 JordanBarth putout (strike out swinging) for out number1",3,2,,,1
57,11,Jabari Henry,BOTTOM,"Ball, Ball, Ball, 11 Jabari Henry advances to 1st(walk)",3,0,,,
58,20,Mike Hart,BOTTOM,"Foul, 11 Jabari Henry Scores Earned (20), 20 MikeHart Scores Earned (home run)",0,1,1,,
59,5,Trevor Achenbach,BOTTOM,"Called Strike, Swinging Strike, 5 Trevor Achenbachputout (5-3) for out number 2",0,2,,,1
60,15,Welington Dotel,BOTTOM,"Foul, Swinging Strike, 15 Welington Dotel advancesto 1st (hit by pitch)",0,2,,,
61,35,Shamoy Christopher,BOTTOM,"Foul, 35 Shamoy Christopher putout (4) for out number 3",0,1,,,1
62,6,Cody Bohanek,TOP,"Ball, Foul, Called Strike, Foul, Ball, Foul, Foul,Ball, 6 Cody Bohanek advances to 1st (walk)",3,2,,,
63,19,Matt Bottcher,TOP,"Foul, Foul, Foul, 19 Matt Bottcher advances to 1st(fielder's choice), 6 Cody Bohanek putout (4un) for out number 1",0,2,,1,
64,7,Dylan Rosa,TOP,"Called Strike, Foul, Ball, Ball, 7 Dylan Rosa putout (strike out swinging) for out number 2",2,2,,1,
65,15,Ryan Lidge,TOP,"Called Strike, Ball, Swinging Strike, Ball, Ball,15 Ryan Lidge advances to 1st (walk), 19 Matt Bottcher advances to 2nd (15)",3,2,,,
66,16,Josh Altmann,TOP,"Ball, Ball, Swinging Strike, Swinging Strike, Ball, 16 Josh Altmann advances to 1st (walk), 15 RyanLidge advances to 2nd (16), 19 Matt Bottcher advances to 3rd (16)Pitching Substitution    27 Brady Stover subs for Hayden Thomas Pitcher.",3,2,,,
67,3,Nick Heath,TOP,"Ball, Called Strike, Ball, Ball, 3 Nick Heath advances to 1st (walk), 16 Josh Altmann advances to 2nd (3), 15 Ryan Lidge advances to 3rd (3), 19 MattBottcher Scores Earned (3)",3,1,,,
68,11,Brennan Metzger,TOP,"Called Strike, Ball, Swinging Strike, 11 Brennan Metzger putout (strike out swinging) for out number3",1,2,,1,
69,0,Osvaldo Martinez,BOTTOM,"Called Strike, Ball, Foul, 0 Osvaldo Martinez putout (strike out swinging) for out number 1",1,2,,,1
70,1,Wyatt Ulrich,BOTTOM,"Called Strike, Ball, 1 Wyatt Ulrich advances to 1st (error by the shortstop)",1,1,,,
71,21,Darnell Sweeney,BOTTOM,"Ball, Called Strike, 1 Wyatt Ulrich putout (caughtstealing: CS 2-6) for out number 2, Foul, Ball, 21 Darnell Sweeney putout (strike out) for out number 3",2,2,,,1
72,5,Luke Mangieri,TOP,"Ball, Ball, Ball, Called Strike, 5 Luke Mangieri putout (fly out to center field) for out number 1",3,1,,1,
73,24,David Maberry,TOP,"Foul, 24 David Maberry advances to 1st (error by the third baseman)",0,1,,,
74,6,Cody Bohanek,TOP,"Foul, Ball, 6 Cody Bohanek advances to 1st (single), 24 David Maberry advances to 2nd (6)",1,1,1,,
75,19,Matt Bottcher,TOP,19 Matt Bottcher putout (L8) for out number 2,0,0,,1,
76,7,Dylan Rosa,TOP,"Called Strike, Foul, 7 Dylan Rosa putout (strike out swinging) for out number 3",0,2,,1,
77,3,Jordan Barth,BOTTOM,3 Jordan Barth putout (6-3) for out number 1,0,0,,,1
78,11,Jabari Henry,BOTTOM,"Ball, Called Strike, Ball, Swinging Strike, Ball,Foul, 11 Jabari Henry advances to 1st (hit by pitch)",3,2,,,
79,20,Mike Hart,BOTTOM,"Foul, Ball, 20 Mike Hart putout (fly out to the third baseman) for out number 2",1,1,,,1
80,5,Trevor Achenbach,BOTTOM,"Called Strike, 5 Trevor Achenbach putout (fly outto the first baseman) for out number 3",0,1,,,1
81,15,Ryan Lidge,TOP,"Ball, Foul, Ball, Swinging Strike, Foul, 15 Ryan Lidge putout (strike out swinging) for out number 1",2,2,,1,
82,16,Josh Altmann,TOP,"Ball, 16 Josh Altmann putout (fly out to center field) for out number 2",1,0,,1,
83,3,Nick Heath,TOP,"Ball, Called Strike, Ball, Ball, Called Strike, Foul, Foul, Foul, Foul, Foul, Foul, 3 Nick Heath advances to 1st (walk)Offensive Substitution   14 Jesus Lujano subs for Brennan Metzger.",3,2,,,
84,14,Jesus Lujano,TOP,"Foul, Foul, Ball, Foul, 14 Jesus Lujano putout (6-3) for out number 3",1,2,,1,
