Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
43,16,Hunter Clanin,TOP,16 Hunter Clanin advances to 1st (single),0,0,1,,
44,29,Spencer Sarringar,TOP,"Ball, Swinging Strike, Swinging Strike, 29 SpencerSarringar putout (strike out swinging) for out number 2",1,2,,1,
45,0,Osvaldo Martinez,TOP,"Ball, Ball, Called Strike, 0 Osvaldo Martinez advances to 2nd (double), 16 Hunter Clanin advances to3rd (0)",2,1,1,,
46,1,Wyatt Ulrich,TOP,"Swinging Strike, 1 Wyatt Ulrich advances to 1st (error by the third baseman), 16 Hunter Clanin Scores Unearned (1)",0,1,,,
47,2,Carson Clowers,TOP,"Ball, Swinging Strike, Foul, Ball, 2 Carson Clowers putout (strike out swinging) for out number 3",2,2,,1,
48,99,Olivier Basabe,BOTTOM,99 Olivier Basabe putout (P3) for out number 1,0,0,,,1
49,8,Armond Upshaw,BOTTOM,"Foul, Ball, Called Strike, 8 Armond Upshaw putout(strike out swinging) for out number 2",1,2,,,1
50,27,J.D. Osborne,BOTTOM,"Ball, Foul, Ball, 27 J.D. Osborne advances to 2nd(double)",2,1,1,,
51,14,Jonah Davis,BOTTOM,"Ball, Swinging Strike, Swinging Strike, Ball, 14 Jonah Davis putout (strike out swinging) for out number 3",2,2,,,1
52,3,Jordan Barth,TOP,"Ball, Called Strike, Ball, 3 Jordan Barth putout (fly out to left field) for out number 1",2,1,,1,
53,11,Jabari Henry,TOP,"Swinging Strike, Ball, Ball, Foul, Ball, Foul, Foul, Foul, 11 Jabari Henry putout (strike out) for out number 2",3,2,,1,
54,20,Mike Hart,TOP,"Swinging Strike, Swinging Strike, Foul, Foul, Ball, Ball, 20 Mike Hart putout (strike out swinging)for out number 3",2,2,,1,
55,66,Donivan Williams,BOTTOM,"Ball, Called Strike, Ball, Foul, Foul, 66 DonivanWilliams advances to 1st (single)",2,2,1,,
56,33,Todd Lott,BOTTOM,"Ball, Foul, Called Strike, Foul, Ball, Foul, Foul,Ball, 33 Todd Lott putout (strike out swinging) for out number 1",3,2,,,1
57,3,Jimmy Kerrigan,BOTTOM,"Ball, Ball, Foul, 3 Jimmy Kerrigan putout (fly outto center field) for out number 2",2,1,,,1
58,5,Pete Kozma,BOTTOM,"5 Pete Kozma advances to 1st (single), 66 DonivanWilliams advances to 2nd (5)",0,0,1,,
59,1,Galli Cribbs,BOTTOM,"Jr.     Ball, Ball, Swinging Strike, Swinging Strike, Ball, 1 Galli Cribbs Jr. advances to 1st (walk), 5 Pete Kozma advances to 2nd (1), 66 Donivan Williams advances to 3rd (1)",3,2,,,
60,99,Olivier Basabe,BOTTOM,"99 Olivier Basabe advances to 1st (single), 99 Olivier Basabe advances to 2nd (99), 1 Galli Cribbs Jr. advances to 3rd (99), 66 Donivan Williams Scores Earned (99), 5 Pete Kozma Scores Earned (99)",0,0,1,,
61,8,Armond Upshaw,BOTTOM,"Called Strike, Swinging Strike, 8 Armond Upshaw putout (strike out swinging) for out number 3",0,2,,,1
62,5,Trevor Achenbach,TOP,5 Trevor Achenbach putout (fly out to center field) for out number 1,0,0,,1,
63,16,Hunter Clanin,TOP,"Called Strike, Swinging Strike, 16 Hunter Clanin putout (strike out swinging) for out number 2",0,2,,1,
64,29,Spencer Sarringar,TOP,"Ball, Ball, Foul, Swinging Strike, 29 Spencer Sarringar putout (strike out) for out number 3",2,2,,1,
65,27,J.D. Osborne,BOTTOM,"Ball, Swinging Strike, Swinging Strike, 27 J.D. Osborne putout (strike out swinging) for out number1",1,2,,,1
66,14,Jonah Davis,BOTTOM,"Ball, Called Strike, Called Strike, Ball, Ball, 14Jonah Davis advances to 1st (single)",3,2,1,,
67,66,Donivan Williams,BOTTOM,"66 Donivan Williams advances to 2nd (ground rule double), 14 Jonah Davis advances to 3rd (66)",0,0,1,,
68,33,Todd Lott,BOTTOM,"14 Jonah Davis Scores Earned (33), 33 Todd Lott putout (sacrifice fly to left fielder) for out number 2",0,0,,,1
69,3,Jimmy Kerrigan,BOTTOM,"Ball, 66 Donivan Williams Scores Earned (3), 3 Jimmy Kerrigan Scores Earned (home run)",1,0,1,,
70,5,Pete Kozma,BOTTOM,"Called Strike, Ball, Ball, 5 Pete Kozma putout (5-3) for out number 3",2,1,,,1
71,0,Osvaldo Martinez,TOP,"Called Strike, Called Strike, 0 Osvaldo Martinez putout (5-3) for out number 1",0,2,,1,
72,1,Wyatt Ulrich,TOP,"Swinging Strike, Ball, Swinging Strike, 1 Wyatt Ulrich putout (fly out to left field) for out number2",1,2,,1,
73,2,Carson Clowers,TOP,"Swinging Strike, Ball, Swinging Strike, 2 Carson Clowers putout (strike out swinging) for out number3",1,2,,1,
74,1,Galli Cribbs,BOTTOM,"Jr.     Ball, Called Strike, Ball, Foul, 1 Galli Cribbs Jr. advances to 1st (single)",2,2,1,,
75,99,Olivier Basabe,BOTTOM,99 Olivier Basabe putout (fly out to center field)for out number 1,0,0,,,1
76,8,Armond Upshaw,BOTTOM,"Ball, 8 Armond Upshaw Scores Earned (home run), 1Galli Cribbs Jr. Scores Earned (8)",1,0,1,,
77,27,J.D. Osborne,BOTTOM,"Foul, Swinging Strike, Foul, Ball, Foul, Foul, 27J.D. Osborne putout (strike out) for out number 2",1,2,,,1
78,14,Jonah Davis,BOTTOM,"Ball, Swinging Strike, Ball, Ball, Called Strike,14 Jonah Davis advances to 1st (walk)",3,2,,,
79,66,Donivan Williams,BOTTOM,"Foul, 66 Donivan Williams putout (fly out to leftfield) for out number 3",0,1,,,1
80,3,Jordan Barth,TOP,"Swinging Strike, Ball, Ball, 3 Jordan Barth putout(fly out to right field) for out number 1",2,1,,1,
81,11,Jabari Henry,TOP,"Ball, Ball, 11 Jabari Henry advances to 1st (single)",2,0,1,,
82,20,Mike Hart,TOP,"20 Mike Hart advances to 1st (single), 11 Jabari Henry advances to 2nd (20)",0,0,1,,
83,5,Trevor Achenbach,TOP,5 Trevor Achenbach putout (fly out to right field)for out number 2,0,0,,1,
84,16,Hunter Clanin,TOP,"Called Strike, Ball, Ball, 16 Hunter Clanin putout(L6) for out number 3",2,1,,1,
