Index,Number,Name,Inning,Description,Balls,Strikes,Hits,Out # TOP,Out # BOTTOM
23,11,Jabari Henry,TOP,"Called Strike, Ball, Ball, Ball, 11 Jabari Henry advances to 1st (walk), 3 Jordan Barth advances to2nd (11)",3,1,,,
24,20,Mike Hart,TOP,"11 Jabari Henry advances to 2nd (20), 3 Jordan Barth advances to 3rd (20), 20 Mike Hart putout (1-3SH) for out number 1",0,0,,1,
25,15,Welington Dotel,TOP,"Called Strike, Swinging Strike, 11 Jabari Henry advances to 3rd (15), 3 Jordan Barth Scores Earned (15), 15 Welington Dotel putout (6-3) for out number 2",0,2,,1,
26,16,Hunter Clanin,TOP,"Called Strike, Ball, 16 Hunter Clanin putout (4-3)for out number 3",1,1,,1,
27,8,Armond Upshaw,BOTTOM,8 Armond Upshaw putout (P1) for out number 1,0,0,,,1
28,27,J.D. Osborne,BOTTOM,"Ball, Called Strike, Foul, Ball, Foul, 27 J.D. Osborne putout (strike out swinging) for out number 2",2,2,,,1
29,14,Jonah Davis,BOTTOM,"Called Strike, Ball, Ball, Ball, 14 Jonah Davis advances to 1st (walk)",3,1,,,
30,66,Donivan Williams,BOTTOM,"Called Strike, Ball, 66 Donivan Williams advancesto 1st (single), 14 Jonah Davis advances to 3rd (66)",1,1,1,,
31,4,Harrison Smith,BOTTOM,"Called Strike, Foul, Ball, 4 Harrison Smith putout(fly out to center field) for out number 3",1,2,,,1
32,35,Shamoy Christopher,TOP,"Swinging Strike, Swinging Strike, 35 Shamoy Christopher advances to 1st (hit by pitch)",0,2,,,
33,0,Osvaldo Martinez,TOP,"Foul, 0 Osvaldo Martinez advances to 1st (single),35 Shamoy Christopher advances to 2nd (0)",0,1,1,,
34,1,Wyatt Ulrich,TOP,"Ball, 1 Wyatt Ulrich advances to 1st (SAC E1), 1 Wyatt Ulrich advances to 2nd (1), 0 Osvaldo Martinez advances to 3rd (1), 35 Shamoy Christopher Scores Earned (1)",1,0,,,
35,21,Darnell Sweeney,TOP,"Ball, Swinging Strike, Foul, Foul, Ball, Ball, 21Darnell Sweeney advances to 1st (walk)",3,2,,,
36,3,Jordan Barth,TOP,"Ball, Ball, Swinging Strike, Foul, Foul, Foul, 3 Jordan Barth advances to 1st (single), 21 Darnell Sweeney advances to 3rd (3), 1 Wyatt Ulrich ScoresUnearned (3), 0 Osvaldo Martinez Scores Earned (3)",2,2,1,,
37,11,Jabari Henry,TOP,"Ball, Ball, Foul, Ball, Foul, 11 Jabari Henry putout (fly out to right field) for out number 1",3,2,,1,
38,20,Mike Hart,TOP,"20 Mike Hart advances to 2nd (double), 3 Jordan Barth advances to 3rd (20), 21 Darnell Sweeney Scores Earned (20)Pitching Substitution    19 C.J. Carter subs for Jack Fox Pitcher.",0,0,1,,
39,15,Welington Dotel,TOP,"Ball, Foul, Called Strike, 15 Welington Dotel putout (strike out) for out number 2",1,2,,1,
40,16,Hunter Clanin,TOP,"Called Strike, Ball, Called Strike, Foul, Ball, 16Hunter Clanin putout (strike out swinging) for out number 3",2,2,,1,
41,20,Gio Brusa,BOTTOM,"Called Strike, Swinging Strike, Ball, Ball, Ball,20 Gio Brusa putout (strike out swinging) for outnumber 1",3,2,,,1
42,5,Pete Kozma,BOTTOM,"Called Strike, Called Strike, Foul, 5 Pete Kozma advances to 1st (single)",0,2,1,,
43,1,Galli Cribbs,BOTTOM,"Jr.     Ball, Swinging Strike, Swinging Strike, Ball, 1 Galli Cribbs Jr. advances to 1st (single), 5 Pete Kozma advances to 3rd (1)",2,2,1,,
44,99,Olivier Basabe,BOTTOM,"Ball, Foul, Ball, Foul, 1 Galli Cribbs Jr. putout(5-4) for out number 2, 99 Olivier Basabe putout (5-4-3 DP) for out number 3",2,2,,,1
45,35,Shamoy Christopher,TOP,"Ball, Called Strike, Foul, 35 Shamoy Christopher putout (strike out swinging) for out number 1",1,2,,1,
46,0,Osvaldo Martinez,TOP,"Ball, Called Strike, Ball, Ball, Foul, 0 Osvaldo Martinez advances to 1st (walk)",3,2,,,
47,1,Wyatt Ulrich,TOP,"Called Strike, Called Strike, Foul, 1 Wyatt Ulrichadvances to 1st (hit by pitch), 0 Osvaldo Martinez advances to 2nd (1)",0,2,,,
48,21,Darnell Sweeney,TOP,"21 Darnell Sweeney advances to 1st (single), 1 Wyatt Ulrich advances to 2nd (21), 0 Osvaldo MartinezScores Earned (21)",0,0,1,,
49,3,Jordan Barth,TOP,"Ball, Ball, Ball, 3 Jordan Barth advances to 1st (walk), 21 Darnell Sweeney advances to 2nd (3), 1 Wyatt Ulrich advances to 3rd (3)",3,0,,,
50,11,Jabari Henry,TOP,"Ball, Called Strike, Called Strike, Foul, Foul, Ball, 11 Jabari Henry putout (P6 IFR) for out number2",2,2,,1,
51,20,Mike Hart,TOP,"Ball, Ball, Called Strike, Swinging Strike, Ball,3 Jordan Barth advances to 2nd (1), 21 Darnell Sweeney advances to 3rd (1), 1 Wyatt Ulrich Scores Earned (wild pitch), 20 Mike Hart advances to 1st (walk)",3,2,,,
52,15,Welington Dotel,TOP,"Foul, Called Strike, 15 Welington Dotel putout (strike out swinging) for out number 3",0,2,,1,
